premise	hypo	label
un tas ir diezgan maz, es domāju, ka seši kaut kas ir valsts, un pārējais pīrāgs iet citur, bet mēs esam noteiktā valsts daļā, kas ir diezgan labi, lai tā būtu tā. Kā mēs saņemam daudz ko atpakaļ, ciktāl tas attiecas uz vietējiem nodokļiem	Es precīzi nezinu, kur iet vietējie nodokļi.	neutral
Viņi ir izgatavoti no slepenas receptes, ko mūsdienu ciema iedzīvotājiem nodevuši to Maljorkas senči, kas ieradās 17. gadsimta sākumā kā oficiālas pārcelšanās shēmas daļa.	No Maljorkas priekštečiem nodotā recepte ir zināma ikvienam.	contradictory
jā, jūs labi esat students	Nu tu esi mehānikas students?	neutral
tas tiešām ir dzirdējis kaut ko, ka viņu vajadzētu sākt milzīgu kampaņu Ņujorkā par bērna ļaunprātīgu izmantošanu un bērnu vardarbības apturēšanu, un ir paredzēts, ka tas sākas tur, kur būtu kā liela valsts mēroga kampaņa, un jūs zināt tāpēc cerams, ka tas pacelsies un patiešām kaut ko darīšu, ko nezinu, ka ir taisnība	Diemžēl neviena organizē bērnu vardarbības kampaņu.	contradictory
Pasta dienestam bija jāsamazina piegādes biežums.	Pasta pakalpojums varētu sniegt retāk.	entailment
Un citā tautsaimniecības maiņā tika konstatēts, ka jēra gaļu iespējams paaugstināt rentablāk zemienes saimniecībās daļēji tāpēc, ka tur ir bagātāka, barojošāka ganību zeme, kā rezultātā Lakeland saimniecības kļuva mazāk rentablas.	Vēl viena ekonomikas maiņa tika atzīta par barojošāku.	entailment
Noteikums ietver informācijas vākšanas prasības, kas ļaus EPA noteikt, vai tiek izmantotas mazgāšanas līdzekļu piedevas, kas ir efektīvas noguldījumu kontrolē, un ka tiek sasniegti emisiju kontroles mērķi.	Noteikumam ir prasības par datu vākšanu, kas palīdz EPA īstenot savus emisijas kontroles mērķus.	entailment
Gandrīz katrs kalns atrodas uz ziemeļaustrumiem, tur ir mauru forts; ostas ieeju aizsargā ne mazāk kā četri izpostīti cietokšņi; vēl divas, vēl labā stāvoklī, Atalaya un Galeras pilis aizsargā jūras priekšējo arsenālu, kas ir vitāli svarīgs Spānijas militārajiem spēkiem.	Nav ne Atalaya, ne Galeras pilis.	contradictory
Vai viņi tur bija?	Vai viņiem vajadzēja būt tur?	neutral
Felicia ceļojums notiek aiz tās centrālās jaunās īru meitenes Felicia, kas šķērso jūru uz Angliju, cerībā, atrodot savu nedzimušā bērna tēvu; un tauku, pusmūža ēdināšanas menedžeris, Hiditch, kurš tēva interesēs par meiteni, kad kļūst skaidrs, ka viņas jaunietis viņai ir piešķirts slīdnis.	Sieviete nerūpēja, kur cilvēks bija tik ilgi, cik tas bija tālu.	contradictory
Kripta laikā tiek aizskartas Voltaire un Rousseau, Hugo un Zola paliekas, slepkavots sociālistu līderis Žans Jaurys un Louis Braille, neredzīgo alfabēta izgudrotājs.	Kripta laikā tiek aizskartas Voltaire un Rousseau, Hugo un Zola paliekas, slepkavots sociālistu līderis Žans Jaurs.	entailment
tur ir kāds pāris, ko sauc par um, es aizmirsu savu vārdu tagad uh Dirkson	Es nevaru atcerēties viņu vārdu	entailment
Poirot, es izsaucos, ar reljefu un abu roku viņu aizturēju, es viņu ievelku telpā.	Poirots tagad bija atpakaļ, un man bija žēl, ka viņš pārņems to, ko es uzskatīju par savu izmeklēšanu.	contradictory
"Vārds ""aswan"" patiesībā nozīmē seno ēģiptiešu tirdzniecību vai tirgu, kas nozīmē tās visnozīmīgāko darbību."	Aswan nozīme laika gaitā nav mainījusies.	contradictory
labi, ko tirgus var segt	Tirgus nevar segt to.	contradictory
Un, lai parādītu, cik strauji attīstās Japānas jaunie valdnieki, tika uzsāktas divas soda ekspedīcijas pret Koreju un Ķīnu 19. gs.	Japānas jaunie valdnieki strauji tuvojas.	entailment
Kad trasta fonds 2016. gadā sāk darboties naudas deficītā, valdībai kopumā ir jāsagatavo nauda, lai finansētu sociālās apdrošināšanas naudas deficītu, samazinot jebkādus plānotos ne sociālās apdrošināšanas pārpalikumus, aizņemoties no sabiedrības, piesaistot citus nodokļus, vai samazināt citus valsts izdevumus.	Sabiedrība parasti gribētu, lai valdība samazinātu izdevumus citās jomās, lai finansētu sociālo nodrošinājumu.	neutral
Šīs organizācijas iegulda laiku un pūles, lai izprastu to procesus un to, kā šie procesi veicina vai kavē misijas sasniegumus.	Šīs organizācijas iegulda daudz laika, lai saprastu, kā daži procesi var veicināt vai mazināt	entailment
un tas ir jauki runāt ar jums visiem	Es katru dienu runāju ar jums.	neutral
Jums ir pieejami fakti.	Fakti ir pieejami jums.	entailment
Veidot vidi Inženiertehniskā ražošana Ražošana (visu veidu rīki) (1. ražošanas rīku komplekts)	Tā ir pirmā ražošanas instrumentu sērija ražošanai.	entailment
Tik ilgi, kamēr jums ir sava mājsaimniece, fretting par savu kaimiņu tērēšanas ieradumiem ir daudz, piemēram, par jūsu dzīvojamās istabas paklāja krāsu.	Jums jāuztraucas par jūsu kaimiņa paklāja krāsu.	contradictory
Jā, tā arī, protams, viņi var pievienoties, viņi vienmēr var pievienoties militārajam dienestam, ko viņi uzskata par pilsoņiem, kurus es uzskatu	Viņi nevar pievienoties militārajam dienestam	contradictory
Viņa pasmaidīja atpakaļ.	Viņa bija tik laimīga, ka nevarēja pārtraukt smaidīt.	neutral
Saskaņā ar Veselības aprūpes finansēšanas pārvaldes aktuāra biroja prognozēto neto pašreizējo vērtību, kas nepieciešama, lai finansētu HI pabalstus tikai 75 gadu laikā, ir 4 ASV dolāri.	HI pabalstu finansēšanai paredzēto papildu resursu neto pašreizējā vērtība bija 4 ASV dolāri.	entailment
Tādējādi attiecībā uz tiesvedības dienestiem Kongress ir finansējis, nav alternatīva kanāla izteikšanai par advokātu kongresu, kura mērķis ir ierobežot.	Tas ir vienīgais aizstāvības kanāls, ko Kongress cenšas ierobežot.	entailment
Kā to atrisināt? '	Vai mēs to varam atrisināt?	entailment
bet tas prasa pārāk daudz plānošanas	Tas neņem daudz plānošanu.	contradictory
Es nerunāju Moniku savā lekcijā, bet pirmais jautājums, kas man tika uzdots, bija jautājums par to, kā prezidents Klintons varēja darīt savu darbu ar visiem traucējošajiem faktoriem, ko izraisījusi Monica Lewinsky lieta.	Viņi vēlējās bez lekcijām iegūt lekciju.	neutral
Analizējot pasta pakalpojumu kontus, tiek aprēķināta pilsētas piegādes pārvadātāju amortizācija, degviela un uzturēšana, un mēs esam aprēķinājuši vidējās pilsētas piegādes izmaksas par maršrutu.	Braukšanas izmaksu aprēķinus var vidēji aprēķināt, lai iegūtu pietiekamus datus.	neutral
Jo tā spēlē manu bērnības iztēli.	Māksla spēlē manu jauno iztēli.	neutral
tas ir lēni, jo tagad tirgū ir daudz labāku mašīnu	Šī ir ātrākā mašīna, jūs neatradīsiet labāku mašīnu.	contradictory
Svētās svētnīcas centrā neliela granīta svētnīca kādreiz noturēja pats Horusa svēto baraku.	Horus ir dievs.	neutral
Apsveriet ASV pasta pakalpojumu.	Aizmirstiet ASV pasta pakalpojumu.	contradictory
Pilnībā tērpā.	Viņš valkā talismans kostīmu.	neutral
Lai gan jūsu ceļojums būs grūts un reizēm jūs apšaubīsit, priekšrocības klientiem ir tā vērts, un apmierinātība, ka dzirdēsiet pat vislielāko pretinieku, apgalvo, ka jaunā sistēma ir labāka par to, kas bija agrāk atalgojot.	Jaunā sistēma šķiet daudz sarežģītāka, bet galu galā vieglāka un pamatīgāka.	neutral
Veikt ievērojamu statistiku, ka Shesol citē, bet ļauj pāriet salīdzinoši nepārbaudītu.	Viņiem bija dati, kas bija ļoti svarīgi, bet nepietiekami izmantoti.	entailment
Tas varētu šķist manna no debesīm - līdz pat tūkstošiem dolāru, kas bieži negaidīti nokrīt pusmiljona Kentuki un Indiānas iedzīvotāju rokās šajā mēnesī.	Nesenais kongresa ierosinātais likums ir izraisījis tūkstošiem dolāru aizturēšanu no Kentuki iedzīvotājiem.	contradictory
Iegūstiet privātpersonas ieguldīt savu laiku un finansējums sekos.	Ja indivīdi ieguldīs savu laiku, arī finansējums notiks.	entailment
Es bieži domāju, ka es vēlētos, lai man būtu videokamera, jo es varētu droši izmantot desmit tūkstošus dolāru, bet man patīk lietas, piemēram, vakara toni ar Burt Reynolds, kas man patiešām patīk.	Videokameras, kas man ir vajadzīgas, ir ļoti dārgas.	neutral
Cilvēks, kas atrodas uz zemes, uz brīdi domā un kliedz atpakaļ, jums ir jāstrādā vadībā.	Uz zemes nebija neviena, vīrietis vai sieviete.	contradictory
Tomēr, ja novērtēšanas jautājums liek GAO ziņot par to, cik apmierinošs progress ir, vai iemesli ieviešanas problēmām, jo vairāk personāla, kas laika gaitā var atrasties uz vietas, ar ricHe vai biezāko bāzi situācijas pārbaudei, kā daudzi. iesaistītie cilvēki to redz, drošāks mūsu cēloņsakarības secinājumi un turpmākie ieteikumi.	Ja GAO ir jāziņo par progresu, ieteikumi būs daudz sliktāki.	contradictory
Ekonomika varētu būt vēl labāka.	Ekonomika nekad nav bijusi labāka.	contradictory
Kalni un kalni ir īpaši svētīti Jainisma kultūrā.	Džainisma kulta ienīst dabu.	contradictory
Slavenās īres (vai zemes) sāka būvēt.	Zeme palika pamesta.	contradictory
Šīs brīnišķīgās kultūras apvienošanās ir aizraušanās ar nepārtrauktību.	Aizraušanās ar nepārtrauktību nav svarīgākā no šīm kultūrām.	neutral
Atstājot posmu kā zirgu izvedumu, populāru delikatesi, raķetes daļu un iespēju izspēlēt Gail Sheehy (kurš, šķiet, saņem bezmaksas braucienu no ziņu viktorīnas dalībniekiem), šis jautājums viss, bet pieprasīja izgudrošanu vardarbīgu teātra notikumu, un tas nav viegli.	Gail Sheehy ir populārs mērķis, lai izspēlētu citas izrādes.	neutral
Priekšrocības dzīvokļa īpašniekam nav aizgājušas nekur.	Dzīvokļa īpašnieks ir ļoti atsaucīgs.	contradictory
Cavendish kundze ir viņas mātes telpā.	Cavendish kundze ir atstājusi ēku.	contradictory
Bet es domāju, ka jūs zvērējāt kafiju.	Es domāju, ka jūs apsolījāt dzert vairāk kafijas.	contradictory
Mēs visu laiku smirdam.	Mēs vienmēr smirdam.	entailment
Arvien vairāk savstarpēji atkarīgā pasaulē daudzas neatliekamas problēmas, kas skar amerikāņus, var risināt tikai sadarbībā ar citām valstīm.	Mums vajadzētu būt neatkarīgiem un atturēties no runāšanas un darba ar citām valstīm.	contradictory
Ca 'daan turpināja.	Ca 'daan atteicās apstāties.	neutral
Noteikums paredz, ka raidorganizācijām ir jāsaglabā publiskas pārbaudes fails, kurā ietverts Bērnu televīzijas programmu plānošanas ziņojums, un noteikt programmas, kas īpaši paredzētas bērnu izglītošanai un informēšanai šo programmu sākumā, un sniegt šādu informāciju programmu rokasgrāmatu izdevējiem.	Noteikums liek raidorganizācijām saglabāt failu par bērnu televīzijas programmām.	entailment
labi tāpēc, ka cik karsts es gribu, piemēram, aukstākajā laikā, kad tas nonāk ziemā, cik tas ir	Tas ir karsts visu laiku, kur dzīvoju, ieskaitot ziemu.	neutral
Katrs no vīriešiem valkāja ādas bruņas un tērpies smagā braucēja stilā.	Vīrieši bija kaili.	contradictory
Cilvēkam vajadzētu mirst uzreiz.	Vīrietis bija pilnīgi labi.	contradictory
Vasarā rīsi veido zaļu samtainu segu, pēc tam rudenī kļūst zeltaini, kad to nogatavo un novāc.	Rīsi ir zelta un ražas vasarā, bet rudenī kļūst zaļa.	contradictory
Tāpat kā ikdienas darbinieks un jaunās masas, 1930. gadu sociālistiskie raksti, tika apzīmēti ar Marxa un Engela citātiem, Izglītības liberatoram piemīt atsauces uz viņu liberālistiskajiem ekvivalentiem - Frīdrihs Hayeks un Ludvigs fon Misess.	30 gadu laikā sociālistiskajos dokumentos tika izmantoti Marx citāti.	entailment
Lai pārliecinātos, ka jebkurš rokdarbu priekšmets ir oriģināls izstrādājums (atšķirībā no sliktāka importa vai ar mašīnu izgatavota gabala), meklējiet svina zīmogu ar M, IBTAM emblēmu, kas nozīmē, ka to ir sertificējusi Instituto de Bordado, Tapecaras e Arte? sanato da Madeira (Madeiras izšuvumu, gobelēnu un amatniecības institūts), oficiāla salu organizācija, kurai ir izstāžu zāle / muzejs Rua Visconde de Anadia, 44.	Itālijā izgatavoto rokdarbu priekšmetu autentiskums ir zīmogs.	neutral
Es neesmu šajā Multivista stuff, jo kāda ir kaut kas dūmīgs sistēma, salīdzinot ar skaistu hiperextension saules kaut kur virs Kuchara, salīdzinot ar zelta nokrāsu sīpolu cepta ar kse-fi viļņiem, salīdzinot ar skaitu, kredīta membrānu dalītāji bagāta cilvēka seifā, salīdzinot ar lielisku smaržu, kas ir briessante ruļļos, kas deaked veselīgā pienā, kas sintētiski bagātināts ar vielām, kas veicina laimes hormonu sekrēciju, tas ir pirms diviem gadiem, nevis trīs, ”teica Gonzo toni, kas raksturīgs cilvēkam, kurš tikko atklāja savu dzīves problēmu.	Viņš nav iekļauts šajā multivista stuff, jo tas ir kaut kas dūmīgs sistēma, salīdzinot ar lielisku smaržu, kas ir kanēļa rullīšiem, kas dunked veselīgā pienā.	entailment
Neatkarīgi no tā, ko es galu galā darīju, es domāju, ka es būtu atradis kaut kādā veidā šajā profesijā, lai veiktu publisku darbu, jo es to mācīju, Zelons teica.	Tas ir tāds, kā norīkojuma izmantošana kā baņķieris, lai palīdzētu labāk regulēt sabiedrību.	neutral
Clark arī pauda cerību, ka viņš un Redgrave varētu turpināt laulību.	Clark cerēja, ka viņš varēs turpināt laulību.	entailment
Piemēram, nabadzība nerada kauna sajūtu, kā tas notiek cilvēkiem, kas dzīvo rietumu valstīs.	Nabadzība nevienā valstī nerada kauna sajūtu.	contradictory
Atgriežoties ceļā uz Jaisalmeru, viena pēdējā krāsu splash iepriecina jutekļus, pirms jūs ienirt laukos, kas ir punktēti ar sarkanās karstās čili piparus.	Ceļš uz Jaisalmeru ir bumpy un nepatīkams, lai brauktu.	neutral
viņi piegādāja dažus uh, jūs zināt, ka viņi bija dažas grupas, kas Viksburgā, ja jūs kādreiz saņemsiet iespēju doties uz Vicksburgu kaujas laukumu Vicksburgā, kur tur ir vieta, kur tur bija dažas Texas uh grupas un tur bija interesants laiks tur	Vicksburgā bija arī Ziemeļkarolīnas karaspēks.	neutral
ko es domāju, ka es domāju, ka tam vajadzētu būt	Es nedomāju, ka tam vajadzētu būt	contradictory
Arī kompensācijas komitejām ir jāsaprot kompensācijas sekas, lai stimulētu vadību darīt pareizu lietu uzņēmumam un tā akcionāriem pret sevi.	Kompensācijas komitejas vienmēr būtu ignorējušas kompensācijas sekas, kas stimulētu vadību veikt pareizu darbību uzņēmumam un tā akcionāriem.	contradictory
Ceturtā gadsimta romiešu imperators Gratianus bija agrs apmeklētājs, kam sekoja daudz vēlāk, piemēram, romantisks dzejnieks Alphonse de Lamartine, Queen Victoria, Saint-Sa? «Ns un Rachmaninov.	Gratianus bija romiešu impērija.	entailment
Tātad, es pats devos uz tiesu un teicu viņiem patiesību, bet tas man neko nedarīja.	Es aizgāju un teicu patiesību tiesā, bet tas man neko nedarīja.	entailment
Noklikšķiniet uz Citas saites (labajā pusē sadaļā Dažādi) un no	Nav saites, kas varētu noklikšķināt uz Dažādas.	contradictory
un tāpēc es sāku to skatīties, un pēkšņi gaidīju, ka es sekoju nākamajai nedēļai, un es devos to	Es nebūtu sācis to skatīties, ja es zinu.	neutral
nē, nē, nē, jā, esiet uzmanīgi	Pagaidām atā .	entailment
"""Sveiki, Ben. '"	Es ignorēju Ben	contradictory
kā jūs to varat pierādīt	Vai jūs varat man pateikt, kā to pierādīt?	entailment
Tas parāda visu veidu transportlīdzekļus, sākot ar autobusu, kas pārvadāja Napoleonu uz un no Maskavas 1812. gadā līdz lieliskajam 4 zirgspēku Renault automašīnai no 1904. gada un citām gadsimta klasiskajām klasēm.	Izstāde rāda tikai automašīnas no 2000. gada.	contradictory
Saskaņā ar šo izpildvaru, pilsētas domes sanāksmes palīdzēja uzlabot klientu apmierinātības līmeni, jo veterāni identificēja problēmas, kas viņiem bija vissvarīgākās, ieguva tiešu piekļuvi VBA darbiniekiem, kuri strādāja par pabalstu prasībām, un labāk saprata prasību procesu.	Savas zāles sanāksmes palīdzēja uzlabot klientu apmierinātības līmeni, sacīja izpildvaras pārstāvis.	entailment
labi redzēt, ka tas nav pārāk slikti pāris stundas	Man nepatīk gaidīt, pat ne 10 minūtes.	contradictory
Austrumos kristīgie spēki atkāpās, kad sāka pieaugt jauna musulmaņu vara.	Lai gan kristīgie spēki bija spēcīgāki, viņi bija atkāpušies.	neutral
Mums ir teicis par saprātīgu augsto autoritāti, ka patiesā mīlestība nav pati par sevi	Patiess labdarības vaunts pats, mums teicis.	contradictory
jā un ko darīt, ja viņi saskaras ar to	Viņiem būs jāsaskaras ar vienaudžu spiedienu, un viņiem būs jāsaka nē.	neutral
Ar advokātiem vienu gadu no augstskolas, kas saskaras ar vidējo parādu, kas ir mazāks par 90 000 ASV dolāriem, un sākot ar algām juridiskās palīdzības organizācijās vidēji 31 000 ASV dolāru, viņi nevarēja atļauties darbu.	Jaunajiem advokātiem ir milzīgs tiesību skolas parāds.	entailment
Šeit jūs redzēsiet sarautu galvu, divgalvu kazu un Marilyn Monroe statuju, kas veidota no sasmalcinātām naudas, cita starpā.	Viena no ziņām ir divgalvju kaza.	entailment
Ceturtdienas tiesnesis, Coconino grāfistes augstākās tiesas cienījamais Čārlzs Adamss, piekrita, bet ļoti atturējās pašpārstāvība.	Godātais Čārlzs Adams mudināja sevi pārstāvēt.	contradictory
Viņš lielākoties karājas ar vecāku, dienvidu melno vīriešu grupu, kas viņu sauc par Jumper un Black Cat.	Grupu puiši, kurus viņš mēdz žaut, deva viņam segvārdu Jumper.	entailment
Šī elegantā spa pilsēta Lac du Bourget malā ir piedāvājusi ārstēšanu reimatismam un citām slimībām gadsimtiem ilgi.	Pilsēta tika izveidota tikai pēdējo piecdesmit gadu laikā.	contradictory
labi labi, tas ir skaista pilsēta, bet problēma ir kā pirmais piemērs, kad es biju jauns, viņi mani aizveda uz Lasvegasu, un tā bija visgrūtākā vieta uz zemes	Es domāju, ka Las Vegas ir vissmagākā vieta, ko es zinu.	entailment
“Mazāk skaļi.	Lūdzu esi kluss .	entailment
es varēšu izveidot savas drēbes	Es varēšu izveidot savu apģērbu.	entailment
Upei ir galvenā loma visās vizītēs Parīzē.	Upe ir centrālā vieta visām brīvdienām uz Parīzi.	entailment
viņiem vajadzētu būt bilingvāliem	Viņiem vajadzētu būt bilingvāliem	entailment
Ak, Czarek, bet notiks ar mums?	Šajā dienā Czarek netika uzdoti jautājumi.	contradictory
Izrādījās, es neesmu pilnīgi nepareizi.	Es biju 100% nepareizi.	contradictory
Native 'Me win, man passum heap liels likums ...	n / a	contradictory
"Jebkurā gadījumā - tas ir beidzies. """	Tas ir beidzies .	entailment
Augu ekstrakts parāda panākumus vieglas demences ārstēšanā un Alcheimera atmiņas zuduma novēršanā.	Augu ekstrakts nav ļoti labs demences ārstēšanā.	contradictory
Pēc zibens uzvaras pār slikti sagatavotajām franču armijām, vācieši devās uz Parīzi un apslāpēja uz pilsētu, kas galu galā uzņēma 1871. gada janvārī, samazinoties pārtikas piegādēm.	Parīze bija neapmierināta, ka tai bija jāiedod vāciešiem.	neutral
Tāpēc ikonām ir tās spēks.	Tāpēc Dievs mani pārvieto.	contradictory
Kritisks produkcijas izstrādes procesam bija aktivitātes, kas ļāva iegūt konkrētas zināšanas un ražošanas zināšanas un lēmumu pārskatīšanu, lai noteiktu, vai iegūtās zināšanas atbalstītu ieguldījumus, kas nepieciešami, lai pārietu uz nākamo attīstības fāzi vai ražošanu.	Iegūtās zināšanas noteiks, vai nākamais solis bija tālāka attīstība vai ražošana.	entailment
Teica, ka es biju muļķīgi lepns.	Mana lepnums nebija muļķīgs, un tas nebija labi novietots.	entailment
Vārds bija piepildījis savu galvu, it kā meitene būtu čukstējusi tieši abās ausīs.	Meitene ļoti mierīgi runāja.	entailment
un daudz to noteikumu un noteikumu nav īsti skaidrs, tāpēc mums ir mūsu vides vadītājs, kas palīdz TACB, kas atrodas Austinā rakstiski, un skatās, ko mēs esam darījuši šeit TI.	Tur noteikumi nav īsti skaidri, tāpēc mēs lūdzam mūsu vadītāju palīdzēt.	entailment
Starp tiem ir sarkanā ķieģeļu Karaliskā pils, kurā tagad atrodas Patāna muzejs (Nepāla labākais un modernākais muzejs), un, saskaroties ar pili pāri šaurajam ķieģeļu laukumam, astoņi dažādu stilu un izmēru tempļi.	Patāna muzejs atrodas uz ielas no sarkanā ķieģeļu Karaliskās pils.	contradictory
jā, tas ir tāds, kā Luiziānā, kur šis puisis, kas ir kā Ku Klux Klan biedrs, kaut ko ievēlēja par biedējošu, kad domājat par to	Ku Klux Klan loceklis ir ievēlēts Luiziānā.	entailment
vai vismaz viņi mēģina darīt kaut ko par to	Viņi varētu vismaz mēģināt kaut ko darīt ar to.	entailment
Es neesmu īsti pārsteigts ar domāju, ka es dzīvoju Vācijā trīs gadus, es biju i 'm nav pārsteigts ar slēpošanu tagad, man patīk, ka jums patīk citi, ko pazīstat ziemas sporta veidos, bet es neesmu īsts saviļņots par viņiem	Es neesmu liels ziemas sporta cienītājs.	entailment
Tā ir saistība ar vispārējo izglītību - kursu secība, kas paredzēta kritiskās domāšanas attīstīšanai dažādās disciplīnās - pretstatā agrīnajai specializācijai.	Vispārējās izglītības mērķis ir attīstīt studentu kritiskās domāšanas prasmes.	entailment
Teorētiski apjomīgas piegādes ekonomikas nav specifiskas.	Mēroga ekonomika ir elastīga.	neutral
Nacionālais ietaupījums ir resursi, kas pieejami ieguldījumiem veco rūpnīcu un iekārtu aizstāšanai un vairāk un labāku ražošanas līdzekļu iegādei.	Vecās rūpnīcas un iekārtas nekad neaizstāja, pat tad, ja bija valsts ietaupījumi.	contradictory
Citi sūdzas, ka superzvaigznes ir virs kalna un izspiež viduvējus darbus.	Neviens sūdzas par superzvaigznēm.	contradictory
Svarīga ir sadarbība ar stingriem metodologiem, bet šīm sadarbībām ir jākoncentrējas uz to, ko var sasniegt konkrēti ED iestatījumā.	Svarīgi ir strādāt ar stingriem metodologiem.	entailment
jūs zināt viņu demogrāfiskos pētījumus, ka viņi to pierāda, ka jūs zināt, ka ikviena IQ ir dramatiski samazinājusies vai kaut kas	Pētījumi parādīja, ka IQ ir ievērojami palielinājies.	contradictory
Bez federālo finanšu organizāciju atbalsta programmas vadītāji, iespējams, nevarēs noteikt vai aizstāvēt izmaksas, kas saistītas ar valdības darbībām.	Federālās finanšu organizācijas ir labākais informācijas avots programmas vadītājiem.	neutral
Savienībai Kanādā ir aptuveni 4000 biedru.	Savienībā ir 100 biedri, kas dzīvo Kanādā.	contradictory
bet tad mēs sākām skatīties, un, tāpat kā jaunie, ir diezgan atdzist, jo tāpēc, ka viņiem patīk, piemēram, īpašas, it īpaši tādas lietas, kas, piemēram, izdrāzt ar savu prātu	Jaunajiem ir lietas, kas var doties ar jūsu prātu.	entailment
2000. gadā NKP bija mazāks par IKP, jo ienākumi no pārējās pasaules bija mazāki nekā ASV maksājumi pārējai pasaulei.	ASV maksāja vairāk pārējai pasaulei nekā pārējā pasaule, kas saņēma ienākumus.	entailment
"Vai jums ir kādi padomi, lai dotu mums, pirms mēs iztīrāmies? """	Viss, kas mums būtu jāzina?	entailment
un viņi aizņem vairāk naudas no mums, un viņi saņem un viņiem nav nekādu stimulu strādāt, ja mēs tikai noņemsim piecdesmit procentus no tā	Cilvēkiem ir daudz stimulu strādāt, jo viņi paņem mājās katru nopelnīto pensu.	contradictory
