premise	hypo	label
اور اِسی طرح جاپان کے نئے حکمرانوں کو تیزی سے منظم کیا گیا ، جب تک کہ کوریا ، کوریا اور چین کے خلاف جنگ شروع کردی گئى ۔	جاپان کے نئے حکمرانوں کو فوری طور پر چلایا گیا تھا ۔	entailment
جب 2016 مئی 2016 ء میں ٹیکسوں کے اوائل میں احتجاج شروع ہوا ، تو حکومت نے سماجی سلامتی کے حوالے سے رقم جمع کرنے کا فیصلہ کیا ۔ یا کم از کم تصویر کا انتخاب کریں ۔	عوامی طور پر عام طور پر حکومت کو ترجیح دینے کے لیے عام طور پر استعمال کیا جاتا ہے ۔	neutral
یہ سرمایہ کاری کرنے کے لیے سرمایہ کاری اور جدوجہد کا طریقہ ہے ۔	یہ سرمایہ کاری کے لیے بہت اہم ہے کہ کسی اور شخص سے تعلق داری کی ضرورت ہوتی ہے ۔	entailment
اور آپ کو ان کے تمام گروہوں میں سے ایک اچھی بات مل جائے گی	میں تم سے اس دن کے بارے میں بات کرتا ہوں .	neutral
آپ کے پاس ورڈ کی ضرورت ہے .	حقائق آپ کے لئے قابل رسائی ہے .	entailment
ماحولیاتی لیبارٹریز ( منفرد صارفین )	یہ پہلی دفعہ کی پیداوار ہے ۔	entailment
چونکہ آپ کے پاس اپنے گھر والوں میں سے ایک ہو گیا ہے ، تو آپ کے پڑوسی کے بارے میں ایک اہم وجہ ہے کہ ان کی رہائش کے کمرے کے بارے میں آپ کی مدد کی گئی ہے ۔	آپ کو اپنے پڑوسی کے بارے میں تشویش ہے ۔	contradictory
جی ہاں ، اگر وہ یہ بھی شامل کریں تو وہ خود بھی اپنی فوج میں شامل ہو جائیں گے ۔	انہوں نے آپ کا صفحہ پسند نہیں کیا ہے	contradictory
وہ ہنس گیا .	وہ مسکرا رہا تھا کہ وہ مسکرا نہیں کر سکے ۔	neutral
صحت کے دفتر کے مطابق ، صحت کے دفاتر کے لحاظ سے اندازوں کے مطابق سالانہ آمدنی کا تخمینہ 75 سال سے زیادہ ہے ۔	آپ کا درج کردہ توثیقی کوڈ غلط ہے ۔ براہ کرم دوبارہ کوشش کریں ۔	entailment
اسی طرح ہسپتال کی سروس کے ساتھ ء میں کانگریس کے قیام کے لئے کوئی متبادل نہیں ہے ۔	یہ کانگریس کے قیام کا چینل ہے جو کہ کانگریس کے حوالے سے گذرتی ہے ۔	entailment
ہم کس طرح حل کر رہے ہیں ؟ '	کیا ہم اسے حل کر سکتے ہیں ؟	entailment
لیکن یہ بہت بڑا منصوبہ تھا ۔	یہ زیادہ منصوبہ بندی نہیں ہے .	contradictory
میں نے اپنے قرآن کی حفاظت نہیں کی مگر یہ کہ سب سے پہلے میں نے پہلی بار کہا تھا کہ کلنٹن نے اپنے کام کا اظہار کر لیا ہے اور اس کی نوکری پوری کر دی گئی تھی ۔	وہ چاھتے تھے کہ وہ کسی بھی چیز سے روکتے ہیں ۔	neutral
ان لوگوں کو جن کے بارے میں معلومات ، ایندھن ، ایندھن ، اور شہر کے لئے ادائیگی کی معلومات فراہم کی گئی ہے ۔	ڈرائیونگ قیمت	neutral
کیونکہ یہ میرا بچپن ہے	آپ کے جوان کے بارے میں کیا چل رہا ہے .	neutral
یہ سست ہے اور اس میں بہت کچھ ہے ۔	یہ عام طور پر ایک اہم مشین ہے اور آپ کسی بھی مشین کو تلاش نہیں کر سکتے ہیں ۔	contradictory
کعبہ کے دل میں ایک چھوٹی سی فوج نے یاسکونی زیارت کا اعلان کیا ۔	اللہ کے علاوہ کوئی الٰہ نہیں ہے	neutral
ریاستہائے متحدہ امریکہ کے ساتھ کیا گیا	بھول گئے امریکی ریاستیں	contradictory
لباس میں .	وہ ایک کاسٹیوم لباس پہن رہا ہے ۔	neutral
اگرچہ آپ کا سفر ختم ہو جائے گا ، اور آپ کا سفر ختم ہو جائے گا ۔ ادائیگی کریں	نئے سسٹم کا نام زیادہ سے زیادہ آسان ہے لیکن زیادہ سے زیادہ لوگوں تک رسائی حاصل کرتا ہے ۔	neutral
ایک بڑے سے زیادہ عرصہ کے لئے ، جو کہ تیزی سے باہر بڑھنے والا ہوتا ہے ۔	اُنہوں نے ڈیٹا کا استعمال کیا تھا ۔	entailment
یہ لگ رہا ہے کہ آسمان سے پانی اتارتا ہے ، ہزاروں ڈالر کی طرف سے ، زیادہ سے زیادہ آبادی کے مالک کی طرف سے .	کانگرس سے ایک حالیہ قانون کی ضمانت دی گئی جس نے کینٹکی سے ہزاروں افراد کو پکڑ لیا ۔	contradictory
آپ کے اکاؤنٹ کو محفوظ رکھنے کے لیے دوستوں کو مدعو کریں ۔	اگر کوئی شخص ان کی زندگی کو لے کر آئے گا تو ان کے ساتھ ایک دم جاتا ہے ۔	entailment
مجھے لگتا ہے کہ مجھے لگتا ہے کہ میں ایک ویڈیو استعمال کر سکتا ہوں	ویڈیو اپ لوڈ ہو رہی ہے ۔	neutral
انسان کا خیال ہے کہ ایک لمحے کے لیے کیا جاتا ہے ، آپ کو انتظامی طور پر کام کرنا چاہیے .	وہاں کسی انسان یا عورت کا کوئی حصہ نہیں ہے	contradictory
تاہم ، میں یہودا سولمن الکلائی نے ناقدوں کی ترقی کے لیے مندرجہ ذیل وجوہات کی بنا پر مندرجہ ذیل میں سے ہر ایک کو حل کرنے کی کوشش کی ہے ، جو کہ ایک بار یا یہودا سولمن الکلائی نے یہودا سولمن الکلائی کے ساتھ نمٹنے کے لئے ایک بار اور یہودا سولمن الکلائی نے مزاکرات کیا ہے ۔ لوگ اس بات کو دیکھ رہے ہیں کہ آپ کے دوستوں کے ساتھ اشتراک کیا گیا ہے ۔	اگر آپ کے علاقے میں کوئی مسئلہ ہے تو براہ کرم اس کی رپورٹ کریں ۔	contradictory
معیشت بہت بہتر ہو سکتا ہے ۔	معیشت کی معیشت بہت بہتر ہے ۔	contradictory
اور پہاڑوں اور پہاڑوں کو گاڑ دیا ہے	جین مت کا تصور	contradictory
مشہور ترین قوال و تاب	زمین کی سرزمین کو تباہ کر دیا گیا ہے ۔	contradictory
اس دور کے وسط میں تہذیبوں میں ایک بڑی ثقافت کا جذبہ ہے ۔	بنالیتا ہے کہ رابطہ ان تہذیبوں میں سے بہت اہم ہے ۔	neutral
ایک ہرنی کی طرف سے ایک گھوڑے کے طور پر ، ایک مشہور شخصیت کی طرف سے ایک راکٹ کا حصہ ہے ، جس کی وجہ سے اس سوال کا مطالبہ کیا گیا تھا ، لیکن اس سوال کا جواب نہیں دیا گیا ۔ ان پر چھا جائے گا .	گیل گیل	neutral
اپارٹمینٹ اور کونڈو ٹرمینیٹر کے مالک نہیں ہیں ۔	اپارٹمنٹ کا مالک بہت اچھا ہے ۔	contradictory
مسز gertrude اس کی ماں کے کمرے میں ہے ۔	مسز gertrude نے عمارت سے باہر چھوڑ دیا ۔	contradictory
لیکن میرا خیال ہے کہ آپ کافی کافی ہیں ۔	مجھے لگتا ہے کہ آپ کو کافی کافی ہے ۔	contradictory
ہم نے ہر وقت .	ہم لاپتہ ہیں .	entailment
ایک عظیم دوئم میں کئى مسائل پیدا کیے گئے ہیں جن سے امریکہ کو مختلف ممالک سے خطاب کیا جاسکتا ہے ۔	we should be independent and stay away from talking and working with other nations .	contradictory
ca ہے .	ca سند کو روکنے سے انکار کر دیا گیا ۔	neutral
شمارندی برنامجات ( programs ) کو سرکاری طور پر کارموثر انجام دینے کی ضرورت ہے .	حکومت نے بچوں کے ٹی وی نیٹ ورک میں سے ایک فائل کو برقرار رکھا ۔	entailment
اس کی وجہ سے کس طرح محسوس کیا جاتا ہے کہ اس کا مطلب ہے کہ وہ موسم سرما میں موسم سرما کا نم ترین حصہ ہے ۔	یہ گرم ہوا ہے جہاں میں لائیو ہوں ۔	neutral
ان لوگوں میں سے ہر ایک کو اس طرح کی ضرورت ہے کہ ایک اہم قافلہ سے لطف اٹھایا جاتا ہے ۔	( یہ لوگ ) عیش و آرام کے باغوں میں ہوں	contradictory
انسان فوری طور پر فوت ہو جائے گا ۔	بے شک انسان بے نیاز ہے	contradictory
موسم گرما میں گرین ٹی وی کے ساتھ موسم خزاں کا سنہری موسم خزاں کے موسم گرما میں گولڈن اور چاول کی طرح سرخ ہو جاتا ہے ۔	چاول اور گندم کی تراکیب	contradictory
جیسا کہ روزنامہ اور نیو karl کے طور پر ، 1930 ء سے 1930 ء کے عشرے کے دوران فریڈرک ہایک ( karl marx ) کے نظریات پر مشتمل ہے ، جو کہ فریڈرک ہایک ( friedrich hayek ) ، فریڈرک ہایک ( friedrich hayek ) ، فریڈرک ہایک ( friedrich hayek )	30 ء کے عشرے میں مغلوں نے سوشلسٹ بُنیادوں پر استوار کیا ۔	entailment
اس بات کو یقینی بنانے کے لیے کہ کوئی بھی آلاتی مضمون ( machine language ) ہوتی ہے ، جو کہ ایک ممباکہ کے ساتھ ہوتا ہے ، جس کی وجہ سے اس کا مطلب ہے کہ روزا ، بیرسٹا ، وغیرہ ۔ درد ناک ؟ انسٹی ٹیوٹ آف لائن اینڈ انسٹیٹوٹ کے ادارے ، اتمروون ورشر ، انسٹیٹوٹ ، انسٹیٹوٹ ، اور انسٹیٹوٹ کے عجائب گھر ، 44 . ء ، 44 . ء کو اتمروون ورشر کے سپرد کر دیا گیا ۔	اطالیہ میں ہونے کی صورت میں اس کے بارے میں مزید جانیں ۔	neutral
میں اس لین دین کی وجہ سے نہیں ہوں ، کیونکہ وہ ايس سی انڈکس گزستہ کے ايس سی انڈکس گزستہ دو شعاعوں کے ايس سی انڈکس گزستہ کے ايس سی انڈکس گزستہ دو شعاعوں کا موازنہ کرتی ہے ۔ کریڈٹ کارڈ کے لیے کریڈٹ کارڈ کی درخواست کا جائزہ لیا گیا ہے ۔ ایک آدمی کے لیے ایک ٹون ہے جس نے ان کی زندگی کو حل کرنے کی کوشش کی ۔	وہ اس بات کی تصدیق نہیں کرتا کہ ان کے درمیان ایک مصنع وچ کی وجہ سے ایک مصنع وچ کی شکل میں پھیل گئی ہے ۔	entailment
کوئی بات نہیں ، میں نے یہ کام کیا ہے کہ میں نے اس کے کام کرنے کے لئے کچھ طریقہ پایا ہے ، اس وجہ سے کہ میں نے انہیں بتایا ہے کہ میں نے اسے سکھایا ہے ۔	یہ ان میں سے ایک ہے جو کہ عوام کی مدد کے لیے اہم ہے ۔	neutral
کلارک نے اس امید پر بھی غور کیا کہ وہ ان کے ساتھ شادی کر سکتا ہے ۔	کلارک نے ان کی شادی کی تھی ۔	entailment
غربت ، مثال کے طور پر ، کسی شخص کو اس طرح کا احساس نہیں ہے کہ وہ مغربی ممالک میں رہنے والے لوگ ہیں ۔	عتَبہ غربت کسی ملک میں رسوا نہیں ہوا ۔	contradictory
سڑکوں پر واپس جانے کے لئے ، ایک سابقہ سڑکوں پر آپ سے رابطہ کرنے کے لئے کیا گیا ہے .	جیسلمیر کو کارآمد کرنے کے لئے استعمال کیا جا رہا ہے ۔	neutral
ان میں سے کچھ آپ کو معلوم ہے کہ وہ اس کے بارے میں کچھ جاننا چاہتے ہیں ۔ اگر آپ کو لگتا ہے کہ آپ کے علاقے میں موجود کسی بھی وقت موجود ہے ، تو وہاں ایک ساتھ مل جائے گا .	شمالی کیرولینا کی تراکیب	neutral
میں نے سوچا کہ یہ ایک بھی ہو سکتا ہے	مجھے نہیں لگتا کہ یہ کس طرح ہو سکتا ہے	contradictory
اس بات کو یقینی بنانے کی ضرورت ہے کہ کسی کو بھی اس مقصد کے لیے استعمال کرنے کی ضرورت ہوتی ہے اور اس کی وجہ سے ان کی بے نیاز ہے ۔	اس مقصد کے لیے ان کا مطلب ہے کہ حکومت کو اس کی طاقت و انصاف کے مطابق حل کرنا ضروری ہے ۔	contradictory
پندرہویں صدی کے اوائل میں شہنشاہ شوا ، جس کے بعد poet laureate کے طور پر بیان کیا گیا ، اس کے بعد poet laureate کے طور پر بیان کیا جاتا ہے :	کےرومی ایک رومی رومانی تھا ۔	entailment
پھر میں نے ان سے کہا کہ میں نے اپنے آپ کو کورٹ میں ڈال دیا تھا ۔ مگر اس نے مجھے کوئی بھلائی نہیں دی ۔	میں نے کہا کہ میں نے سچ کہا ہے لیکن اس نے مجھے کوئی اچھا کام نہیں کیا ۔	entailment
مزید معلومات کے لیے کلک کریں	اس میں کوئی لنکس نہیں ہیں ۔	contradictory
اور میں نے اسے دیکھ لیا ہے اور ایک دم میں آ گیا ہے .	میں نے اس کا اشتراک نہیں کیا تھا ۔	neutral
کوئی اوہ نہیں	اب الوداع .	entailment
ہیلو ، ben . '	میں نے نظر انداز کر دیا	contradictory
آپ کس طرح ادائیگی کر سکتے ہیں ؟	کیا آپ مجھے اس بات کے بارے میں بتا سکتے ہیں ؟	entailment
نپولین کی جانب سے سیمی گاڑیاں اور ماسکو میں 1812 ء سے 1812 ء تک 1812 ء کے اوائل میں ماسکو اور ماسکو میں 4 ء سے 1904 ء کے اوائل میں واقع ہوا ۔	آپ کی منتخب کردہ تصویر صرف 2000 سیکنڈ سے کم ہے ۔	contradictory
اس موقع کے مطابق ، شہر کے لحاظ سے لندن میں اپنے صارفین کو بہتر بنانے میں مدد ملتی ہے کیونکہ ان کے مفادات کا اندازہ لگا دیا گیا تھا ، اور اس کے نتیجے میں دنیا بھر میں دفاتر کی خصوصیات کو بہتر سمجھا جاتا ہے اور بہتر طور پر متنازعہ ہے ۔	آپ کے فراہم کردہ مراسلے کی رازداری کی ترتیب کو بہتر بنانے میں مدد ملے گی ۔	entailment
دیکھیں کہ آپ کا کیا خیال ہے	مجھے نہیں لگتا ہے کہ 10 منٹ سے بھی کم ہے	contradictory
مشرق میں عیسائی افواج نے نئے سرے سے پسپائى اختیار کی ۔	اگرچہ امپریلزم والی افواج کو اس میں فتح حاصل ہوئی ۔	neutral
اور ہم نے داؤد ( علیہ السلام ) کو ( بھی ) اپنی طرف سے برتری دی تھی ( یعنی )	زکوٰة دینے کے بعد ، ہم نے کہا ہے .	contradictory
جی ہاں ، اور جب وہ اس سے ملاقات کریں گے تو وہ کیا کر رہے ہوں گے	وہ آپ کے facebook اکاؤنٹ میں لاگ ان نہیں کر سکیں گے ۔	neutral
اٹارنیز کے ایک سال میں گریجویٹ سکولوں کی جانب سے ایک سال 90,000 ڈالر ، 90,000 $ 90,000 سے زائد لوگوں کو قانونی طور پر قرض حاصل کرنے کے لئے ، 31,000 $ 31,000 کو استعمال کیا گیا ۔	نئی اٹارنیز نے بہت زیادہ قرضے ادا کیں ۔	entailment
یہاں آپ کو ایک دوائیاں نظر آئے گی ۔ یہ ایک اور بکری کی طرف سے ایک ہے .	ان میں سے ایک دوائیاں بکری کی ہیں ۔	entailment
جمعرات کے جج نے کوکونینو ایڈمز کے عدالتی مقدمے کی دعوت دی اور ولید کی جانب سے انتہائی فخر کا اعلان کیا ۔	خود کو اقلیت کے محترم چارلس کی حوصلہ افزائى کی ۔	contradictory
وہ سب سے زیادہ بے نیاز ہے ، جنوبی سیاہ انسانوں میں سے ایک ہے .	ان لوگوں کے گروپ میں جو آپ کے دوست ہیں ان کے ساتھ گفتگو کرنے کے لئے تیار ہے ۔	entailment
یہ فوٹر میں بورگٹ کے کنارے پر واقع ہے ، جو کہ بورگٹ اور دیگر صدیوں تک روشنی کے طور پر استعمال کیا جاتا ہے ۔	پچھلے پچاس سال پہلے ہی اس زمانے میں کافی عرصہ رہ گیا ۔	contradictory
ٹھیک ہے کہ یہ ایک خوبصورت شہر ہے ، لیکن ایک اور مسئلہ کی مثال ہے جب میں نوجوان ہوں گے کہ انہوں نے مجھے لاس ویگاس میں داخل کیا تھا اور وہ دنیا کی زندگی کا سب سے زیادہ بورنگ تھا ۔	مجھے لگتا ہے کہ لاس ویگاس میں سب سے زیادہ بورنگ ہے	entailment
کم سے کم .	براہ کرم خاموش کریں .	entailment
میں اپنے کپڑوں کو بچانے کے لئے جا رہا ہوں	میں اپنے آپ کو اپنے کپڑوں کی حفاظت کروں گا .	entailment
دریائے پیرس میں ایک مرکزی کردار میں سے ایک کردار ادا کرتا ہے ۔	سمندر کا سب سے بڑا اراؤنڈڈسمنٹ ہے ۔	entailment
ان کے بارے میں سوچ رہے ہیں	ان کے بارے میں سوچ رہے ہیں	entailment
اوہ ، اہ ، ہم ہمارے پاس آ رہے ہیں ؟	اس دن کسی بھی سوال کا جواب نہیں دیا جائے گا ۔	contradictory
منہ پھیر رہا ہے ، میں غلط نہیں تھا .	میں 100 فیصد غلط تھا ۔	contradictory
عام طور پر ، مجھے سارا ایک بڑے قانون کی ضرورت ہے ...	غیر دستیاب	contradictory
کسی بھی کیس میں ؟	یہ ختم ہو گیا ہے .	entailment
ان کی وفاداری نے بہت زیادہ کامیابیاں حاصل کی ہیں اور zheimer کو نقصان اٹھانے کی کوشش کی ہے ۔	بنیادی طور پر یہ بات غلط نہیں ہے ۔	contradictory
ایک بجلی کی فتح کے بعد فرانسیسی فوج نے پیرس پر قبضہ کر کے 1871 ء میں ویچی فرنچ کی فوج پر قبضہ کر لیا جس میں 1871 جنوری 1871 ء کو اسغاثہ کی جانب سے دفاعی کاروائى کا آغاز کیا گیا ۔	پیرس ، جرمنی کو ہتھیار ڈالنے کی اجازت نہیں تھی ۔	neutral
اسی طرح ان لوگوں نے بھی کیا تھا جو ان کے پاس ہے ۔	اسی طرح خدا نے مجھے پیدا کیا ہے	contradictory
سنگدلی سے	علم ودانش کے ساتھ اس کا تعین کیا جاتا تھا کہ اگلے مرحلے میں مزید ترقی کی ضرورت تھی ۔	entailment
کہا میں نے تکبر کیا ہے	میرا غرور نہیں تھا .	entailment
اس کے سربراہ نے اپنے سر کو سمیٹ لیا ، اگرچہ لڑکی نے اسے سنا تھا ۔	لڑکی نے کہا کہ رونے کے لئے تیار ہے .	entailment
اور ہم نے ان کے قوانین و ضوابط اور ضوابط کے بارے میں مندرجہ ذیل شرائط کا اظہار کیا ہے جو کہ ہنکوک استدلالی اندازمیں ہے جو کہ آسٹن کی مدد کرتی ہے ۔	اس کے پاس کوئی مسئلہ نہیں ہے .	entailment
ان میں سے ایک کو شاہی محل وقوع کے طور پر نشان زد کیا گیا ہے ، جو کہ مرگ انبوہ اور جدید ترین عجائب گھر ( نیپال ) میں واقع ہے ، اور محل وقوع کی حفاظت کے لئے ، مختلف لہجےہیں ۔	پٹن عجائب گھر کی طرف سے گلی کا ایک سڑک ہے .	contradictory
اس قسم کی نوعیت کا ایک قسم ہے کہ میں ایسے لوگوں کی طرح پریمی ہے جہاں سے ایک چیبا کے طور پر تورا بورا جانے کی کوشش کی گئی ہے ۔	ایک چیبا ہے جس کے رکن کو لوزیانا کی طرف سے منتخب کیا گیا ہے ۔	entailment
یا انہوں نے آپ کے اکاؤنٹ میں لاگ ان کرنے کی کوشش کی ہے	یہ لوگ ایک دوسرے کے ساتھ مل کر سکتے ہیں ۔	entailment
میں ، میں اس سے متاثر نہیں ہوں کہ میں نے تین سال کے لیے جرمنی میں نہیں دیکھا تھا ، لیکن میں اب بھی ان کی مدد نہیں کر رہا ہوں لیکن میں ان کے بارے میں بات نہیں کر رہا ہوں ۔	میں موسم سرما میں بہت زیادہ مداح نہیں ہوں ۔	entailment
