premise	hypo	label
Ils sont faits d' une recette secrète transmise aux villageois actuels par leurs ancêtres de Majorque , qui sont venus ici au début du 17 ème siècle dans le cadre d' un programme officiel de repeuplement .	La recette transmise par les ancêtres de Majorque est connue de tout le monde .	contradictory
Ouais bien tu es un étudiant droit	Tu es un étudiant en mécanique , non ?	neutral
J' ai entendu quelque chose qu' ils étaient censés lancer une énorme campagne à New York à propos de la maltraitance des enfants et de l' arrêt de la maltraitance des enfants et c' est censé être comme si ça commençait à être comme une grande campagne nationale et vous savez j' espère que ça va partir et faire quelque chose que je ne sais pas .	Il est regrettable que personne n' organise une campagne d' abus d' enfants .	contradictory
Le service postal devait réduire la fréquence de livraison .	Le service postal pourrait livrer moins fréquemment .	entailment
Et lors d' un autre changement dans l' économie , il a été constaté que l' agneau pouvait être élevé plus efficacement dans les fermes de plaine en partie en raison des pâturages plus riches et plus nutritifs disponibles là-bas et de ce fait , les exploitations de lakeland sont devenues moins rentables .	Un autre changement dans l' économie a été jugé plus nutritif .	entailment
La règle contient des exigences en matière de collecte d' informations qui permettront à l' epa de déterminer que les additifs détergents qui sont efficaces pour contrôler les dépôts sont utilisés et que les objectifs de contrôle des émissions sont réalisés .	La règle a des exigences en matière de collecte de données qui aident l' epa à réaliser ses objectifs de contrôle des émissions .	entailment
Presque chaque colline a au Nord-est un fort maure ; pas moins de quatre forteresses ruinées garde l' entrée du port ; et deux autres , encore en bonne réparation les châteaux atalaya et galeras protègent l' Arsenal de la mer , d' une importance vitale pour l' Espagne de l' armée .	Il n' y a pas de châteaux atalaya et galeras .	contradictory
Est-ce qu' ils étaient là ?	Étaient-ils censés être là-dedans ?	neutral
Le voyage de Felicia se déroule derrière les yeux de sa jeune fille irlandaise , Felicia , qui traverse la mer vers l' Angleterre dans une quête d' espoir pour trouver le père de son enfant à naître ; et le gros chef de la restauration , hiditch , qui prend un intérêt paternel pour la jeune fille quand il devient clair que son jeune homme a caddishly lui a donné le lapsus .	La femme se fiche de savoir où l' homme était aussi longtemps qu' il était loin .	contradictory
Dans la crypte sont enterrés les restes de Voltaire et Rousseau , Hugo et Zola , assassiné le leader socialiste Jean Jaurys , et louis braille , l' inventeur de l' alphabet pour les aveugles .	Les restes de Voltaire et Rousseau , Hugo et Zola , assassiné le leader socialiste Jean Jaurys , et louis braille sont tous enterrés dans la crypte .	entailment
Il y a un couple appelé um oh je vais oublier son nom maintenant euh dirkson	Je ne me souviens pas de leur nom .	entailment
Poirot , j' ai dit , avec soulagement , et je l' ai saisi par les deux mains , je l' ai traîné dans la pièce .	Poirot était de retour et j' étais désolé qu' il prenne ce que j' ai considéré comme ma propre enquête .	contradictory
Le mot assouan signifie en fait le commerce ou le marché dans l' ancien égyptien , ce qui signifie son activité la plus pré .	Le sens d' assouan n' a pas changé avec le temps .	contradictory
Bien ce que le marché peut supporter et	Le marché ne peut en supporter aucun .	contradictory
Et pour montrer à quelle vitesse les nouveaux dirigeants du Japon étaient en train de s' arrêter , deux expéditions punitives ont été lancées contre la Corée et la Chine dans le grand sens de la diplomatie de la canonnière du 19 ème siècle .	Les nouveaux dirigeants du Japon se attraper rapidement .	entailment
Lorsque le fonds d' affectation spéciale commence à faire face à des déficits de trésorerie en 2016 , le gouvernement dans son ensemble doit fournir les liquidités nécessaires pour financer le déficit de trésorerie de la sécurité sociale en réduisant les excédents de sécurité non sociale prévus , les emprunts auprès du public , la levée d' autres impôts . , ou réduire les autres dépenses publiques .	Le public préférerait généralement que le gouvernement réduise ses dépenses dans d' autres domaines pour financer la sécurité sociale .	neutral
Ces organisations investissent le temps et les efforts nécessaires pour comprendre leurs processus et la manière dont ces processus contribuent ou entravent la réalisation des missions .	Ces organisations investissent beaucoup de temps pour comprendre comment certains processus peuvent contribuer ou hampe	entailment
Et C' est sympa de vous parler tous les deux .	Je te parle tous les jours .	neutral
Vous avez accès aux faits .	Les faits vous sont accessibles .	entailment
Construction de la fabrication de l' ingénierie de l' environnement ( tous les outils ) ( 1 er ensemble d' outils de production )	C' est la première série d' outils de production pour la fabrication .	entailment
Aussi longtemps que vous avez votre propre ménage dans l' ordre , s' inquiéter des habitudes de dépense de votre voisin est un peu comme s' inquiéter de la couleur de son tapis de salon .	Vous devriez vous inquiéter de la couleur du tapis de votre voisin .	contradictory
Ouais donc hum aussi bien sûr ils peuvent se joindre à la ils peuvent toujours rejoindre le service militaire ils sont considérés citoyens je crois	Ils ne peuvent pas rejoindre le service militaire .	contradictory
Elle a souri .	Elle était si heureuse qu' elle ne pouvait pas arrêter de sourire .	neutral
D' après le bureau de l' actuaire auprès de l' administration du financement des soins de santé , la valeur actuelle nette estimée des ressources supplémentaires à venir nécessaires pour financer les prestations hi-fi au cours des 75 ans est de 4 4 dollars .	La valeur actuelle nette des futures ressources supplémentaires pour le financement des prestations hi s' élevait à 4 4 dollars .	entailment
Ainsi , en ce qui concerne le congrès des services contentieux , il n' y a pas de voie alternative pour l' expression du congrès de plaidoyer .	C' est la seule voie d' expression du plaidoyer que le congrès cherche à restreindre .	entailment
Comment on répare ça ? ' ' ' ' ' ' '	Est-ce qu' on peut arranger ça ?	entailment
Mais ça demande trop de planification .	Il n' y a pas beaucoup de planification .	contradictory
Je n' ai pas mentionné Monica dans ma conférence , mais la première question qui m' a été posée était de savoir comment le Président Clinton pouvait faire son travail avec toutes les distractions causées par l' affaire Monica Lewinsky .	Ils voulaient passer la conférence sans aucun problème .	neutral
En analysant les comptes des services postaux pour l' amortissement , le carburant et l' entretien des transporteurs urbains , nous avons estimé le coût moyen du véhicule de livraison par route .	Les estimations des coûts de conduite peuvent être calculées sur la base de données suffisantes .	neutral
Parce que ça joue sur mon imagination d' enfance .	L' Art joue sur ma jeune imagination .	neutral
C' est lent c' est euh il y a beaucoup de meilleures machines sur le marché en ce moment pour	C' est la machine la plus rapide , vous ne trouvez pas une meilleure machine .	contradictory
Au cœur du sanctuaire , un petit sanctuaire de granit a autrefois tenu la barque sacrée d' Horus lui-même .	Horus est un Dieu .	neutral
Considérez le service postal des États-Unis .	Oubliez le service postal des États-Unis .	contradictory
En costume complet .	Il porte un costume de mascotte .	neutral
Bien que votre voyage va être difficile et parfois vous allez douter de vous-même , les avantages pour les clients en valent bien la peine et la satisfaction d' entendre même les plus récalcitrants des adversaires disent que le nouveau système est meilleur que celui qui est allé avant est profondément c' est gratifiant .	Le nouveau système semble bien plus complexe , mais en fin de compte plus facile et plus approfondi .	neutral
Prenez une statistique remarquable que shesol cite mais laisse passer relativement peu d' examen .	Ils avaient des données très pertinentes mais sous-utilisées .	entailment
Cela aurait pu sembler une manne du ciel - jusqu' à des milliers de dollars qui tombent , souvent inopinément , entre les mains d' un demi-million de résidents du Kentucky et de l' Indiana ce mois-ci .	Une loi récente proposée par le congrès a entraîné la saisie de milliers de dollars des résidents du Kentucky .	contradictory
Faites en sorte que les individus investissent leur temps et le financement suivra .	Si les individus investissent leur temps , le financement viendra aussi .	entailment
Je pense souvent que j' aimerais avoir une caméra vidéo parce que je pourrais utiliser dix mille dollars alors mais j' aime les choses comme l' ombre du soir avec Burt Reynolds j' aime vraiment ça et euh	Les caméras vidéo dont j' ai besoin sont très chères .	neutral
L' homme sur le sol pense un instant et crie en arrière , vous devez travailler dans la direction .	Il n' y avait personne sur le sol , homme ou femme .	contradictory
Si , toutefois , la question d' évaluation exige que Gao fasse rapport sur la manière dont les progrès sont satisfaisants ou sur les raisons des problèmes de mise en œuvre , plus le personnel peut être sur place au fil du temps , avec la base riche ou la plus épaisse pour examiner la situation en tant que nombreux les personnes impliquées le voient , le plus solide nos conclusions de causalité et les recommandations ultérieures seront .	Si le Gao doit faire rapport sur les progrès accomplis , les recommandations seront beaucoup plus médiocres .	contradictory
L' économie pourrait être encore meilleure .	L' économie n' a jamais été meilleure .	contradictory
Les collines et les montagnes sont particulièrement sanctifié dans le culte de jaïnisme .	Le culte de jaïnisme déteste la nature .	contradictory
Les célèbres immeubles ( ou terres ) ont commencé à être construits .	La terre est restée déserte .	contradictory
Au milieu de cet incroyable amalgame de cultures est une passion pour la continuité .	Une passion pour la continuité n' est pas la plus importante de ces cultures .	neutral
Mettre de côté la scène comme un moyen de transport à cheval , une épicerie fine populaire , une partie d' une fusée , et une occasion de se moquer de Gail Sheehy ( qui semble obtenir un tour gratuit des participants au quiz ) , cette question a tout sauf exigé l' invention d' un un événement théâtral violent , et ce n' est pas facile .	Gail Sheehy est une cible populaire pour se moquer d' autres spectacles .	neutral
Les supplications du propriétaire de l' appartement n' ont rien donné .	Le propriétaire de l' appartement est très réactif .	contradictory
Mme Cavendish est dans la chambre de sa belle-mère .	Mme Cavendish a quitté l' immeuble .	contradictory
Mais je croyais que tu avais juré de ne pas faire de café .	Je pensais que tu avais juré de boire plus de café .	contradictory
On pue tout le temps .	On pue toujours .	entailment
Dans un monde de plus en plus interdépendant , de nombreux problèmes urgents qui touchent les américains ne peuvent être abordés que par la coopération avec d' autres pays .	Nous devrions être indépendants et rester loin de parler et de travailler avec d' autres nations .	contradictory
Ca ' daan a continué .	Ca ' daan a refusé d' arrêter .	neutral
La règle exige que les diffuseurs tiennent un dossier d' inspection publique contenant un rapport de programmation de la télévision pour enfants et identifient des programmes spécialement conçus pour éduquer et informer les enfants au début de ces programmes et pour fournir ces informations aux éditeurs de guides de programmes .	La règle fait que les radiodiffuseurs gardent un dossier sur la programmation télévisée des enfants .	entailment
Eh bien , parce que je veux dire comme c' est chaud , comme dans le plus froid qu' il y a en hiver là-bas , combien c' est ?	C' est chaud tout le temps où je vis , y compris l' hiver .	neutral
Chacun des hommes portait une armure en cuir et s' habillait dans le style des cavaliers lourds .	Les hommes étaient nus .	contradictory
L' homme aurait dû mourir sur le coup .	L' homme allait parfaitement bien .	contradictory
En été , le riz forme une couverture verte veloutée , puis devient doré en automne quand il mûrit et est récolté .	Le riz est doré et à en été , mais devient vert en automne .	contradictory
Tout comme le travailleur quotidien et les nouvelles masses , les journaux socialistes des années 1930 , ont été parsemés de citations de Marx et D' Engels , le libérateur éducatif est parsemé de références à leurs équivalents libertaires -- Friedrich Hayek et Ludwig von mises .	Les citations de Marx ont été utilisées dans les journaux socialistes dans les années 30	entailment
Pour être sûr que tout élément de couture est l' article authentique ( par opposition à une pièce d' importation inférieure ou à la machine ) , cherchez un joint de plomb avec un m , L' emblème de ibtam signifiant qu' il a été certifié par l' instituto de bordado , tapecaras e Arte ? Sanato Da Madeira ( Institut de la broderie , de la tapisserie et de l' artisanat de Madère ) , une organisation insulaire officielle qui dispose d' une salle d' exposition / Musée sur la rua visconde de anadia , 44 .	Il y a un sceau pour montrer l' authenticité des articles de couture fabriqués en Italie .	neutral
Je ne suis pas dans cette histoire de multivista , parce que ce qui est un système boulotte par rapport à une belle hyperextension du soleil quelque part au-dessus de kuchara , par rapport à la teinte dorée de l' oignon frit avec les ondes kse-Fi , par rapport au nombre de diviseurs pour les membranes de crédit dans un portefeuille d' un homme riche , comparé à la magnifique odeur d' un rouleau de briessante trempé dans du lait sain synthétique enrichi de substances qui stimulent la sécrétion d' hormones de bonheur , celui-ci d' il y a deux ans , pas trois , ' gonzo a dit d' un ton caractéristique pour un homme qui vient de découvrir une solution à son problème de vie .	Il n' est pas dans cette histoire de multivista parce que ce qui est un système boulotte comparé à la magnifique odeur d' un rouleau de cannelle trempé dans du lait sain .	entailment
Peu importe ce que j' ai fini par faire , je pense que j' aurais trouvé un moyen dans ce métier de faire du travail public , parce que c' est ce qu' on m' a enseigné , zelon a dit .	C' est comme utiliser le position en tant que banquier pour aider à rendre la réglementation meilleure pour le public .	neutral
Clark a également exprimé l' espoir que lui et redgrave puissent poursuivre leur mariage .	Clark espérait pouvoir poursuivre leur mariage .	entailment
La pauvreté , par exemple , ne crée pas le sens de la honte comme c' est le cas pour les personnes vivant dans des pays occidentaux .	La pauvreté ne crée pas un sentiment de honte dans aucun pays .	contradictory
De retour sur la route de jaisalmer , une dernière goutte de couleur enchante les sens avant de plonger dans les champs sont parsemés de monticules de piments rouges chauds .	La route de jaisalmer est chaotique et désagréable à monter .	neutral
Ils ont fourni des vous savez qu' ils étaient des groupes , le vicksburg , si vous avez une chance d' aller à vicksburg le champ de bataille à vicksburg . Il y a une zone là où il y avait des groupes du Texas et ils ont eu un moment intéressant là-bas .	Il y avait aussi des troupes de la Caroline du nord à vicksburg .	neutral
Ce que je veux dire , je pense que ça devrait être de toute façon .	Je ne pense pas que ça devrait être comme ça .	contradictory
En outre , les comités d' indemnisation doivent comprendre les implications de l' indemnisation pour inciter la direction à faire ce qu' il faut pour l' entreprise et ses actionnaires contre eux-mêmes .	Les conséquences de l' indemnisation pour inciter la direction à faire ce qu' il faut pour la société et ses actionnaires par rapport à eux-mêmes devraient toujours être ignorées par les comités d' indemnisation .	contradictory
L' Empereur Romain du quatrième siècle Gratien fut un visiteur précoce , suivi beaucoup plus tard par des personnalités telles que le poète romantique Alphonse de Lamartine , la reine Victoria , Saint-sa ? " ns , et rachmaninov .	Gratien était un empoeror Romain .	entailment
Donc , je suis allé au tribunal tout seul et je leur ai dit la vérité , mais ça ne m' a pas fait de bien .	J' ai dit la vérité à la cour , mais ça ne m' a pas fait de bien .	entailment
Cliquez sur plus de liens ( sur le côté droit sous divers ) , et de	Il n' y a pas de liens à cliquer sous divers .	contradictory
Et donc j' ai commencé à le regarder et tout d' un coup je suis resté à l' écoute la semaine prochaine et je suis allé quoi	Je n' aurais pas commencé à le regarder si je le savais .	neutral
Non oh non oh bien prends soin de toi	Au revoir pour l' instant .	entailment
Bonjour , ben . ' ' ' ' ' ' '	J' ai ignoré ben	contradictory
Comment pouvez-vous le prouver ?	Pouvez-vous me dire comment le prouver ?	entailment
Il affiche toutes sortes de véhicules , de l' entraîneur qui a transporté Napoléon à et de Moscou en 1812 à une splendide voiture RENAULT 4 chevaux à partir de 1904 et d' autres classiques du début du siècle .	L' exposition n' affiche que des voitures des années 2000	contradictory
Selon ce cadre , les réunions de la mairie ont contribué à améliorer le niveau de satisfaction des clients parce que les anciens combattants ont identifié les préoccupations les plus importantes pour eux , ont obtenu un accès direct aux employés de la vba qui travaillent sur leurs demandes de prestations , et sont mieux à même de comprendre le processus de réclamations .	Les réunions du hall ont contribué à améliorer le niveau de satisfaction des clients , a déclaré l' exécutif .	entailment
Bien vu que ce n' est pas trop mal quelques heures	Je n' aime pas attendre , même pas pendant 10 minutes .	contradictory
À L' est , les forces chrétiennes étaient en retraite alors qu' une nouvelle puissance musulmane commençait à se lever .	Bien que les forces chrétiennes soient plus fortes , elles étaient en retraite .	neutral
Nous avons été informés sur une autorité raisonnablement élevée que la vraie charité n' est pas elle-même .	La vraie charité , elle-même , on nous l' a dit .	contradictory
Ouais et quoi faire quand ils sont confrontés à ça	Ils seront confrontés à la pression des pairs et auront besoin de dire non .	neutral
Les avocats , un an après l' école supérieure , face à une dette moyenne d' un peu moins de 90,000 90,000 dollars et à la rémunération des organisations d' aide juridique , en moyenne 31,000 31,000 dollars , ne pouvaient pas se permettre le travail .	Les nouveaux avocats ont une dette massive de l' école de droit .	entailment
Ici vous verrez une tête réduite , une chèvre à deux têtes , et une statue de Marilyn Monroe faite d' argent déchiqueté , entre autres curiosités .	Une des curiosités est une chèvre à deux têtes .	entailment
Le juge de jeudi , l' honorable Charles Adams de la cour supérieure du comté de coconino , a accepté , mais a fortement découragé l' auto-représentation .	L' Auto-représentation a été encouragée par l' honorable Charles Adams .	contradictory
Il traîne surtout avec un groupe de vieux noirs du sud , qui l' appellent jumper et chat noir .	Le groupe de gars qu' il a tendance à traîner avec lui lui a donné le surnom de jumper .	entailment
Cette élégante ville thermale au bord du lac du Bourget offre des cures de rhumatismes et d' autres maladies pendant des siècles .	La ville n' a été créée qu' au cours des cinquante dernières années .	contradictory
C' est vrai , c' est une belle ville , mais le problème est comme le premier exemple quand j' étais jeune , ils m' ont emmené à Las Vegas et c' était l' endroit le plus ennuyeux sur terre .	Je pense que Las Vegas est l' endroit le plus ennuyeux que je connaisse .	entailment
Moins fort .	Tais-toi , s' il te plaît .	entailment
Je vais pouvoir faire mes propres vêtements .	Je serai capable de faire mes propres vêtements .	entailment
La Rivière joue un rôle central dans toutes les visites à Paris .	La Rivière est au centre de toutes les vacances à Paris .	entailment
Ils sont censés être bilingues .	Ils sont censés être bilingues .	entailment
Oh , czarek , mais va-T-il nous arriver ?	Czarek N' a pas posé de questions ce jour-là .	contradictory
En fait , je n' avais pas complètement tort .	Je me suis trompé à 100	contradictory
Native ' moi gagne , moi passum tas grosse loi ...	N / a	contradictory
En tout cas -- C' est fini . "	C' est fini .	entailment
L' extrait d' herbes montre un succès dans le traitement de la démence légère et la prévention de la perte de mémoire d' Alzheimer .	L' extrait de plantes n' est pas très bon pour traiter la démence .	contradictory
Après une victoire éclair sur les armées françaises mal préparées , les allemands marchent sur Paris et assiègent la ville , qui a finalement capitulé en janvier 1871 face à la raréfaction des vivres .	Paris était malheureux de devoir se rendre aux Allemands .	neutral
C' est pourquoi les icônes ont le pouvoir qu' elles ont .	C' est pour ça que Dieu m' émeut .	contradictory
Le processus de développement des produits a été essentiel pour permettre la prise en compte des connaissances spécifiques en matière de conception et de fabrication et des examens de décision afin de déterminer si les connaissances saisies seraient favorables à l' augmentation des investissements nécessaires pour passer à la prochaine phase de développement ou à la production .	Les connaissances saisies permettraient de déterminer si la prochaine étape était le développement ou la production .	entailment
Il a dit que j' étais stupidement fier .	Ma fierté n' était pas bien placée .	entailment
Le mot avait rempli sa tête comme si la fille avait chuchoté directement dans les deux oreilles .	La fille parlait très tranquillement .	entailment
Et beaucoup de leurs règles et règlements ne sont pas très clairs donc nous avons notre directeur de l' environnement qui assiste le ric qui est situé à Austin par écrit et hey regarde ce qu' on a fait ici chez ti	Les règles ne sont pas vraiment claires , donc nous demandons à notre directeur de l' aide .	entailment
Parmi ceux-ci se trouve le palais royal de brique rouge , qui abrite maintenant le musée patan ( le plus beau et le plus moderne musée du Népal ) , et , face au palais à travers l' étroit Brick Plaza , huit temples de styles et de tailles différents .	Le Musée Patan est en bas de la rue du Palais Royal de brique rouge .	contradictory
Ouais c' est un peu comme en Louisiane où ce mec qui est comme un membre du Ku Klux Klan quelque chose a été élu un peu effrayant quand on pense à ça .	Un membre du Ku Klux Klan a été élu en Louisiane .	entailment
Ou au moins ils essaient de faire quelque chose à ce sujet en premier .	Ils pourraient au moins essayer d' y faire quelque chose en premier .	entailment
Je ne suis pas vraiment impressionné par le fait que j' ai vécu en Allemagne pendant trois ans , je n' ai pas été impressionné par le ski maintenant j' aime bien les autres tu connais les sports d' hiver mais je ne suis pas vraiment ravi d' eux .	Je ne suis pas un grand fan des sports d' hiver .	entailment
C' est un engagement envers l' enseignement général -- une séquence de cours destinés à développer la pensée critique dans une grande variété de disciplines -- en opposition à la spécialisation précoce .	L' objectif de l' enseignement général est de développer les compétences en matière de pensée critique des étudiants .	entailment
En théorie , les économies d' échelle ne sont pas très précises .	Les économies d' échelle sont flexibles .	neutral
L' épargne nationale représente les ressources disponibles pour les investissements destinés à remplacer les anciennes usines et équipements et à acheter des biens d' équipement plus nombreux et meilleurs .	Les anciennes usines et le matériel n' ont jamais été remplacés , même lorsqu' il y a eu des économies nationales .	contradictory
D' autres se plaignent que les superstars sont au-dessus de la colline , et font un travail médiocre .	Personne ne se plaint des superstars .	contradictory
La collaboration avec des méthodologistes rigoureux est importante , mais ces collaborations doivent se concentrer sur ce qui peut être accompli spécifiquement dans le cadre de l' ed .	Travailler avec des méthodologistes rigoureux est important .	entailment
Vous savez que leurs études démographiques montrent que vous savez que le qi de tout le monde a chuté de façon spectaculaire ou quelque chose comme ça .	Les études montrent que leur qi a beaucoup augmenté .	contradictory
Sans le soutien des organisations financières fédérales , les directeurs de programme ne peuvent pas déterminer ou défendre les coûts associés ou les avantages découlant des activités gouvernementales .	Les organismes fédéraux de financement sont la meilleure source d' information pour les directeurs de programme .	neutral
L' Union compte environ 4000 membres au Canada .	Il y a 100 membres dans l' union qui vivent au Canada .	contradictory
Mais ensuite on a commencé à le regarder et comme les nouveaux sont plutôt cool parce que parce qu' ils ont comme euh genre spécial comme surtout des choses qui aiment baiser avec ton esprit	Les nouveaux ont des choses qui peuvent te faire chier .	entailment
En 2000 , le pnb était inférieur au PIB parce que les recettes provenant du reste du monde étaient inférieures aux paiements des États-Unis au reste du monde .	Les Etats-Unis ont payé plus au reste du monde que le reste du monde n' a reçu de revenus .	entailment
Avez-vous des conseils à nous donner avant de partir ? "	Quelque chose qu' on devrait savoir ?	entailment
Et ils continuent à prendre plus d' argent de nous ouais les gens et à se faire et ils n' ont aucune incitation à travailler si on va juste en prendre %	Les gens ont beaucoup d' incitation à travailler parce qu' ils prennent à la maison chaque centime gagné .	contradictory
Ils dépendaient trop du deuxième grand principe de contagion , et cela semblait être enveloppé d' une sorte d' association à travers les panneaux et les maisons et les cours des planètes .	Les signes , les maisons et les cours des planètes ont un grand impact sur la vie quotidienne .	neutral
Je suppose que les planificateurs financiers la formation maintenant que nous l' avons depuis environ quatre ans ici a eu nos entreprises et et notre vie en ligne comment gérer les cartes de crédit comment faire dire pour vous connaissez les marchés de l' argent et ce genre de chose	Les PLANIFICATEURS FINANCIERS N' AIDENT PAS LES PERSONNES AYANT DES PROBLÈMES LIÉS AUX CARTES DE CRÉDIT .	contradictory
Richardson a besoin de faire de Picasso un artiste sérieux et un homme honorable ( au lieu du coquin poétique inspiré qu' il était en fait ) déforme surtout son récit des relations de Picasso avec les femmes , écrit-il .	Picasso était un gentleman et pas un coquin poétique inspiré .	contradictory
