premise	hypo	label
Tebas se mantuvo en el poder hasta la 12 ª dinastía , cuando su primer rey , amenemhat iwho reinó entre 1980 A.c. estableció una capital cerca de Memphis .	La capital cerca de memphis duró sólo medio siglo antes de que sus habitantes lo abandonaran para la próxima capital .	neutral
No quiero ser simplista acerca de sus preocupaciones , pero si yo fuera usted , podría estar más preocupado por las implicaciones a corto plazo de estos 1 dólares .	Me preocupan más sus problemas que las consecuencias a corto plazo .	contradictory
Problemas en la síntesis de datos .	Problemas en la síntesis de datos .	entailment
Bueno , lo ves en la televisión también .	Puedes ver eso en la televisión , también .	entailment
Vrenna y yo luchamos contra él y él casi nos llevó .	Ni vrenna ni yo nunca hemos luchado contra él .	contradictory
Este análisis ha agrupado las estimaciones de estos dos estudios para desarrollar una función c-R que une el pm a la bronquitis crónica .	El análisis demuestra que no existe ningún vínculo entre la pm y la bronquitis .	contradictory
Se dio la vuelta y sonrió a vrenna .	Le sonrió a vrenna que caminaba lentamente detrás de él con su madre .	neutral
En los últimos 5 AÑOS , hemos intentado identificar prácticas que fueron aplicadas por los organismos .	Queremos identificar las prácticas comúnmente utilizadas por las agencias en los últimos 5 AÑOS	entailment
Los otros hombres se barajado .	Los otros hombres fueron arrastrados por ahí .	entailment
Los estados deben mostrar un progreso razonable en sus planes de aplicación del estado hacia el objetivo de regresar de regresar a las condiciones naturales en los parques nacionales y las zonas silvestres .	No es necesario que haya ninguna mejora .	contradictory
Bueno , ha sido muy interesante .	Ha sido muy intrigante .	entailment
Comenzó lentamente de regreso al barracón .	Regresó lentamente al barracón .	entailment
Y es un poco , creo que seis algo es el estado y el resto del pastel va a otra parte , pero estamos en una parte particular del estado que está bastante bien , así que es es como si nos conseguir mucho de eso en lo que se refiere a los impuestos locales	No sé exactamente dónde van los impuestos locales .	neutral
Están hechos de una receta secreta entregada a los aldeanos actuales por sus antepasados mallorquín , que vinieron aquí a principios del siglo xx como parte de un plan oficial de repoblación .	La receta pasada de los antepasados de Mallorca es conocida por todos .	contradictory
Sí , bueno , eres un estudiante correcto .	Bueno , eres un estudiante de mecánica , verdad ?	neutral
De verdad es que escuché algo que se suponía que iba a empezar una gran campaña en nueva york sobre el abuso de niños y detener el abuso infantil y se supone que es como si hubiera comenzado allí se supone que es como una gran campaña nacional y ya sabes así que con suerte eso va a despegar y realmente hacer algo que no sé que hay	Es desafortunado que nadie esté organizando una campaña de abuso de niños .	contradictory
El servicio postal debía reducir la frecuencia de entrega .	El servicio postal podría cumplir con menos frecuencia .	entailment
Y en otro cambio en la economía , se encontró que el cordero podría ser aumentado de manera más rentable en las granjas de tierras bajas en parte debido a las tierras de pastoreo más ricas y más nutritivas disponibles allí y como resultado las granjas lakeland se hicieron menos rentables .	Se consideró que otro cambio en la economía era más nutritivo .	entailment
La Norma contiene requisitos de recogida de información que permitirán a la epa determinar que los aditivos para detergentes que son eficaces en el control de los depósitos se utilizan y que los objetivos de control de las emisiones se hacen realidad .	La Norma tiene requisitos de recopilación de datos que ayudan a la epa a realizar sus objetivos de control de emisiones .	entailment
Casi todas las colinas tienen al noreste hay un fuerte moro ; no menos de cuatro fortalezas en ruinas protegen la entrada del puerto ; y dos más , aún en buena reparación los castillos atalaya y galeras protegen el arsenal del frente del mar , de vital importancia para España es militar .	No hay castillos atalaya y galeras .	contradictory
Estaban ahí dentro ?	Se suponía que iban a estar ahí ?	neutral
El viaje de felicia tiene lugar detrás de los ojos de su central , una joven irlandesa , Felicia , que cruza el mar a Inglaterra en una búsqueda esperanzadora para encontrar al padre de su hijo no nacido ; y el gordo , gerente de catering de mediana edad , hiditch , quien toma un interés paternal en la muchacha cuando se pone claro que su joven tiene caddishly le ha dado el resbalón .	A la mujer no le importaba dónde estaba el hombre mientras estaba lejos .	contradictory
En la cripta están enterrados los restos de Voltaire y Rousseau , Hugo y zola , asesinado el líder socialista jean jaurys , y Louis Braille , el inventor del alfabeto para los ciegos .	Los restos de Voltaire y Rousseau , Hugo y zola , asesinaron al líder socialista jean jaurys , y Louis Braille están todos enterrados en la cripta .	entailment
Hay una pareja llamada um oh voy a olvidar su nombre ahora uh dirkson	No puedo recordar su nombre .	entailment
Poirot , me , con alivio , y aprovechar por ambas manos , lo arrastré a la habitación .	Poirot estaba ahora de vuelta y yo sentía que él se haría cargo de lo que ahora consideraba mi propia investigación .	contradictory
La palabra aswan significa en realidad comercio o mercado en el antiguo egipcio , lo que representa su actividad más preeminente .	El significado de aswan no ha cambiado a lo largo del tiempo .	contradictory
Bueno lo que el mercado puede soportar y	El mercado no puede soportar nada de eso .	contradictory
Y para mostrar lo rápido que los nuevos gobernantes de Japón estaban capturando , dos expediciones punitivas fueron lanzadas contra Corea y china en la gran manera de la diplomacia de las cañoneras del siglo XIX .	Los nuevos gobernantes de Japón se se rápidamente .	entailment
Cuando el fondo fiduciario comienza a correr déficits de caja en 2016 , el gobierno en su conjunto debe presentar el dinero para financiar el déficit de caja de la seguridad social , reduciendo cualquier excedente de seguridad no social previsto , pidiendo préstamos del público , elevando otros impuestos , o reducir otros gastos del gobierno .	Por lo general , el público preferiría que el gobierno redujera su gasto en otras esferas para financiar la seguridad social .	neutral
Estas organizaciones invierten el tiempo y el esfuerzo para comprender sus procesos y cómo esos procesos contribuyen o dificultan el logro de la misión .	Estas organizaciones invierten mucho tiempo para entender cómo algunos procesos pueden contribuir o hampe	entailment
Y es agradable hablar con ustedes muy bien .	Hablo contigo todos los días .	neutral
Tienes acceso a los hechos .	Los hechos son accesibles para ti .	entailment
Construcción de la producción de ingeniería del medio ambiente ( todo tipo de herramientas ) ( 1 er conjunto de herramientas de producción )	Es el primer conjunto de herramientas de producción para la fabricación .	entailment
Mientras tengas tu propia casa en orden , preocuparte por los hábitos de los gastos de tu vecino es mucho como preocuparse por el color de su alfombra de la sala de estar .	Deberías preocuparte por el color de la alfombra de tu vecino .	contradictory
Sí así que también por supuesto que ellos pueden unirse a los que siempre pueden unirse al servicio militar son considerados ciudadanos creo	No pueden unirse al servicio militar .	contradictory
Ella volvió a sonreír .	Estaba tan feliz que no podía dejar de sonreír .	neutral
Según la oficina del actuario en la administración de la financiación de la atención de la salud , el valor actual neto estimado de los futuros recursos adicionales necesarios para financiar las prestaciones de alta calidad por sí solo a lo largo de los 75 años es de 4 dólares .	El valor actual neto de los futuros recursos adicionales para la financiación de las prestaciones hi fue de 4 dólares .	entailment
Por lo tanto , con respecto a los servicios judiciales que el congreso ha financiado , no existe ningún canal alternativo para la expresión del Congreso de promoción que pretende restringir .	Este es el único canal de expresión de la defensa que el congreso trata de restringir .	entailment
Cómo podemos arreglar esto ? '	Podemos arreglar esto ?	entailment
Pero eso requiere demasiada planificación .	No hace falta mucha planificación .	contradictory
No mencioné a monica en mi conferencia , pero la primera pregunta que me preguntaron fue cómo el presidente clinton podría hacer su trabajo con todas las distracciones causadas por el asunto de Monica Lewinsky .	Querían pasar a través de la conferencia sin ningún problema .	neutral
Analizando las cuentas del servicio postal por depreciación , combustible y mantenimiento para las compañías de transporte de las ciudades , hemos estimado el coste medio del vehículo de entrega de la ciudad por ruta .	Las estimaciones de los costes de conducción pueden tener un promedio de datos suficientes .	neutral
Porque juega en mi imaginación de la infancia .	El arte juega en mi joven imaginación .	neutral
Es lento . Hay muchas máquinas mejores en el mercado ahora mismo .	Esta es la máquina más rápida , no encontrarás una máquina mejor .	contradictory
En el corazón del santuario , un pequeño santuario de granito una vez sostuvo la sagrada barca del propio Horus .	Horus es un Dios .	neutral
Consideremos el servicio postal de los Estados Unidos .	Olvídate del servicio postal de los Estados Unidos .	contradictory
Con disfraz completo .	Está usando un disfraz de mascota .	neutral
A pesar de que su viaje va a ser difícil y a veces se duda de ustedes mismos , los beneficios para los clientes son bien valorados y la satisfacción de escuchar incluso a los más recalcitrantes de los adversarios dicen que el nuevo sistema es mejor que el que fue antes es profundamente gratificante .	El nuevo sistema parece mucho más complejo , pero , en última instancia , más fácil y más minucioso .	neutral
Toma una estadística notable que shesol cita pero deja pasar relativamente sin examinar .	Tenían datos que eran muy relevantes pero utilizados .	entailment
Podría haber parecido maná del cielo - hasta miles de dólares cayendo , a menudo inesperadamente , en manos de un medio millón de habitantes de Kentucky e indiana este mes .	Una ley reciente propuesta por el congreso ha dado lugar a la incautación de miles de dólares de los residentes de Kentucky .	contradictory
Consigue que los individuos inviertan su tiempo y la financiación seguirá .	Si los individuos invierten su tiempo , la financiación también vendrá .	entailment
A menudo pienso que me gustaría tener una cámara de video porque podría usar diez mil dólares así que me gustan las cosas como la sombra de la noche con burt reynolds realmente disfruto eso y uh	Las cámaras de video que necesito son muy caras .	neutral
El hombre en el suelo piensa por un momento y vuelve a gritar , debes trabajar en la gestión .	No había nadie en el suelo , hombre o mujer .	contradictory
Si , sin embargo , la cuestión de la evaluación exige a gao que informe sobre el progreso satisfactorio o las razones de los problemas en la aplicación , más personal que puede estar en el lugar a lo largo del tiempo , con la base de ricos o más grueso para examinar la situación como los muchos las personas implicadas lo ven , el más sounder nuestras conclusiones y recomendaciones posteriores .	Si el tribunal de cuentas tiene que informar sobre los progresos , las recomendaciones serán mucho más pobres .	contradictory
La Economía podría ser aún mejor .	La economía nunca ha sido mejor .	contradictory
Las Colinas y las montañas son especialmente santificados en el culto de jainismo .	El culto de jainismo odia la naturaleza .	contradictory
Las famosas viviendas ( o tierras ) comenzaron a ser construidas .	La tierra permaneció desierta .	contradictory
En medio de esta increíble amalgama de culturas es una pasión por la continuidad .	Una pasión por la continuidad no es la más importante de estas culturas .	neutral
Dejando de lado el escenario como un transporte de caballos , una delicatessen popular , una parte de un cohete , y una oportunidad de burlarse de gail sheehy ( que parece obtener un paseo gratis de los participantes del concurso de noticias ) , esta pregunta todo pero exigió la invención de un un evento teatral violento , y eso no es fácil .	Gail sheehy es un objetivo popular para burlarse de otros espectáculos .	neutral
Las súplicas al dueño del apartamento no han ido a ninguna parte .	El dueño del apartamento es muy receptivo .	contradictory
La Sra. Cavendish está en la habitación de su suegra .	La Sra. Cavendish ha abandonado el edificio .	contradictory
Pero pensé que habías tomado un café .	Pensé que te habías comprometido a beber más café .	contradictory
Nos todo el tiempo .	Siempre nos .	entailment
En un mundo cada vez más interdependiente , muchos problemas acuciantes que afectan a los estadounidenses sólo pueden abordarse mediante la cooperación con otros países .	Debemos ser independientes y permanecer lejos de hablar y trabajar con otras naciones .	contradictory
Ca ' daan continuó .	Ca ' daan se negó a parar .	neutral
La Norma exige a los organismos de radiodifusión que mantengan un expediente para la inspección pública que contenga un informe de programación de la televisión infantil y que identifiquen programas específicamente concebidos para educar e informar a los niños al comienzo de esos programas y proporcionar esa información a los editores de guías de programas .	La Norma hace que los radiodifusores mantengan un archivo sobre la programación televisiva de los niños .	entailment
Bueno , porque lo caliente que quiero decir como en el más frío que se pone en invierno ahí abajo , cuánto es ?	Hace calor todo el tiempo donde vivo , incluido el invierno .	neutral
Cada uno de los hombres llevaba armadura de cuero y vestido con el estilo de los jinetes pesados .	Los hombres estaban desnudos .	contradictory
El hombre debería haber muerto al instante .	El hombre estaba perfectamente bien .	contradictory
En verano el arroz forma una manta aterciopelada verde , luego se convierte en oro en otoño cuando madura y se cosecha .	El arroz es dorado y de en el verano , pero se vuelve verde en otoño .	contradictory
Al igual que el trabajador diario y las nuevas masas , los papeles socialistas de la década de 1930 , fueron salpicados con citas de Marx y engels , el liberador educativo está salpicado con referencias a sus equivalentes libertarios -- Friedrich Hayek Y Ludwig von mises .	Las citas de Marx fueron usadas en los papeles socialistas en los años 30	entailment
Para estar seguros de que cualquier elemento de costura es el artículo genuino ( en contraposición a una importación inferior o una pieza hecha por máquina ) , busca un sello de plomo con un m , el emblema de ibtam significa que ha sido certificado por el instituto de bordado , tapecaras e arte ? Sanato Da Madeira ( Instituto de bordado , tapicería y artesanía ) , una organización oficial de la isla que cuenta con una sala de exposición / Museo en la calle visconde de anadia , 44 .	Hay un sello para mostrar autenticidad en los artículos de costura hechos en Italia .	neutral
No me gustan estas cosas multivista , porque lo que es un sistema regordete cuando se compara con una hermosa hiperextensión del sol en algún lugar sobre kuchara , cuando se compara con el color dorado de la cebolla frita con las ondas kse-Fi , cuando se compara con el número de separadores para las membranas de crédito en una cartera de un hombre rico , cuando se compara con el magnífico olor de un rollo briessante sumergido en leche sana sintéticamente enriquecido con sustancias que enriquecen la secreción de hormonas de la felicidad , que uno de hace dos años , no tres , dijo gonzo en un tono característico para un hombre que acaba de descubrir una solución al problema de su vida .	No le gustan las cosas multivista porque lo que es un sistema regordete comparado con el magnífico olor de un rollo de canela bañado en leche sana .	entailment
No importa lo que haya terminado , creo que habría encontrado alguna manera en esa profesión para hacer el trabajo público , porque eso es lo que me enseñaron , dijo zelon .	Esto es como usar a los posición como banquero para ayudar a que las regulaciones sean mejores para el público .	neutral
Clark también expresó la esperanza de que él y redgrave pudieran continuar con su matrimonio .	Clark esperaba que pudiera continuar su matrimonio .	entailment
La pobreza , por ejemplo , no crea el sentido de la vergüenza como lo hace para las personas que viven en los países occidentales .	La pobreza no crea un sentido de la vergüenza en ningún país .	contradictory
De vuelta en el camino hacia jaisalmer , un último toque de color deleita los sentidos antes de sumergirse en los campos están salpicados de montículos de red hot chili peppers .	El camino hacia jaisalmer es accidentado y desagradable para seguir adelante .	neutral
Le dieron a algunos uh sabes que eran algunos grupos uh los vicksburg si alguna vez tienes la oportunidad de ir a vicksburg el campo de batalla en vicksburg hay un área allí donde había uh algunos grupos de Texas y tuvieron un momento interesante allí	También había tropas de Carolina del norte en vicksburg .	neutral
Lo que quiero decir , creo que debería ser de todos modos	No creo que deba ser así .	contradictory
Además , los comités de indemnización deben comprender las consecuencias de la compensación para ofrecer incentivos a la administración para que haga lo correcto para la empresa y sus accionistas contra sí mismos .	Las consecuencias de la compensación para ofrecer incentivos a la gestión para hacer lo correcto para la empresa y sus accionistas frente a sí mismos deben ser siempre ignoradas por los comités de compensación .	contradictory
El Emperador Romano del siglo IV gratianus fue un visitante temprano , seguido mucho más tarde por tales luminarias como el poeta romántico alphonse de lamartine , la reina victoria , Saint-SA ? " ns , y rachmaninov .	Gratianus era un empoeror romano .	entailment
Así que fui a la corte por mí mismo y les dije la verdad , pero no me hizo ningún bien .	Fui y dije la verdad en la corte , pero no me hizo ningún bien .	entailment
Haz clic en más enlaces ( en la parte derecha de varios ) , y de	No hay enlaces para hacer clic bajo varios .	contradictory
Y así que empecé a verlo y de repente estuve en sintonía la semana que viene y yo fui lo que	No habría empezado a verlo si lo hubiera sabido .	neutral
No oh no oh , bien cuidado	Adiós por ahora .	entailment
Hola , ben . '	Ignoré a ben	contradictory
Cómo puedes probarlo ?	Me puedes decir cómo demostrarlo ?	entailment
Muestra todo tipo de vehículos , desde el entrenador que llevó a Napoleón a y desde Moscú en 1812 a un espléndido coche renault de 4 caballos de potencia de 1904 y otros clásicos del siglo XX .	La exposición sólo muestra los coches de los años 2000	contradictory
Según este ejecutivo , las reuniones del ayuntamiento ayudaron a mejorar los niveles de satisfacción de los clientes porque los veteranos identificaron las preocupaciones que eran más importantes para ellos , obtuvieron acceso directo a los empleados de vba que trabajaban en sus solicitudes de beneficios , y eran mejores capaces de entender el proceso de las reclamaciones .	Las reuniones del propio salón ayudaron a mejorar sus niveles de satisfacción de los clientes , dijo el ejecutivo .	entailment
Bueno , mira eso no es tan malo un par de horas	No me gusta esperar , ni siquiera durante 10 minutos .	contradictory
En el este , las fuerzas cristianas estaban en retirada a medida que un nuevo poder musulmán comenzó a levantarse .	A pesar de que las fuerzas cristianas eran más fuertes , estaban en retirada .	neutral
Se nos ha dicho sobre una autoridad razonablemente alta que la verdadera caridad no es en sí misma	La verdadera caridad cubre , nos han dicho .	contradictory
Sí y qué hacer cuando se enfrentan a ella	Se enfrentan a la presión de los compañeros y tendrán que decir que no .	neutral
Con los abogados un año después de la escuela de postgrado que se enfrenta a una deuda media de apenas menos de 90,000 dólares y que comienzan los salarios de las organizaciones de asistencia jurídica con un promedio de 31,000 dólares , no pueden pagar el trabajo .	Los nuevos abogados tienen una gran deuda escolar .	entailment
Aquí vas a ver una cabeza encogido , una cabra de dos cabezas , y una estatua de Marilyn monroe hecha de dinero triturado , entre otras curiosidades .	Una de las curiosidades es una cabra de dos cabezas .	entailment
El Juez del jueves , el honorable Charles Adams de la corte superior del condado de coconino , estuvo de acuerdo , pero altamente desalentado auto-Representación .	La Auto-representación fue alentada por el honorable Charles Adams .	contradictory
Suele salir con un grupo de hombres negros más viejos , que lo llaman saltador y gato negro .	El grupo de tipos con los que tiende a pasar el rato le dio el apodo de saltador .	entailment
Esta elegante ciudad balneario en el borde del lac du bourget ha ofrecido curas para el reumatismo y otras enfermedades durante siglos .	La ciudad sólo fue establecida en los últimos cincuenta años .	contradictory
Bien bien , es una ciudad hermosa y el problema es como el primer ejemplo cuando yo era joven me llevaron a las vegas y ese era el lugar más aburrido de la tierra	Creo que las vegas es el lugar más aburrido que conozco .	entailment
Menos fuerte .	Por favor , silencio .	entailment
Voy a ser capaz de hacer mi propia ropa	Voy a ser capaz de hacer mi propia ropa .	entailment
El Río juega un papel central en todas las visitas a París .	El Río es central para todas las vacaciones a París .	entailment
Se supone que son bilingües .	Se supone que son bilingües .	entailment
Oh , czarek , pero nos va a pasar a nosotros ?	A czarek no se le hizo ninguna pregunta ese día .	contradictory
Resultó que no estaba completamente equivocado .	Estaba un 100 por ciento equivocado .	contradictory
Los nativos me ganan , yo soy una gran ley .	N / a	contradictory
En cualquier caso -- se acabó . "	Se acabó .	entailment
El extracto herbal muestra el éxito en el tratamiento de la demencia leve y la prevención de la pérdida de memoria de Alzheimer .	El extracto de hierbas no es muy bueno en el tratamiento de la demencia .	contradictory
Después de una victoria relámpago sobre los mal preparados ejércitos franceses , los alemanes marcharon en París y sitiaron la ciudad , que finalmente capituló en enero de 1871 ante la disminución del suministro de alimentos .	París no estaba contento de tener que rendirse a los alemanes .	neutral
Esa es la razón por la que los iconos tienen el poder que tienen .	Es por eso que Dios me conmueve .	contradictory
El proceso de desarrollo de los productos es fundamental para que la captura de los conocimientos específicos de diseño y fabricación y los exámenes de la adopción de decisiones puedan determinar si los conocimientos captados apoyan el aumento de la inversión necesaria para pasar a la próxima fase de desarrollo o a la producción .	El conocimiento capturado determinaría si el siguiente paso era el desarrollo o la producción .	entailment
Dijo que estaba estúpidamente orgulloso .	Mi orgullo era tonto , no bien colocado .	entailment
La palabra había llenado su cabeza como si la chica hubiera susurró directamente en las dos orejas .	La chica habló muy silenciosamente .	entailment
Y muchas de sus reglas y regulaciones no son muy claras así que tenemos a nuestro manager del medio ambiente que ayuda a los capacidad que se encuentra en Austin por escrito y hey mira lo que hemos hecho aquí en ti	Las reglas no son claras , así que le pido ayuda a nuestro manager .	entailment
Entre ellos se encuentran el palacio real de ladrillo rojo , que ahora alberga el patan museum ( el mejor museo de Nepal y el más moderno ) , y , frente al palacio a través de la estrecha plaza de ladrillo , ocho templos de diferentes estilos y tamaños .	El Museo de patan está en la calle desde el palacio real de ladrillo rojo .	contradictory
Sí , es como en louisiana donde ese tipo que es como un miembro del ku klux klan algo fue elegido un poco aterrador cuando piensas en eso .	Un miembro del ku klux klan ha sido elegido en louisiana .	entailment
O al menos tratan de hacer algo al respecto .	Al menos podrían tratar de hacer algo al respecto .	entailment
Yo no estoy realmente impresionado con quiero decir que viví en Alemania durante tres años yo estaba no estoy impresionado con el esquí ahora me gusta me gusta los otros conoces deportes de invierno pero no estoy realmente emocionado por ellos	No soy un gran fan de los deportes de invierno .	entailment
Es un compromiso con la educación general -- una secuencia de cursos destinados a desarrollar el pensamiento crítico en una amplia variedad de disciplinas -- en oposición a la especialización temprana .	El enfoque de la educación general consiste en desarrollar las habilidades de pensamiento crítico de los estudiantes .	entailment
En teoría , las economías de escala en la entrega no son específicas .	Las economías en escala son flexibles .	neutral
El ahorro nacional representa los recursos disponibles para la inversión para sustituir a las antiguas fábricas y equipos y para comprar más y mejores bienes de capital .	Las viejas fábricas y equipos nunca fueron sustituye , incluso cuando hubo ahorros nacionales .	contradictory
Otros se quejan de que las superestrellas están por encima de la colina , y están trotando por un trabajo mediocre .	Nadie se queja de las superestrellas .	contradictory
Es importante colaborar con riguroso rigurosos , pero esas colaboraciones tienen que centrarse en lo que se puede lograr específicamente en el marco de la educación .	Trabajar con rigor riguroso es importante .	entailment
Conoces sus estudios demográficos que hacen que te muestran que el ci de todo el mundo ha caído dramáticamente o algo	Los estudios mostraron que su coeficiente intelectual aumentó bastante .	contradictory
Sin el apoyo de las organizaciones federales de financiación , los directores de programas pueden no poder determinar o defender los costos asociados o los beneficios derivados de las actividades del gobierno .	Las organizaciones federales de financiación son la mejor fuente de información para los directores de programas .	neutral
La Unión cuenta con unos 4000 miembros en Canadá .	Hay 100 miembros en la unión que viven en Canadá .	contradictory
Pero entonces empezamos a verlo y y como los nuevos son bastante cool porque porque tienen como uh como especial como especialmente cosas que como mierda con tu mente	Los nuevos tienen cosas que pueden joder con tu mente .	entailment
En 2000 , EL PNB ERA INFERIOR AL PIB debido a que los ingresos por ingresos del resto del mundo eran inferiores a los pagos de los estados unidos al resto del mundo .	Los EE. uu. pagaron más al resto del mundo que el resto del mundo recibido en ingresos .	entailment
Tienes algún consejo para darnos antes de que nos claro ? "	Hay algo que debamos saber ?	entailment
Y ellos siguen tomando más dinero de nosotros sí la gente y conseguir y ellos no tienen ningún incentivo para trabajar si vamos a tomar el cincuenta por ciento de ella	La gente tiene un montón de incentivo para trabajar porque se llevan a casa cada centavo ganado .	contradictory
Dependían demasiado del segundo gran principio del contagio , y eso parecía estar envuelto con algún tipo de asociación a través de los signos y casas y los cursos de los planetas .	Los signos , las casas y los cursos de los planetas tienen un gran impacto en la vida diaria .	neutral
Supongo que los planificadores financieros el entrenamiento ahora lo hemos tenido durante unos cuatro años aquí tenemos nuestros negocios y y nuestra vida en línea cómo manejar las tarjetas de crédito como dejar de decir para usted conocer los mercados monetarios y este tipo de cosas	Los planificadores financieros no ayudan a las personas con problemas relacionados con las tarjetas de crédito .	contradictory
La necesidad de richardson de convertir a Picasso en un artista serio y un hombre honorable ( en lugar del inspirado bribón poético que realmente fue ) deforma , sobre todo , su relato de las relaciones de Picasso con las mujeres , escribe .	Picasso era un caballero y no un bribón poético inspirado .	contradictory
Hola chicos , Daniel dijo dócilmente .	Daniel saludó a todos a pesar de que era tímido .	neutral
He hablado con alguien sobre san antonio .	Hablé con alguien acerca de Dallas .	contradictory
Una mañana nublada hace que la escena sea aún más sugerente del pasado .	Una mañana nublada en París trae a la mente viejas imágenes evocador de tiempos pasado .	neutral
Debido a esta racionalización del coste de entrega en los Estados Unidos , las densidades postales de las zonas más escasamente pobladas son más altas que las densidades de las zonas más escasamente pobladas de Francia .	La densidad postal se refiere a la cantidad de correo basura entregada en una zona determinada .	contradictory
Las carreras se llevan a cabo entre abril y diciembre en el hipódromo veliefendi cerca de bakerky , a 15 km ( 9 millas ) al oeste de Estambul .	Hay carreras de abril a diciembre en el hipódromo de veliefendi .	entailment
La producción de amoníaco anhidro en los ee. uu . En 2000 fue de aproximadamente 17,400,000 toneladas ( equivalente anhidro ) con un consumo aparente de 22,000,000 toneladas y alrededor de 4,600,000 se reunieron a través de importaciones netas , como se muestra en una edición de 2001 de ee. uu .	Los EE. uu . No producen amoníaco anhidro cada año .	contradictory
Oh sí hacen lo que quiero decir en el norte de Texas hacen eso bastante un poco donde sabes si quieres ir a esta película o concierto en particular o una cosa con descuento lo grande aquí abajo es rodeos uh si usted	Trato de obtener precios descontados cuando pueda .	neutral
En los últimos ocho años , la escuela adquirió más de $ 88 millones de bienes raíces en la sección allston de Boston sin revelar su identidad a los posibles vendedores .	En los últimos ocho años , la escuela adquirió más de 88 millones en bienes raíces en la sección allston de Boston mientras que permaneciendo completamente anónimo incluso para sus propios estudiantes .	neutral
Pero entonces hay tanta gente que tienes tantas opiniones diferentes como que no deberías estar bien no debería tener que hacer esto o no debería tener que hacer eso y todas estas otras cosas no quiero que me involucrado .	Las opiniones tienden a variar .	entailment
Um-Hum así que crees que uno de estos días vas a volver a ser un ingeniero es eso lo que piensas	Uno de estos días , vas a volver a estudiar .	neutral
Justo en el paseo marítimo ; ofrece un ambiente más formal y un gran lugar para alcanzar una puesta de sol .	Tiene una vista terrible de la puesta de sol .	contradictory
Para estar seguros de que cualquier elemento de costura es el artículo genuino ( en contraposición a una importación inferior o una pieza hecha por máquina ) , busca un sello de plomo con un m , el emblema de ibtam significa que ha sido certificado por el instituto de bordado , tapecaras e arte ? Sanato Da Madeira ( Instituto de bordado , tapicería y artesanía ) , una organización oficial de la isla que cuenta con una sala de exposición / Museo en la calle visconde de anadia , 44 .	Hay un sello para mostrar autenticidad .	entailment
Sin embargo , mi confianza en él , que en algún momento se había desvanecido , fue completamente restaurada , ya que su creencia en la inocencia de Alfred inglethorp había sido tan triunfalmente reivindicado .	Sentí que el verdadero asesino debería ser más fácil de determinar .	neutral
La autoridad del contrato es un subconjunto de la autoridad presupuestaria .	La autoridad financiera debe conceder la autoridad del contrato .	neutral
La compañía una vez se reunió , Poirot se levantó de su asiento con el aire de un conferenciante popular , y saludó cortésmente a su público .	Poirot se levantó de su asiento , se inclinó y empezó a dirigirse a la audiencia .	neutral
Será un placer vestir a jane .	Vestir a jane será agradable .	entailment
Engakuji es el mayor complejo del templo de kamakura ; a menudo sacudido por el fuego y el terremoto , 17 de los 46 edificios originales han sobrevivido .	Ninguno de los edificios originales en engakuji aún permanecen .	contradictory
En la aplicación de este requisito , los siguientes factores pueden influir en la evaluación del control de los auditores	La influencia de los siguientes factores es posible .	entailment
Viven cerca de	Está su casa cerca de aquí ?	entailment
La historia desafía las leyes .	Las leyes son débiles cuando hablan del pasado y del futuro .	neutral
Ahora los conservadores se están peleando .	Los conservadores están luchando ahora .	entailment
