premise	hypo	label
sa näed seda ka televisioonis	Seda näete ka televisioonis.	entailment
Vrenna ja mina võtsime tema vastu ja ta võttis meid peaaegu.	Ei Vrenna ega mina pole teda kunagi võitnud.	contradictory
See analüüs koondas nende kahe uuringu hinnangud C-R funktsiooni loomiseks, mis ühendab PM-i kroonilise bronhiidiga.	Analüüs näitab, et PM ja bronhiidi vahel ei ole seost.	contradictory
Ta pöördus ja naeratas Vrennale.	Ta naeratas Vrennale, kes kõndis aeglaselt tema emaga.	neutral
Püüdsime tuvastada tavasid, mida ametid viie viimase aasta jooksul üldiselt rakendasid.	Me tahame tuvastada ametite poolt viimase viie aasta jooksul levinud tavasid	entailment
Teised mehed segusid.	Teised mehed segati ümber.	entailment
Riigid peavad oma rakenduskavades saavutama mõistlikke edusamme kongressi poolt volitatud eesmärgi nimel naasta looduslikesse tingimustesse rahvusparkides ja kõrbes.	See ei ole vajalik, et parandada.	contradictory
see on väga huvitav	See on olnud väga intrigeeriv.	entailment
Ta alustas aeglaselt punkrikambrisse.	Ta naasis aeglaselt punkrisse.	entailment
ja see on üsna natuke ma arvan, et kuus midagi on riik ja ja ülejäänud pirukas läheb mujale, kuid me oleme teatud riigi osas, mis on päris hästi ära, nii et see on nii. s nagu me saame palju seda tagasi, kui kohalik maksustamine läheb	Ma ei tea täpselt, kus kohalikud maksud lähevad.	neutral
Nad on valmistatud salajast retseptist, mis on antud tänapäeva külaelanikele nende Mallorcani esivanemate poolt, kes tulid siia 17. sajandi alguses ametliku ümberasustamise kava osana.	Mallorca esivanematelt edasi antud retsept on kõigile teada.	contradictory
jah, sa oled üliõpilane õigus	Noh, sa oled mehaanik üliõpilane?	neutral
see on tõesti kuulnud midagi, mida nad pidid New Yorgis alustama tohutu kampaaniaga, mis käsitleb lapse kuritarvitamist ja laste kuritarvitamise peatamist, ning see peaks olema nagu see, mis algab seal, nagu peaks olema suur üleriigiline kampaania ja te teate nii et loodetavasti see hakkab ja tõesti midagi, mida ma ei tea, on lihtsalt	On kahetsusväärne, et keegi ei korralda laste kuritarvitamise kampaaniat.	contradictory
Postiteenistus pidi vähendama tarne sagedust.	Postiteenistus võib osutuda harvemaks.	entailment
Teises majanduse nihkes leiti, et lambaliha võib osaliselt madalamates taludes kulutasuvamalt tõsta, sest seal leidub rikkamat ja toitvamat karjatamist. Selle tulemusena muutusid Lakelandi talud vähem kasumlikuks.	Teine majanduse nihkumine leiti olevat toitlikum.	entailment
Eeskiri sisaldab teabekogumisnõudeid, mis võimaldavad EPA-l määrata kindlaks, et kasutatakse hoiuste kontrollimiseks tõhusaid detergentide lisandeid ja et heitkoguste kontrollimise eesmärgid saavutatakse.	Eeskiri sisaldab andmete kogumise nõudeid, mis aitavad EPA-l täita oma heitekontrolli eesmärke.	entailment
Peaaegu igal mäel on kirdeosas mooride linnus; sadama sissepääsu valvavad vähemalt neli hävitatud linnust; ja veel kaks, endiselt hea remont Atalaya ja Galeras lossid kaitsevad mere ees arsenal, mis on äärmiselt oluline Hispaania sõjavägi.	Atalaya ja Galeras ei ole lossid.	contradictory
Kas nad olid seal?	Kas nad pidid seal olema?	neutral
Felicia teekond toimub tema keskse noore iiri tüdruku Felicia silmade taga, kes ületab merd Inglismaale lootuses, et leida oma sündimata lapse isa; ja rasvane, keskealine toitlustusjuht, Hiditch, kes võtab vanemaga iseseisva huvi, kui selgub, et tema noormees annab talle libisemise.	Naine ei hooli sellest, kus mees oli nii kaua, kui see oli kaugel.	contradictory
Krüptis peetakse Voltaire'i ja Rousseau, Hugo ja Zola jäänuseid, tapeti sotsialistide juht Jean Jaurys ja Louis Braille, kes on pimedate tähestiku leiutaja.	Kriptis on kõik Voltaire'i ja Rousseau, Hugo ja Zola jäänud, mõrvatud sotsialistide juht Jean Jaurys ja Louis Braille.	entailment
seal on üks paar, mida nimetatakse um oheks, ma unustan oma nime nüüd uh Dirkson	Ma ei mäleta nende nime	entailment
Poirot, ma hüüatasin kergendusega ja haarasin teda mõlema käega, lohistasin ta tuppa.	Poirot oli nüüd tagasi ja mul oli kahju, et ta võtab üle, mida ma nüüd oma uurimisteks pidasin.	contradictory
Sõna aswan tähendab tegelikult iidse Egiptuse kaubandust või turgu, mis tähendab selle kõige olulisemat tegevust.	Aswani tähendus ei ole aja jooksul muutunud.	contradictory
hästi, mida turg suudab kanda ja	Turg ei saa seda kanda.	contradictory
Ja et näidata, kui kiiresti Jaapani uued valitsejad edasi jõuavad, käivitati Korea ja Hiina vastu kaks karistavat ekspeditsiooni 19. sajandi relvapaatide diplomaatia suurel moel.	Jaapani uued valitsejad püüdsid kiiresti.	entailment
Kui sihtfond hakkab 2016. aastal raha puudujäägiga hakkama saama, peab valitsus tervikuna sularaha puudutama, et rahastada sotsiaalkindlustuse rahapuudujääki, vähendades prognoositavaid mitte sotsiaalkindlustuse ülejääke, laenates avalikult, tõstes teisi makse või muude valitsuse kulutuste vähendamine.	Üldiselt eelistaks avalikkus, et valitsus vähendaks sotsiaalkindlustuse rahastamiseks teistes valdkondades kulutusi.	neutral
Need organisatsioonid investeerivad aega ja vaeva, et mõista oma protsesse ja kuidas need protsessid aitavad kaasa missiooni saavutamisele.	Need organisatsioonid investeerivad palju aega, et mõista, kuidas mõned protsessid võivad kaasa aidata	entailment
ja see on tore rääkida teile kõigile õigesti	Ma räägin sinuga iga päev.	neutral
Teil on juurdepääs faktidele.	Faktid on teile kättesaadavad.	entailment
Ehitada keskkond Inseneritootmine Tootmine (kõik tööriistad) (1. tootevalik)	See on esimene tootmistööriistade komplekt tootmiseks.	entailment
Niikaua kui sul on oma majapidamises, on teie naabri kulutuste harjumuste ärritamine väga sarnane oma elutoameti värvi värisemisega.	Sa peaksid muretsema oma naabri vaipa värvi pärast.	contradictory
Jah, nii ka muidugi nad saavad nad liituda nad saavad alati liituda sõjaväeteenistusega, mida nad usuvad kodanikena	Nad ei saa sõjaväeteenistusega liituda	contradictory
Ta naeratas tagasi.	Ta oli nii õnnelik, et ta ei suutnud naeratada.	neutral
Tervishoiuarengu rahastamisameti aktuaariameti andmetel on tulevaste täiendavate ressursside hinnanguline netoväärtus, mis on vajalik HI-i toetuste rahastamiseks ainult 75 aasta jooksul, $ 4.	HI-toetuste rahastamiseks mõeldud tulevaste lisavahendite netoväärtus oli $ 4.	entailment
Seega, seoses kohtuvaidlustega Kongress on rahastanud, ei ole alternatiivset kanalit väljendamiseks advokaatide Kongress püüab piirata.	See on ainus vahend, mida Kongress püüab piirata.	entailment
Kuidas seda parandada? '	Kas me saame selle parandada?	entailment
kuid see võtab liiga palju planeerimist	See ei võta palju planeerimist.	contradictory
Ma ei maininud Monicat oma loengus, kuid esimene küsimus, mida ma küsisin, oli see, kuidas president Clinton võiks teha oma tööd kõigi Monica Lewinsky juhtumi põhjustatud häiretega.	Nad tahtsid loengu ilma probleemideta.	neutral
Postiteenuse kontode analüüsimine linna tarneettevõtjate amortisatsioonile, kütusele ja hooldusele on hinnanud linna keskmise veokulu kulu marsruudi kohta.	Sõidukulude hinnanguid saab keskmistada piisavate andmete põhjal.	neutral
Sest see mängib minu lapsepõlve kujutlusvõimet.	Kunst mängib minu noor kujutlusvõimet.	neutral
see on aeglane, sest praegu on turul palju paremaid masinaid	See on kiireim masin, te ei leia paremat masinat.	contradictory
Pühakoja südames oli väike graniidi pühamu Horuse enda püha barque.	Horus on jumal.	neutral
Kaaluge Ameerika Ühendriikide postiteenust.	Unusta Ameerika Ühendriikide postiteenistus.	contradictory
Kogu kostüüm.	Ta kannab maskoti kostüümi.	neutral
Kuigi teie reis on raske ja mõnikord kahtled endas, on kliendile kasulik see väärt ja rahulolu isegi kõige rängemate vastaste kuulmisega ütleb, et uus süsteem on parem kui see, mis varem läks tasuv.	Uus süsteem tundub palju keerulisem, kuid lõppkokkuvõttes lihtsam ja põhjalikum.	neutral
Võtke tähelepanuväärne statistika, mida Shesol tsiteerib, kuid lubab läbida suhteliselt uurimata.	Neil oli andmeid, mis olid väga asjakohased, kuid kasutamata.	entailment
Võib-olla tundus taevast taevast - kuni tuhandeid dollareid, mis tihtipeale ootamatult langesid poole miljoni Kentucky ja Indiana elaniku kätte sel kuul.	Kongressi poolt välja pakutud hiljutine seadus on toonud kaasa tuhandete dollarite konfiskeerimise Kentucky elanikelt.	contradictory
Hangi üksikisikud oma aega investeerima ja rahastamine toimub.	Kui üksikisikud investeerivad oma aega, tuleb ka rahastamine.	entailment
Ma arvan sageli, et ma soovin, et mul oleks videokaamera, sest ma võin kindlasti kasutada kümmet tuhat dollarit, kuid mulle meeldib asju nagu õhtune varjund koos Burt Reynoldsiga, mis mul tõesti meeldib ja	Vajalikud videokaamerad on väga kallid.	neutral
Kohapeal olev mees mõtleb hetkeks ja karistab tagasi, peate töötama juhtimises.	Maal ei olnud kedagi, meest ega naist.	contradictory
Kui aga hindamisküsimus nõuab GAO-lt aru andmist selle kohta, kui rahuldavad edusammud on, või rakendusprobleemide põhjused, seda rohkem töötajaid võib olla aja jooksul kohapeal, kusjuures ricHe-i või kõige paksem baas olukorra uurimiseks kui paljud kaasatud inimesed näevad seda, kindlam meie põhjuslikud järeldused ja järgnevad soovitused.	Kui GAO peab edusammudest aru andma, on soovitused palju halvemad.	contradictory
Majandus võib olla veel parem.	Majandus ei ole kunagi olnud parem.	contradictory
Mäed ja mäed on Jainismi kultus eriti pühitsetud.	Jainismi kultus vihkab loodust.	contradictory
Kuulsad üürid (või maad) hakati ehitama.	Maa jäi mahajäetud.	contradictory
Selle hämmastava kultuuri amalgaami keskel on kirg järjepidevuse vastu.	Kirg järjepidevuse vastu ei ole nende kultuuride kõige olulisem.	neutral
Selle küsimuse kõrvale jätmine kui hobusetransport, populaarne delikatess, osa raketist ja võimalus pilk Gail Sheehy'le (kes näib olevat tasuta sõitnud uudiste viktoriini osavõtjatelt), vaid see küsimus nõudis vaid leiutise vägivaldne teatriüritus ja see pole lihtne.	Gail Sheehy on populaarne sihtmärk teiste näituste pilkamiseks.	neutral
Sissepääs korteriomanikule pole läinud kuhugi.	Korteri omanik on väga tundlik.	contradictory
Pr Cavendish on tema ema-toas.	Pr Cavendish on hoonest lahkunud.	contradictory
Aga ma arvasin, et sa vannusid kohvi.	Ma arvasin, et sa lubasid juua rohkem kohvi.	contradictory
Me haiseme kogu aeg.	Me alati haiseme.	entailment
Üha enam üksteisest sõltuvas maailmas saab paljusid ameeriklasi puudutavaid pakilisemaid probleeme lahendada ainult koostöös teiste riikidega.	Me peaksime olema sõltumatud ja eemale rääkima ja töötama teiste rahvastega.	contradictory
Ca 'daan jätkas.	Ca 'daan keeldus peatumast.	neutral
Eeskiri näeb ette, et ringhäälinguorganisatsioonid peavad säilitama avalikku ülevaatust sisaldava toimiku, mis sisaldab laste televisiooni programmitöö aruannet, ning tegema kindlaks programmid, mis on spetsiaalselt ette nähtud laste harimiseks ja teavitamiseks nende programmide alguses ning esitama sellised andmed programmijuhiste kirjastajatele.	Reegel teeb ringhäälinguorganisatsioonidele faili laste telesaadete kohta.	entailment
hästi, sest kuidas kuuma ma mõtlen nagu kõige külmemas, kui see talvel seal on, kui palju see on	See on kuum kogu aeg, kus ma elan, sealhulgas talvel.	neutral
Kõik mehed kandsid nahast armoreid ja riietusid raskete ratturite stiilis.	Mehed olid alasti.	contradictory
Mees oleks pidanud kohe surema.	Mees oli täiesti korras.	contradictory
Suvel moodustab riis rohelise sametise tekk, seejärel muutub see sügisel küpseks ja koristatakse kuldseks.	Riis on suvel kuldne ja koristatav, kuid sügisel muutub see roheliseks.	contradictory
Nii nagu igapäevatöötaja ja uued massid, 1930. aastate sotsiaaldemokraatlikud paberid, olid pitsatatud Marxi ja Engelsi tsitaatidega.	Marxi tsitaate kasutati sotsialistlikes dokumentides 30ndatel aastatel.	entailment
Et olla kindel, et ükskõik milline käsitööesem on ehtne toode (erinevalt madalama impordi või masinaga valmistatud teosest), otsige pitserit M-ga, IBTAMi embleemiga, mis tähendab, et see on sertifitseeritud Instituto de Bordado poolt. Tapecaras e Arte? sanato da Madeira (Madeirani tikandite, seinavaibade ja käsitööde instituut), ametlik saareorganisatsioon, kus on müügisaal / muuseum Rua Visconde de Anadias, 44.	Itaalias valmistatud käsitööesemete autentsuse näitamiseks on pitser.	neutral
Ma ei ole selles Multivista asjas, sest milline on mõni prügimäesüsteem kui ilus päikesekiirendus Kuchara kohal, võrreldes kse-fi lainetega praetud sibula kuldse tooniga, võrreldes nende arvuga. laialdase mehe rahakoti rahakottide vaheseinad, võrreldes suurepärase lõhnaga briessante rullis, mis on sünteetiliselt rikastatud õnnhormoonide sekretsiooni suurendavate tervete piimatoodetega, see on kaks aastat tagasi, mitte kolm, ”ütles Gonzo toonile, mis on iseloomulik inimesele, kes just avastas lahenduse oma elu probleemile.	Ta ei ole sellesse multivista kraami, sest mis on mõnevõrra halb süsteem võrreldes tervisliku piimaga dinnitud kaneelirulliga.	entailment
Ükskõik, mida ma tegin, ma arvan, et oleksin sellel kutsealal mingil moel avalikku tööd teinud, sest seda õpetasin, ütles Zelon.	See on nagu postituse kasutamine pankurina, et aidata eeskirju avalikkusele paremini teha.	neutral
Clark väljendas ka lootust, et ta ja Redgrave võiksid oma abielu jätkata.	Clark lootis, et ta võib oma abielu jätkata.	entailment
Näiteks vaesus ei tekita häbitunnet, nagu see on lääneriikides elavate inimeste jaoks.	Vaesus ei tekita üheski riigis häbi.	contradictory
Jaisalmeri teele jõudmisel rõõmustab üks viimane värvilahendus meeli enne, kui sisenete väljadesse, kus on punase kuuma paprika pappid.	Tee Jaisalmeri poole on rabav ja ebameeldiv sõita.	neutral
nad andsid mõned uh, kes teavad, et nad olid mõned Vicksburgi grupid, kui teil tekib Vicksburgi lahinguväli, kus seal on üks ala, kus seal olid mõned Texas uh rühmad ja neil oli huvitav aeg seal	Vicksburgis olid ka Põhja-Carolina väed.	neutral
mis ma arvan, et see peaks olema niikuinii	Ma ei usu, et see peaks nii olema	contradictory
Samuti peavad kompensatsioonikomiteed mõistma hüvitise mõjusid, et pakkuda juhtkonnale stiimuleid teha äriühingule ja selle aktsionäridele õigeid asju, võrreldes iseendaga.	Hüvitamiskomisjonid peaksid alati ignoreerima hüvitise mõjusid, mis annavad juhtkonnale stiimuleid, et teha äriühingule ja selle aktsionäridele õigeid asju.	contradictory
Neljanda sajandi rooma keisri Gratianus oli varane külastaja, kellele järgnesid palju hiljem sellised valgustid nagu romantiline luuletaja Alphonse de Lamartine, kuninganna Victoria, Saint-Sa? «Ns ja Rachmaninov.	Gratianus oli Rooma imperaator.	entailment
Niisiis, ma läksin kohtusse ise ja ütlesin neile tõde, kuid see ei teinud mulle midagi head.	Ma läksin ja rääkisin tõtt kohtus, kuid see ei teinud mulle midagi head.	entailment
Klõpsake Veel linke (paremal pool mitmesuguste all) ja	Mitmesuguste linkide alla ei ole linke.	contradictory
ja nii hakkasin seda vaatama ning äkki jäin järgmisel nädalal häälele ja ma läksin mida	Ma ei oleks seda hakanud vaatama, kui ma seda teaksin.	neutral
ei oh ei oh	Jäta nüüd.	entailment
"""Tere, Ben. '"	Ma ignoreerisin Ben'i	contradictory
kuidas saab seda tõestada	Kas sa ütled mulle, kuidas seda tõestada?	entailment
See kuvab igasuguseid sõidukeid, alates bussist, mis toimetas Napoleoni 1812. aastani Moskvasse ja kuni suurepärase 4-hobujõulise Renault-auto juurde alates 1904. aastast ja teistest sajandist pärinevatest klassikatest.	Näitusel kuvatakse ainult autod alates 2000. aastast.	contradictory
Selle täidesaatva asutuse sõnul aitasid raekoja koosolekud parandada oma klientide rahulolu taset, sest veteranid tuvastasid neile kõige olulisemad probleemid, said otsese ligipääsu VBA töötajatele, kes töötasid nende hüvitusnõuetega, ja suutsid paremini mõista nõuete menetlust.	Oma saali koosolekud aitasid parandada oma klientide rahulolu, ütles täitevvõim.	entailment
hästi, et paar tundi pole liiga halb	Mulle ei meeldi oodata, isegi mitte 10 minutit.	contradictory
Idas olid kristlikud jõud tagasi, kui uus moslemivõim hakkas tõusma.	Kuigi kristlikud jõud olid tugevamad, olid nad taganenud.	neutral
Meile on räägitud mõistlikult kõrgest autoriteedist, et tõeline heategevus ei võta enda peale	Tõeline heategevuslik vaunts ise, meile on öeldud.	contradictory
jah ja mida teha, kui nad sellega kokku puutuvad	Nad seisavad silmitsi vastastikuse surve ja peavad ütlema ei.	neutral
Advokaadibüroodega üheaastase lõpetajaga koolist, mille keskmine võlg on veidi vähem kui 90 000 dollarit ja algab palgad õigusabiorganisatsioonides keskmiselt 31 000 dollariga, ei saanud nad seda tööd endale lubada.	Uutel advokaatidel on suur koolide võlg.	entailment
Siin näete muuhulgas shrunken pea, kahekäigulist kitse ja Marilyn Monroe kuju, mis on valmistatud purustatud rahast.	Üks uudishimu on kahesuunaline kits.	entailment
Neljapäevane kohtunik, Coconino maakonna kõrgema kohtu auväärne Charles Adams, nõustus, kuid väga heidutanud iseseisvus.	Austatud Charles Adams julgustas eneseesitlust.	contradictory
Ta ripub enamasti vanemate, lõunapoolsete mustade meestega, kes nimetavad teda Jumperiks ja Black Catiks.	Rühm poisid, keda ta kipub hangima, andis talle hüüdnime Jumper.	entailment
See elegantne spaakeskus Lac du Bourget'i äärel on ravinud reuma ja teisi haigusi juba sajandeid.	Linn asutati alles viimase viiekümne aasta jooksul.	contradictory
see on ka ilus linn ja see probleem on nagu esimene näide, kui olin noor, nad võtsid mind Las Vegasesse ja see oli kõige igavam koht maa peal	Ma arvan, et Las Vegas on kõige igavam koht, mida ma tean.	entailment
„Vähem valju.	Palun ole tasa .	entailment
ma saan teha oma riided	Ma saan oma riided teha.	entailment
Jõel on keskne roll kõigis Pariisi külastustes.	Jõgi on kesksel kohal kõikidele Pariisi puhkustele.	entailment
nad peaksid olema kakskeelsed	Nad peaksid olema kakskeelsed	entailment
Oh, Czarek, aga juhtub meiega?	Czarekil sellel päeval küsimusi ei esitatud.	contradictory
Tuli välja, ma ei olnud täiesti vale.	Ma olin 100% vale.	contradictory
Native 'Me võita, mulle passum heap suur seadus ...	n / a	contradictory
"Igal juhul - see on läbi. """	See on läbi .	entailment
Taimsed ekstraktid näitavad edu kerge dementsuse ravis ja Alzheimeri mälukaotus.	Taimekstrakt ei ole dementsuse ravis väga hea.	contradictory
Pärast välk võitu halva ettevalmistusega prantsuse armee üle marssisid sakslased Pariisi ja piirasid linna, mis lõpuks võitis 1871. aasta jaanuaris kahanevate toiduvarude ees.	Pariis oli rahul, et ta pidi sakslastele alla andma.	neutral
Sellepärast on ikoonidel nende võim.	Sellepärast Jumal liigutab mind.	contradictory
Tootearenduse jaoks kriitilise tähtsusega olid tegevused, mis võimaldasid koguda spetsiifilisi projekteerimise ja tootmise teadmisi ja otsuste ülevaatusi, et teha kindlaks, kas kogutud teadmised toetavad järgmise arendusetapi või tootmise alustamiseks vajalikke investeeringuid.	Kogutud teadmised määraksid, kas järgmine samm oli edasine arendamine või tootmine.	entailment
Ma ütlesin, et olin rumalalt uhke.	Minu uhkus oli rumal, mitte hästi paigutatud.	entailment
Sõna oli täitnud oma pea nii, nagu oleks tüdruk sosistanud otse mõlemasse kõrva.	Tüdruk rääkis väga vaikselt.	entailment
ja palju nende reegleid ja eeskirju pole päris selge, nii et meil on keskkonnajuht, kes abistab TACB-d, mis asub Austinis kirjalikult ja vaata, mida me oleme siin TI-s teinud.	Seal ei ole reeglid selged, nii et me palume oma juhilt abi.	entailment
Nende hulgas on punane telliskivi kuninglik palee, kus on nüüd Patani muuseum (Nepali parim ja moodsaim muuseum) ning palee ees kitsas telliskivi, kaheksa eri stiilis ja suurusega templit.	Patani muuseum asub punase telliskivi kuningliku palee kõrval.	contradictory
Jah, see on nagu Louisiana, kus see uh kutt, kes on nagu Ku Klux Klan liige, valis midagi sellist hirmutavat, kui sa selle peale mõtled	Ku Klux Klan'i liige on valitud Louisiana.	entailment
või vähemalt püüavad nad midagi ette võtta	Nad võivad vähemalt proovida ja sellega midagi ette võtta.	entailment
Ma ei ole tõesti muljet, et ma mõtlen, et elasin Saksamaal kolm aastat. Ma olin ma mitte muljet saanud suusatamisest, nagu mulle meeldib mulle meeldib, et sa tunned talispordi, kuid ma ei ole nende üle rõõmus	Ma ei ole talispordi suur fänn.	entailment
See on pühendumine üldharidusele - kursuste järjestus, mis on mõeldud kriitilise mõtlemise arendamiseks mitmesugustes distsipliinides - vastupidi varakult spetsialiseerumisele.	Üldhariduse keskmes on õpilaste kriitilise mõtlemise oskuste arendamine.	entailment
Teoreetiliselt ulatuslikud tarnehinnad ei ole kindlad.	Skaala majandus on paindlik.	neutral
Riiklik sääst tähendab ressursse, mida on võimalik investeerida vanade tehaste ja seadmete asendamiseks ning rohkem ja paremaid kapitalikaupu ostmiseks.	Vanad tehased ja seadmed ei asendunud kunagi isegi siis, kui riigis oli kokkuhoid.	contradictory
Teised kurdavad, et superstaarid on üle mäe ja on keskpärane töö.	Keegi kaebab superstaaride üle.	contradictory
Koostöö rangete metoodikutega on oluline, kuid nende koostöö peab keskenduma sellele, mida on võimalik saavutada konkreetselt ED seadistuses.	Oluline on töötada rangete metodoloogidega.	entailment
te teate nende demograafilisi uuringuid, mida nad näitavad, et teate, et igaühe IQ on järsult või midagi langenud	Uuringud näitasid, et IQ kasvas üsna palju.	contradictory
Ilma föderaalsete rahandusorganisatsioonide toetuseta ei pruugi programmijuhid olla võimelised kindlaks määrama või kaitsma valitsuse tegevusega kaasnevaid kulusid või kasu.	Föderaalse rahandusorganisatsioonid on programmi juhtidele parim teabeallikas.	neutral
Liidus on Kanadas umbes 4000 liiget.	Kanadas on 100 liiget.	contradictory
aga siis hakkasime seda vaatama ja ja nagu uued, on päris lahe, sest kuna nad said nagu erilised, eriti just sellised asjad, mis meeldivad teie meelega	Uutel on asju, mis suudavad oma meeltega kuradi.	entailment
2000. aastal oli rahvamajanduse kogutoodang SKPst väiksem, sest ülejäänud maailma tulud olid väiksemad kui USA maksed ülejäänud maailmale.	USA maksis ülejäänud maailmale rohkem tulu kui ülejäänud maailm.	entailment
"Kas teil on näpunäiteid, et anda meile enne välja selgitamist? """	Midagi, mida me peaksime teadma?	entailment
ja nad võtavad meilt rohkem raha ja saavad ja neil ei ole mingit stiimulit töötada, kui me võtame sellest vaid viiskümmend protsenti	Inimestel on palju stiimulit töötada, sest nad võtavad koju iga teenitud penni.	contradictory
Nad sõltusid liiga suurel määral teisest suurest nakkuspõhimõttest ja see tundus olevat mingi assotsiatsiooniga mähitud läbi märgid ja majad ning planeetide kursused.	Märgid, majad ja planeetide kursused avaldavad igapäevaelule suurt mõju.	neutral
ma arvan, et finantsplaneerijad on nüüd koolituse saanud juba umbes nelja aasta jooksul, kui meil on oma äri ja ja meie elu kooskõlas sellega, kuidas hallata krediitkaarte, kuidas öelda, et te teate rahaturgusid ja sellist asja	Finantsplaneerijad ei aita inimesi krediitkaartidega seotud küsimustes.	contradictory
Richardsoni vajadus teha Picasso tõsiseks kunstnikuks ja auväärseks inimeseks (inspireeritud poeetilise röövli asemel, mida ta tegelikult oli), deformeerib eelkõige oma ettekande Picasso suhetest naistega.	Picasso oli härrasmees ja mitte inspireeritud poeetiline rascal.	contradictory
"""Hei, poisid,"" ütles Daniel meelsasti."	Daniel tervitas kõiki, kuigi ta oli häbelik.	neutral
Oh um rääkisin kellegagi San Antonio'ga	Ma rääkisin kellegagi Dallase kohta.	contradictory
Udune hommik muudab stseeni minevikule veelgi tundlikumaks.	Udune hommik Pariisis toob meelde vanade möödunud aegade väljamõeldud pilte.	neutral
Selle tarnekulude ratsionaliseerimise tõttu USAs on kõige hõredamalt asustatud piirkondade postitihedused kõrgemad kui Prantsusmaa kõige hõredamalt asustatud piirkondade tihedused.	Postitihedus tähendab antud piirkonnas saadetud rämpsposti kogust.	contradictory
Võistlused toimuvad aprillist detsembrini Veliefendi hipodroomis Bakerky lähedal 15 km (9 miili) Istanbulist lääne pool.	On võistlusi aprillist detsembrini Veliefendi hipodroomis.	entailment
Veevaba ammoniaagi tootmine USAs 2000. aastal oli ligikaudu 17 400 000 tonni (veevaba ekvivalent), mille näivtarbimine oli 22 000 000 tonni ja umbes 4 600 000 netoimpordi kaudu, nagu on näidatud USA 2001. aasta väljaandes.	USA ei tooda igal aastal veevaba ammoniaaki.	contradictory
oh jah, nad teevad seda, mida mõtlen sisse Põhja-Texases, et nad teevad seda üsna vähe, kui sa tead, kui tahad minna selle konkreetse filmi või kontserdi juurde või allahindlusega, mida siin suur asi on rodeos uh, kui sa	Püüan saada soodushindu.	neutral
Viimase kaheksa aasta jooksul omandas kool Bostonis Allstoni sektsioonis üle 88 miljoni dollari kinnisvara, ilma et ta avastaks oma identiteeti tulevastele müüjatele.	Viimase kaheksa aasta jooksul omandas kool Bostonis Allstoni sektsioonis üle 88 miljoni kinnisvara, jättes isegi oma õpilastele täiesti anonüümseks.	neutral
See on aga nii palju inimesi, kellele nii palju erinevaid arvamusi saad, nagu sa tahad, et sa poleks pidanud seda tegema, või ma ei peaks seda tegema ja seda kõike muud. Ma ei taha osaleda ja	Arvamused kipuvad muutuma.	entailment
