premise	hypo	label
Staten moeten redelijke vooruitgang laten zien in hun plannen om de staat te implementeren in de richting van het door het Congres gestelde doel om terug te keren naar natuurlijke omstandigheden in nationale parken en natuurgebieden.	Het is niet nodig dat er enige verbetering is.	contradictory
nou, het is heel interessant geweest	Het was erg intrigerend.	entailment
Hij begon langzaam terug te gaan naar het bunkhouse.	Hij keerde langzaam terug naar het bunkhouse.	entailment
en het is nogal een beetje ik denk dat zes iets de staat is en de rest van de taart gaat ergens anders, maar we zitten in een bepaald deel van de staat dat vrij goed af is dus het is het ' Het is alsof we daar veel van terug krijgen voor zover de lokale belastingen gaan	Ik weet niet precies waar de lokale belastingen naartoe gaan.	neutral
Ze zijn gemaakt van een geheim recept dat de voorgangers van hun Mallorcaanse voorouders aan de huidige dorpelingen hebben doorgegeven, die hier in het begin van de 17e eeuw kwamen als onderdeel van een officieel repopulatieschema.	Het recept van de voorouders van Mallorca is bekend bij iedereen.	contradictory
ja, je hebt gelijk als student	Nou, je bent een student mechanica toch?	neutral
ik heb echt iets gehoord dat hun verondersteld werd een grote campagne in New York te starten over um kindermishandeling en het stoppen van kindermishandeling en het zou moeten zijn alsof het daar begint te worden als een grote landelijke campagne en je weet wel dus hopelijk gaat dat van start en echt iets doen waarvan ik niet weet dat het rechtvaardig is	Het is ongelukkig dat niemand een campagne voor kindermishandeling organiseert.	contradictory
Postal Service moest de bezorgfrequentie verminderen.	De post zou minder vaak kunnen leveren.	entailment
En in een andere verschuiving in de economie werd vastgesteld dat lamsvlees op laaglandbedrijven goedkoper kon worden geproduceerd, deels vanwege het rijkere, voedzamere graasland dat daar beschikbaar was en als gevolg daarvan werden Lakeland-boerderijen minder rendabel.	Een andere verschuiving in de economie bleek voedzamer te zijn.	entailment
De regel bevat vereisten voor het verzamelen van informatie waarmee EPA kan vaststellen dat detergenttoevoegingen die effectief zijn bij het beheersen van afzettingen, worden gebruikt en dat doelstellingen voor emissiebeheersing worden gerealiseerd.	De regel heeft vereisten voor het verzamelen van gegevens die de EPA helpen om hun emissieregeldoelen te realiseren.	entailment
Bijna elke heuvel heeft in het noordoosten een Moors fort; niet minder dan vier verwoeste forten bewaken de ingang van de haven; en nog twee, nog steeds in goede staat herstellen, beschermen de Atalaya en Galeras kastelen het arsenaal aan zee, van levensbelang voor het Spaanse leger.	Er zijn geen kastelen Atalaya en Galeras.	contradictory
Zaten ze daarbinnen?	Moesten ze daar zijn?	neutral
Felicia 's Journey vindt plaats achter de ogen van haar centrale, jonge Ierse meisje, Felicia, die de zee oversteekt naar Engeland in een hoopvolle zoektocht naar de vader van haar ongeboren kind; en de dikke horecamanager van middelbare leeftijd, Hiditch, die een vaderlijke interesse in het meisje opeist, wanneer duidelijk wordt dat haar jongeman haar op schandalige wijze de slip heeft gegeven.	Het kon de vrouw niet schelen waar de man was zolang het ver was.	contradictory
In de crypte zijn begraven de overblijfselen van Voltaire en Rousseau, Hugo en Zola, vermoord socialistische leider Jean Jaurys, en Louis Braille, de uitvinder van het alfabet voor blinden.	De overblijfselen van Voltaire en Rousseau, Hugo en Zola, vermoordden socialistische leider Jean Jaurys, en Louis Braille zijn allemaal begraven in de crypte.	entailment
er is een uh een paar, um oh ik ga zijn naam nu vergeten Dirkson	Ik kan hun naam niet herinneren	entailment
Poirot, riep ik, opgelucht en met beide handen grijpend, ik sleepte hem de kamer in.	Poirot was nu terug en het speet me dat hij zou overnemen wat ik nu als mijn eigen onderzoek beschouwde.	contradictory
Het woord aswan betekent in feite handel of markt in het oude Egypte, wat zijn meest vooraanstaande activiteit betekent.	De betekenis van Aswan is in de loop van de tijd niet veranderd.	contradictory
nou wat de markt kan verdragen en	De markt kan er niets van verdragen.	contradictory
En om te laten zien hoe snel de nieuwe heersers van Japan aan het werk waren, werden twee strafexpedities tegen Korea en China gelanceerd op de grootse wijze van 19e-eeuwse kanonnaaldiplomatie.	De nieuwe heersers van Japan vingen snel aan.	entailment
Wanneer het trustfonds in 2016 cashtekorten begint te vertonen, moet de regering als geheel met contant geld komen om het kastekort van de sociale zekerheid te financieren door geprojecteerde niet-sociale-zekerheidsoverschotten te verminderen, leningen aan het publiek te ontlenen, andere belastingen te heffen, of het verminderen van andere overheidsuitgaven.	Het publiek zou in het algemeen liever zien dat de overheid haar uitgaven op andere gebieden vermindert om de sociale zekerheid te financieren.	neutral
Deze organisaties investeren de tijd en moeite om hun processen te begrijpen en hoe deze processen bijdragen aan of het belemmeren van missie-prestaties.	Deze organisaties investeren veel tijd om te begrijpen hoe sommige processen kunnen bijdragen aan of haperen	entailment
en het is leuk om tegen je te praten, allemaal	Ik praat elke dag met je.	neutral
U hebt toegang tot de feiten.	De feiten zijn voor u toegankelijk.	entailment
Build environment Engineering Manufacturing Production (all rate tooling) (eerste set van productietooling)	Het is de eerste set productietooling voor productie.	entailment
Zolang je je eigen huishouden in orde hebt, is piekeren over de bestedingspatroon van je buurman net zoiets als piekeren over de kleur van zijn woonkamerrug.	U moet zich zorgen maken over de kleur van het tapijt van uw buurman.	contradictory
ja, ja um ook natuurlijk kunnen zij dat ze zich aansluiten bij de militaire dienst die ze als burgers beschouwen die ik geloof	Ze kunnen niet bij de militaire dienst komen	contradictory
Ze glimlachte terug.	Ze was zo blij dat ze niet kon ophouden met glimlachen.	neutral
Volgens het kantoor van de actuaris bij de Administration voor gezondheidszorgfinanciering is de geschatte netto contante waarde van toekomstige extra middelen die nodig zijn om HI-voordelen alleen gedurende de 75 jaar te financieren $ 4.	De netto contante waarde van toekomstige extra middelen voor de financiering van HI-voordelen was $ 4.	entailment
Dus met betrekking tot de rechtszaken die het Congres heeft gefinancierd, is er geen alternatief kanaal voor de uiting van de belangenbehartiging die het Congres probeert te beperken.	Dit is het enige kanaal van uitdrukking van de belangenbehartiging dat het Congres probeert te beperken.	entailment
Hoe lossen we dit op? '	Kunnen we dit oplossen?	entailment
maar dat vergt teveel planning	Het vergt niet veel planning.	contradictory
Ik heb Monica in mijn lezing niet genoemd, maar de eerste vraag die mij werd gesteld, was hoe president Clinton zijn werk kon doen met alle afleiding veroorzaakt door de Monica Lewinsky-affaire.	Ze wilden de lezing zonder problemen doorkomen.	neutral
Voor analyse van de postserviceaccounts voor afschrijving, brandstof en onderhoud voor bezorgbedrijven in de stad, hebben we de gemiddelde bezorgkosten per route voor de stad berekend.	Schattingen van de rijsnelheid kunnen worden gemiddeld, voldoende gegevens.	neutral
Omdat het speelt op de verbeelding van mijn jeugd.	De kunst speelt op mijn jonge verbeelding.	neutral
het is traag het is eh, er zijn veel betere machines op de markt op dit moment	Dit is de snelste machine, je zult geen betere machine vinden.	contradictory
In het hart van het heiligdom had ooit een klein granieten altaar de heilige bark van Horus zelf.	Horus is een god.	neutral
Overweeg de United States Postal Service.	Vergeet de postdienst van de Verenigde Staten.	contradictory
In volledig kostuum.	Hij draagt een mascottekostuum.	neutral
Hoewel je reis moeilijk zal zijn en je soms zult twijfelen, zijn de voordelen voor cliënten de moeite waard en de voldoening om zelfs de meest recalcitrante van tegenstanders te horen zeggen dat het nieuwe systeem beter is dan degene die eerder was, is diep belonen.	Het nieuwe systeem lijkt veel complexer, maar uiteindelijk eenvoudiger en grondiger.	neutral
Neem een opmerkelijke statistiek die Shesol citeert, maar laat passeren relatief niet onderzocht.	Ze hadden gegevens die erg relevant waren, maar nog niet gebruikt.	entailment
Het leek misschien manna uit de hemel - tot duizenden dollars die, vaak onverwacht, deze maand in de handen van een half miljoen inwoners van Kentucky en Indiana zijn gevallen.	Een recente wet voorgesteld door het congres heeft geresulteerd in de inbeslagname van duizenden dollars van inwoners van Kentucky.	contradictory
Laat mensen hun tijd investeren en de financiering zal volgen.	Als individuen hun tijd investeren, komt er ook geld.	entailment
ik denk vaak dat ik zou willen dat ik een videocamera had omdat ik zeker tienduizend dollar kon gebruiken, maar ik hou van dingen zoals Evening Shade met Burt Reynolds, ik geniet daar echt van en uh	Videocamera's die ik nodig heb, zijn erg duur.	neutral
De man op de grond denkt even na en roept terug, je moet in management werken.	Er was niemand op de grond, man of vrouw.	contradictory
Als echter de evaluatievraag vereist dat GAO rapporteert over hoe bevredigend vooruitgang is of de redenen voor problemen bij de implementatie, hoe meer personeel er op de locatie in de loop van de tijd kan zijn, met de Rijpste of dikste basis voor het onderzoeken van de situatie als de vele betrokkenen zien het, de gezondere onze oorzakelijke conclusies en latere aanbevelingen zullen zijn.	Als de GAO over de voortgang moet rapporteren, zijn de aanbevelingen veel slechtere kwaliteit.	contradictory
De economie zou nog beter kunnen zijn.	De economie is nog nooit zo goed geweest.	contradictory
Heuvels en bergen zijn vooral geheiligd in de cultus van het jaïnisme.	De cultus van het jaïnisme heeft een hekel aan de natuur.	contradictory
De beroemde huurkazernes (of landerijen) werden gebouwd.	Het land bleef verlaten.	contradictory
In het midden van dit verbazingwekkende mengsel van culturen is een passie voor continuïteit.	Een passie voor continuïteit is niet de belangrijkste van deze culturen.	neutral
De etappe naast een paardenkoets, een populaire delicatessenwinkel, een deel van een raket en een gelegenheid om Gail Sheehy (die een gratis ritje lijkt te maken van de deelnemers aan News Quiz) opzij te zetten, deze vraag vereiste bijna de uitvinding van een gewelddadige theatrale gebeurtenis, en dat is niet gemakkelijk.	Gail Sheehy is een populair doelwit voor spot met andere shows.	neutral
De smeekbeden naar de eigenaar van het appartement zijn nergens heen gegaan.	De eigenaar van het appartement reageert erg goed.	contradictory
Mevrouw Cavendish is in de kamer van haar schoonmoeder.	Mrs Cavendish heeft het gebouw verlaten.	contradictory
Maar ik dacht dat je koffie had gezworen.	Ik dacht dat je gezworen had meer koffie te drinken.	contradictory
We stinken de hele tijd.	We stinken altijd.	entailment
In een steeds meer onderling afhankelijke wereld kunnen veel prangende problemen die Amerikanen treffen alleen worden aangepakt door samenwerking met andere landen.	We moeten onafhankelijk zijn en wegblijven van praten en samenwerken met andere landen.	contradictory
Ca 'daan ging door.	Ca 'Daan weigerde te stoppen.	neutral
De regel schrijft voor dat omroepen een bestand voor publieke inspectie met een kinderprogramma voor televisieprogrammering moeten bijhouden en programma's moeten identificeren die speciaal zijn ontworpen om kinderen aan het begin van die programma's op te voeden en te informeren en om dergelijke informatie aan de uitgevers van programmagidsen te verstrekken.	De regel houdt in dat omroepen een bestand over kinderprogramma's voor televisie bijhouden.	entailment
goed, want hoe heet ik bedoel, zoals bij de koudste die het in de winter daar krijgt, hoeveel kost het	Het is warm de hele tijd waar ik woon, inclusief de winter.	neutral
Elk van de mannen droeg lederen harnassen en gekleed in de stijl van zware ruiters.	De mannen waren naakt.	contradictory
De man had onmiddellijk moeten sterven.	De man was perfect in orde.	contradictory
In de zomer vormt de rijst een groene, fluweelzachte deken en wordt hij goud in de herfst als hij rijpt en wordt geoogst.	De rijst is goud en oogstbaar in de zomer, maar wordt groen in de herfst.	contradictory
Net zoals de Daily Worker en New Masses, socialistische kranten uit de jaren dertig, werden gepeperd met citaten van Marx en Engels, is Educational Liberator doorspekt met verwijzingen naar hun libertaire equivalenten - Friedrich Hayek en Ludwig von Mises.	Citaten uit Marx werden in de jaren 30 in socialistische kranten gebruikt.	entailment
Om er zeker van te zijn dat een handwerkartikel het echte artikel is (in tegenstelling tot een inferieur import of een machine gemaakt stuk), zoek dan naar een zegel met een M, het embleem van IBTAM, wat betekent dat het is gecertificeerd door het Instituto de Bordado, Tapecaras e Arte? sanato da Madeira (Institute of Madeiran Embroidery, Tapestry, and Handicrafts), een officiële eilandorganisatie met een showroom / museum aan de Rua Visconde de Anadia, 44.	Er is een zegel om de authenticiteit aan te geven in handwerkartikelen die in Italië zijn gemaakt.	neutral
Ik ben niet geïnteresseerd in deze Multivista-dingen, want wat is een dumpy-systeem vergeleken met een mooie hyperextensie van de zon ergens boven Kuchara, vergeleken met de gouden tint van ui gebakken met de kse-fi golven, vergeleken met het aantal verdelers voor creditmembranen in een portemonnee van een rijke man, vergeleken met de prachtige geur van een briessante-bol ondergedompeld in gezonde melk, synthetisch verrijkt met substanties die de afscheiding van gelukshormonen versterken, die van twee jaar geleden, geen drie, 'zei Gonzo in een toon die kenmerkend is voor een man die net een oplossing voor zijn levensprobleem heeft ontdekt.	Hij is niet geïnteresseerd in dit multivista-materiaal, want wat is een dumpy-systeem vergeleken met de heerlijke geur van een kaneelbroodje dat in gezonde melk is gedompeld.	entailment
Wat ik ook gedaan heb, ik denk dat ik op een of andere manier binnen dat beroep heb gevonden om openbaar werk te doen, want dat is wat mij is geleerd, zei Zelon.	Dit is vergelijkbaar met het gebruik van de positie als bankier om regels beter te maken voor het publiek.	neutral
Clark sprak ook de hoop uit dat hij en Redgrave hun huwelijk konden voortzetten.	Clark hoopte dat hij hun huwelijk kon voortzetten.	entailment
De armoede, bijvoorbeeld, schept niet het gevoel van schaamte zoals het geldt voor mensen die in westerse landen wonen.	Armoede schept in geen enkel land een gevoel van schaamte.	contradictory
Terug op de weg naar Jaisalmer, verheugt een laatste scheut van kleuren de zintuigen voordat je je onderdompelt in de velden die bezaaid zijn met heuvels met roodgloeiende chilipepers.	De weg naar Jaisalmer is hobbelig en onaangenaam om op te rijden.	neutral
ze leverden wat uh, je weet dat ze een paar groepen waren, de Vicksburg, als je ooit de kans krijgt om naar Vicksburg te gaan, het slagveld in Vicksburg. Er is daar een gebied waar een of andere Texas groep was en ze hadden daar een interessante tijd	Er waren ook troepen van North Carolina in Vicksburg.	neutral
wat ik bedoel, ik denk dat het hoe dan ook moet zijn	Ik denk niet dat het zo zou moeten zijn	contradictory
Ook moeten compensatiecommissies de implicaties van compensatie begrijpen om het management prikkels te geven om het juiste te doen voor het bedrijf en zijn aandeelhouders ten opzichte van zichzelf.	De implicaties van compensatie om het management prikkels te geven om het juiste te doen voor het bedrijf en zijn aandeelhouders ten opzichte van zichzelf, moeten altijd worden genegeerd door compensatiecommissies.	contradictory
De vierde-eeuwse Romeinse keizer Gratianus was een vroege bezoeker, gevolgd door veel later door beroemde huizen als de romantische dichter Alphonse de Lamartine, koningin Victoria, Saint-Sa? «Ns, en Rachmaninov.	Gratianus was een Romeinse empoeror.	entailment
Dus ging ik alleen naar de rechtbank en vertelde hun de waarheid, maar het deed me geen goed.	Ik ging en vertelde de waarheid aan het hof, maar het deed me geen goed.	entailment
Klik op Meer links (aan de rechterkant onder Diversen) en van	Er zijn geen links om te klikken onder Diversen.	contradictory
en dus begon ik ernaar te kijken en bleef ik ineens volgende week op de hoogte en ik ging wat	Ik zou het niet zijn gaan zien als ik het wist.	neutral
nee oh nee ach goed oppassen	Doei voor nu .	entailment
'Hallo ben . '	Ik negeerde Ben	contradictory
hoe kun je het bewijzen	Kun je me vertellen hoe het te bewijzen?	entailment
Het toont allerlei soorten voertuigen, van de koets die Napoleon van en naar Moskou vervoerde in 1812 tot een prachtige 4-pk sterke Renault-auto uit 1904 en andere klassiekers uit het einde van de eeuw.	De tentoonstelling toont alleen auto's uit de jaren 2000.	contradictory
Volgens deze directeur hielpen de vergaderingen van het stadhuis zijn klanttevredenheidsniveaus te verbeteren omdat veteranen de zorgen die voor hen het belangrijkst waren, direct toegang tot de VBA-medewerkers vonden die aan hun uitkeringsaanspraken werkten en beter in staat waren om het claimproces te begrijpen.	De eigen halvergaderingen hebben bijgedragen aan het verbeteren van zijn klanttevredenheid, zei de directeur.	entailment
nou zie dat is niet slecht een paar uur	Ik hou niet van wachten, zelfs niet gedurende 10 minuten.	contradictory
In het oosten waren de christelijke troepen teruggetrokken toen er een nieuwe moslimmacht begon op te stijgen.	Hoewel de christelijke troepen sterker waren, waren ze teruggetrokken.	neutral
Ons is op redelijk hoog gezag verteld dat ware naastenliefde niet zelf spreekt	Ware naastenliefde prijkt zelf, is ons verteld.	contradictory
ja en wat te doen als ze ermee geconfronteerd worden	Ze worden geconfronteerd met groepsdruk en zullen nee moeten zeggen.	neutral
De Met advocaten, die een jaar zonder diploma zitten, hebben een gemiddelde schuld van minder dan $ 90.000 en beginnen salarissen bij organisaties voor juridische hulp met een gemiddelde van $ 31.000, ze konden het werk niet betalen.	Nieuwe advocaten hebben een enorme schuld van de wetsschool.	entailment
Hier zie je een gekromd hoofd, een tweekoppige geit en een standbeeld van Marilyn Monroe gemaakt van versnipperd geld, naast andere curiositeiten.	Een van de curiositeiten is een tweekoppige geit.	entailment
De rechter van donderdag, de Honorable Charles Adams van het Coconino County Superior Court, was het erover eens, maar hoogst ontmoedigde zelfrepresentatie.	Zelfvertegenwoordiging werd aangemoedigd door de geachte Charles Adams.	contradictory
Hij hangt meestal samen met een groep oudere, zuidelijke zwarte mannen, die hem Jumper en Black Cat noemen.	De groep jongens waar hij vaak mee rondhangt, gaf hem de bijnaam Jumper.	entailment
Dit elegante kuuroord aan de rand van het Lac du Bourget biedt al eeuwen kuren voor reuma en andere kwalen.	De stad is pas in de afgelopen vijftig jaar ontstaan.	contradictory
goed, goed, het is een prachtige stad en het probleem is als eerste voorbeeld toen ik jong was ze namen me mee naar Las Vegas en dat was de saaiste plek op aarde	Ik denk dat Las Vegas de saaiste plaats is die ik ken.	entailment
'Minder luid.	Wees alsjeblieft stil.	entailment
ik ga in staat zijn om mijn eigen kleding te maken	Ik zal in staat zijn om mijn eigen kleding te maken.	entailment
De rivier speelt een centrale rol bij alle bezoeken aan Parijs.	De rivier staat centraal voor alle vakanties naar Parijs.	entailment
ze moeten tweetalig zijn	Ze moeten tweetalig zijn	entailment
Oh, Czarek, maar zal ons gebeuren?	Czarek werd op die dag geen vragen gesteld.	contradictory
Bleek dat ik niet helemaal fout was.	Ik was 100 procent fout.	contradictory
Native 'Me win, me passum heap big law ...	nvt	contradictory
"In ieder geval - het is voorbij. """	Het is gedaan .	entailment
Het kruidenextract vertoont succes bij de behandeling van milde dementie en het voorkomen van geheugenverlies door Alzheimer.	Het kruidenextract is niet erg goed in het behandelen van dementie.	contradictory
Na een bliksemoverwinning over de slecht voorbereide Franse legers marcheerden de Duitsers Parijs binnen en belegerden de stad, die uiteindelijk capituleerde in januari 1871 in het licht van de slinkende voedselvoorraden.	Parijs was niet gelukkig om zich over te geven aan de Duitsers.	neutral
Dat is de reden waarom iconen de kracht hebben die ze hebben.	Dat is waarom God me beweegt.	contradictory
Cruciaal voor het productontwikkelingsproces waren activiteiten die het mogelijk maakten specifieke ontwerp- en productie-kennis en beslissingsbeoordelingen vast te leggen om te bepalen of de vastgelegde kennis de verhoogde investering zou ondersteunen die nodig is om naar de volgende ontwikkelingsfase of in de productie te gaan.	De vastgelegde kennis zou bepalen of de volgende stap een verdere ontwikkeling of productie zou zijn.	entailment
Zei dat ik dwaas trots was.	Mijn trots was dwaas, niet goed geplaatst.	entailment
Het woord had zijn hoofd gevuld alsof het meisje direct in beide oren had gefluisterd.	Het meisje sprak heel zachtjes.	entailment
en veel van hun regels en voorschriften zijn niet echt duidelijk, dus we hebben onze manager van het milieu die de TACB die in Austin is gevestigd schriftelijk helpt en hey kijk wat we hier bij TI hebben gedaan	De regels zijn niet echt duidelijk, dus we vragen onze manager om hulp.	entailment
Onder deze bevinden zich het Royal Palace met rode baksteen, waar nu het Patan Museum (het mooiste en meest moderne museum van Nepal) is gevestigd, en tegenover het paleis tegenover het smalle bakstenen plein, acht tempels van verschillende stijlen en afmetingen.	Het Patan Museum ligt in de straat van het rode bakstenen Koninklijk Paleis.	contradictory
ja, het is een beetje zoals in Louisiana, waar die kerel die als een Ku Klux Klan-lid is, iets werd uitverkoren als je erover nadenkt	Een lid van Ku Klux Klan is gekozen in Louisiana.	entailment
of ze proberen er in ieder geval eerst iets aan te doen	Ze proberen er op zijn minst eerst iets aan te doen.	entailment
ik ben niet echt onder de indruk, ik bedoel ik heb drie jaar in Duitsland gewoond ik was niet onder de indruk van skiën nu vind ik het leuk dat ik van andere wint, maar ik ben niet echt enthousiast over hen	Ik ben geen grote fan van wintersport.	entailment
Het is een verbintenis tot algemeen onderwijs - een opeenvolging van cursussen die bedoeld zijn om kritisch denken te ontwikkelen in een breed scala van disciplines - in tegenstelling tot vroege specialisatie.	Het algemene onderwijs richt zich op het ontwikkelen van de kritische denkvaardigheden van studenten.	entailment
Theoretisch schaalvoordelen in de bezorging zijn niet specifiek voor bedrijven.	Schaalvoordelen zijn flexibel.	neutral
Nationale besparing vertegenwoordigt middelen die beschikbaar zijn voor investeringen om oude fabrieken en apparatuur te vervangen en om meer en betere kapitaalgoederen te kopen.	Oude fabrieken en apparatuur werden nooit vervangen, zelfs niet als er nationale besparingen waren.	contradictory
Anderen klagen dat de supersterren de heuvel oversteken en matig werk afleggen.	Niemand klaagt over de supersterren.	contradictory
Samenwerking met rigoureuze methodologen is belangrijk, maar die samenwerkingen moeten focussen op wat specifiek in de ED-setting kan worden bereikt.	Werken met strenge methodologen is belangrijk.	entailment
je kent hun demografische studies die ze laten zien dat je weet dat het IQ van iedereen dramatisch is gedaald of zoiets	Uit de onderzoeken bleek dat hun IQ behoorlijk toenam.	contradictory
Zonder de steun van federale financiële organisaties zijn programmabeheerders mogelijk niet in staat om de kosten of voordelen van overheidsactiviteiten te bepalen of te verdedigen.	Federale financiële organisaties zijn de beste bron van informatie voor programmabeheerders.	neutral
De unie heeft ongeveer 4000 leden in Canada.	Er zijn 100 leden in de unie die in Canada wonen.	contradictory
maar toen begonnen we het te bekijken en en zoals de nieuwe zijn best cool want omdat ze als uh net zo speciaal zijn als vooral dingen die graag neuken met je geest	De nieuwe hebben dingen die je met je hoofd kunnen neuken.	entailment
In 2000 was het BNP lager dan het bbp, omdat de ontvangsten uit de rest van de wereld minder waren dan betalingen van de VS aan de rest van de wereld.	De VS betaalden meer aan de rest van de wereld dan de rest van de wereld in inkomen ontving.	entailment
"Heb je nog tips om ons te geven voordat we opruimen? """	Is er iets dat we moeten weten?	entailment
en ze nemen steeds meer geld van ons, mensen, en krijgen geen stimulans om te werken als we er maar vijftig procent van gaan nemen	Mensen hebben een grote stimulans om te werken omdat ze elke verdiende cent mee naar huis nemen.	contradictory
Ze hingen te zwaar af van het tweede grote principe van besmetting, en dat leek te zijn ingepakt met een soort associatie door de tekens en huizen en de banen van de planeten.	De borden, huizen en de banen van de planeten hebben een grote impact op het dagelijks leven.	neutral
ik denk dat de financiële planners de training hebben nu we het hier ongeveer vier jaar hebben gehad, onze bedrijven en ons leven in lijn hebben gebracht met hoe creditcards te beheren weg te zetten, want je kent geldmarkten en dit soort dingen	De financiële planners helpen mensen met problemen met creditcards niet.	contradictory
De behoefte van Richardson om Picasso tot een serieuze kunstenaar en een eervolle man te maken (in plaats van de geïnspireerde, poëtische boef) die hij eigenlijk was, vervormt vooral zijn verslag van de betrekkingen van Picasso met vrouwen, schrijft hij.	Picasso was een heer en geen geïnspireerde poëtische boef.	contradictory
'Hé jongens,' zei Daniel gedwee.	Daniel begroette iedereen, ook al was hij verlegen.	neutral
oh um ik heb met iemand over San Antonio gepraat	Ik heb met iemand over Dallas gesproken.	contradictory
Een mistige ochtend maakt de scène nog meer tot het verleden roepend.	Een mistige ochtend in Parijs doet denken aan oude beelden van vervlogen tijden uit vervlogen tijden.	neutral
Als gevolg van deze rationalisatie van bezorgkosten in de Verenigde Staten, zijn de postdichtheden van de meest dunbevolkte gebieden hoger dan de dichtheden van de meest dunbevolkte gebieden van Frankrijk.	Postdichtheid verwijst naar de hoeveelheid ongewenste e-mail die in een bepaald gebied wordt bezorgd.	contradictory
De races worden gehouden tussen april en december op het Veliefendi Hippodrome in de buurt van Bakerky, 15 km (9 mijl) ten westen van Istanbul.	Er zijn races van april tot december op Veliefendi Hippodrome.	entailment
De productie van watervrije ammoniak in de Verenigde Staten in 2000 was ongeveer 17.400.000 ton (equivalent watervrij) met een schijnbaar verbruik van 22.000.000 ton en ongeveer 4.600.000 ontmoette via netto-invoer, zoals getoond in een 2001 editie van U.S.	De VS produceren geen enkel watervrij ammoniak per jaar.	contradictory
oh ja ze doen dat ik bedoel in in Noord-Texas doen ze dat nogal een beetje waar je weet of je naar deze bepaalde film of concert wilt gaan of een scherp geprijsd ding het grote ding hier beneden is rodeos uh als je	Ik probeer kortingsprijzen te krijgen als ik kan.	neutral
In de afgelopen acht jaar verwierf de school meer dan $ 88 miljoen aan onroerend goed in de Allston-sectie van Boston zonder zijn identiteit aan potentiële verkopers te onthullen.	In de afgelopen acht jaar verwierf de school meer dan 88 miljoen aan onroerend goed in de Allston-sectie van Boston, terwijl ze ook anoniem bleef voor haar eigen studenten.	neutral
