premise	hypo	label
Když v roce 2016 začne svěřenecký fond provozovat hotovostní deficity, musí vláda jako celek přijít s penězi na financování hotovostního deficitu sociálního zabezpečení snížením jakýchkoli předpokládaných přebytků ze sociálního zabezpečení, půjček od veřejnosti, zvýšení dalších daní, nebo snížení ostatních vládních výdajů.	Veřejnost by obecně upřednostňovala, aby vláda snížila své výdaje na financování sociálního zabezpečení.	neutral
Tyto organizace investují čas a úsilí, aby pochopily své procesy a způsob, jakým tyto procesy přispívají k plnění úkolů nebo jim brání.	Tyto organizace investují spoustu času, aby pochopily, jak mohou některé procesy přispět nebo se jim podaří	entailment
a je hezké mluvit s vámi všem spravedlivým	Mluvím s tebou každý den.	neutral
Máte přístup ke skutečnostem.	Fakta jsou vám přístupná.	entailment
Stavba prostředí Strojírenská výroba (all rate tooling) (1. sada výrobních nástrojů)	Jedná se o první soubor výrobních nástrojů pro výrobu.	entailment
Tak dlouho, jak budete mít svou vlastní domácnost v pořádku, fretting o své souseda výdajů návyky je hodně jako trápení o barvu jeho obývacího pokoje koberec.	Měli byste se starat o barvu svého souseda koberec.	contradictory
yeah tak um také samozřejmě oni mohou oni oni se připojí oni mohou vždy se připojit k vojenské službě oni jsou považováni za občany věřím	Nemohou se připojit k vojenské službě	contradictory
Usmála se zpátky.	Byla tak šťastná, že se nemohla přestat usmívat.	neutral
Podle Úřadu pojistného matematika ve Správě financování zdravotní péče je odhadovaná čistá současná hodnota budoucích dodatečných zdrojů potřebných k financování samotných výhod ve výši 75 let ve výši 4 USD.	Čistá současná hodnota budoucích dodatečných zdrojů na financování výhod HI byla 4 USD.	entailment
S ohledem na konání soudních sporů tak financuje, neexistuje žádný alternativní kanál pro vyjádření advokacie Kongres usiluje o omezení.	Toto je jediný kanál vyjádření obhajoby, kterou chce Kongres omezit.	entailment
"Jak to vyřešíme? """	Můžeme to opravit?	entailment
ale to trvá příliš mnoho plánování	Nebere to hodně plánování.	contradictory
Nezmínil jsem se o Monice v mé přednášce, ale první otázka, na kterou jsem se zeptal, bylo, jak by mohl prezident Clinton dělat svou práci se všemi rozptylováním způsobeným aférou Monica Lewinsky.	Chtěli projít přednáškou bez jakýchkoliv problémů.	neutral
Při analýze účtů poštovních služeb o odpisech, pohonných hmotách a údržbě dopravců městského doručování jsme odhadli průměrnou cenu městského dopravního prostředku na trasu.	Odhady nákladů řízení mohou být zprůměrovány tak, aby byly dostatečné údaje.	neutral
Protože hraje na představivosti mého dětství.	Umění hraje na mé mladé představivosti.	neutral
je to pomalé, že je na trhu mnoho lepších strojů	Tohle je nejrychlejší stroj, nenajdete lepší stroj.	contradictory
V samém srdci svatyně se kdysi nacházela malá žulová svatyně.	Horus je bůh.	neutral
Zvažte poštovní službu Spojených států.	Zapomeňte na poštovní službu Spojených států.	contradictory
V plném kostýmu.	Má na sobě kostým maskota.	neutral
Ačkoliv bude vaše cesta obtížná a občas budete pochybovat, výhody pro klienty stojí za to a spokojenost se slyšením i těch nejodvážnějších protivníků říká, že nový systém je lepší než ten, který šel dříve. odměny.	Nový systém se jeví jako mnohem složitější, ale v konečném důsledku jednodušší a důkladnější.	neutral
Vezměte si pozoruhodnou statistiku, kterou Shesol cituje, ale nechává projít relativně nepozorovaně.	Měli data, která byla velmi relevantní, ale používaná.	entailment
Mohlo se to zdát jako manna z nebe - až do tisíců dolarů, které často padají nečekaně do měsíce půl milionu obyvatel Kentucky a Indiany.	Nedávný zákon navržený kongresem vyústil v zabavení tisíců dolarů od obyvatel Kentucky.	contradictory
Získejte jednotlivce, aby investovali svůj čas a financování bude následovat.	Budou-li jednotlivci investovat svůj čas, budou také financovány.	entailment
Často si myslím, že bych si přál, abych měl videokameru, protože jsem mohl určitě používat deset tisíc dolarů, ale mám rád věci jako Večerní stín s Burtem Reynoldsem, který se mi opravdu líbí	Videokamery, které potřebuji, jsou velmi drahé.	neutral
Muž na zemi si na chvíli myslí a křičí zpět, musíte pracovat ve vedení.	Nikdo na zemi, muž nebo žena.	contradictory
Pokud však evaluační otázka vyžaduje, aby GAO podal zprávu o tom, jak je uspokojivý pokrok, nebo o důvodech pro problémy při implementaci, tím více zaměstnanců, kteří mohou být na místě v průběhu času, s ricHe 'st nebo nejtěžší základ pro zkoumání situace jako mnoho lidé, kteří se na něm podílejí, vidí, že naše kauzální závěry a následná doporučení budou jasnější.	Pokud GAO musí podat zprávu o pokroku, doporučení budou mnohem horší kvality.	contradictory
Ekonomika by mohla být ještě lepší.	Ekonomika nikdy nebyla lepší.	contradictory
Kopce a hory jsou zvláště posvěceny v kultu Jainism.	Kult Jainismu nenávidí přírodu.	contradictory
Začaly se stavět slavné činžovní domy (nebo pozemky).	Země zůstala opuštěná.	contradictory
Uprostřed této úžasné kombinace kultur je vášeň pro kontinuitu.	Vášeň pro kontinuitu není z těchto kultur nejdůležitější.	neutral
Odložil fázi jako koňské povozy, populární lahůdky, součást rakety a příležitost posmívat se Gail Sheehy (která se zdá, že dostane volnou jízdu od účastníků News Quiz), tuto otázku ale požadovala vynález. násilná divadelní událost, a to není snadné.	Gail Sheehy je populární cíl pro zesměšňování na jiných výstavách.	neutral
Útoky na majitele bytu nikam nevedly.	Majitel bytu je velmi citlivý.	contradictory
Paní Cavendishová je v pokoji své tchýně.	Paní Cavendishová opustila budovu.	contradictory
Ale myslel jsem, že jsi zapřísahal kávu.	Myslel jsem, že si slíbil pít více kávy.	contradictory
Stále smrdíme.	Vždy smrdíme.	entailment
Ve stále více provázaném světě lze mnoho naléhavých problémů, které ovlivňují Američany, řešit pouze spoluprací s jinými zeměmi.	Měli bychom být nezávislí a neměli bychom mluvit a pracovat s ostatními národy.	contradictory
Ca 'daan pokračoval.	Ca 'daan se odmítl zastavit.	neutral
Toto pravidlo vyžaduje, aby provozovatelé vysílání uchovávali soubor pro veřejnou kontrolu obsahující zprávu o programování dětí pro děti a aby určili programy speciálně určené pro vzdělávání a informování dětí na začátku těchto programů a pro poskytování těchto informací vydavatelům programových průvodců.	Pravidlo způsobuje, že provozovatelé vysílání uchovávají záznamy o televizním programování dětí.	entailment
dobře proto, jak, jak horké mám na mysli jako v nejchladnější, že se dostane v zimě dolů, kolik je to	Je to horké po celou dobu, kdy žiji, včetně zimy.	neutral
Každý z mužů měl na sobě kožené brnění a oblečený ve stylu těžkých jezdců.	Muži byli nahí.	contradictory
Ten muž měl zemřít okamžitě.	Ten muž byl naprosto v pořádku.	contradictory
V létě rýže tvoří zelenou sametovou přikrývku, na podzim se zraje a zraje.	Rýže je zlatá a sklízená v létě, ale na podzim se zbarví zeleně.	contradictory
Stejně jako Denní dělník a Nové mše, socialistické noviny z 30. let minulého století, byly posety citacemi Marxe a Engelsa, Vzdělávací osvoboditel je posetý odkazy na jejich libertariánské ekvivalenty - Friedrich Hayek a Ludwig von Mises.	Citace od Marxe byly používány v socialistických novinách v 30. letech.	entailment
Chcete-li si být jisti, že jakýkoliv výrobek je pravý předmět (na rozdíl od nižšího nebo strojově vyrobeného kusu), hledejte olověné těsnění s písmenem M, znakem IBTAM, což znamená, že byl certifikován Institut de Bordado, Tapecaras e Arte? Sanato da Madeira (Institut Madeirské výšivky, gobelín a řemesla), oficiální ostrovní organizace, která má showroom / muzeum na Rua Visconde de Anadia, 44.	Tam je pečeť ukázat pravost v položkách vyšívání vyrobených v Itálii.	neutral
Nejsem v této věci Multivista, protože to, co je nějakým klamným systémem ve srovnání s krásnou hyperextenzí slunce někde nad Kucharou, ve srovnání se zlatým odstínem cibule smažené s kse-fi vlnami, ve srovnání s počtem děliče pro úvěrové membrány v peněžence bohatého muže, ve srovnání s nádherným pachem briessantového rolku namočeným ve zdravém mléku synteticky obohaceném látkami zvyšujícími sekreci hormonů štěstí, které před dvěma lety, ne tři, řekl Gonzo v tónu charakteristickém pro muže, který právě objevil řešení svého životního problému.	Není v této věci multivista, protože to, co je nějakým nepřehledným systémem ve srovnání s nádherným zápachem skořice rolí namočeným ve zdravém mléku.	entailment
Bez ohledu na to, co jsem udělal, si myslím, že bych v této profesi našel nějaký způsob, jak dělat veřejnou práci, protože to je to, co jsem učil, řekl Zelon.	To je jako použití pozice jako bankéř, aby se předpisy lépe pro veřejnost.	neutral
Clark také vyjádřil naději, že on a Redgrave mohou pokračovat v manželství.	Clark doufal, že bude moci pokračovat v manželství.	entailment
Například chudoba nevytváří pocit hanby, jako je tomu u lidí žijících v západních zemích.	Chudoba nevytváří pocit hanby v žádné zemi.	contradictory
Zpět na cestu do Jaisalmeru, poslední šplouchnutí barev potěší smysly, než se ponoříte do polí, které jsou poseté hromady červených chilli papriček.	Cesta k Jaisalmeru je hrbolatá a nepříjemná jízda.	neutral
dodali nějaké uh, víte, že to byly některé skupiny uh Vicksburgu, pokud jste někdy dostali šanci jít do Vicksburgu na bitevním poli ve Vicksburgu, kde je místo, kde bylo uh nějaké skupinky Texasu a měli tam zajímavý čas	Tam byli také North Carolina vojáci u Vicksburg.	neutral
což myslím myslím, že by to tak mělo být	Nemyslím si, že by to tak mělo být	contradictory
Rovněž výbory pro odškodnění musí pochopit důsledky odškodnění, aby poskytly pobídkám vedení k tomu, aby učinili správnou věc pro společnost a její akcionáře versus samotné.	Výbory pro odškodnění by měly vždy ignorovat důsledky odškodnění za účelem stimulovat vedení k tomu, aby pro společnost a její akcionáře učinili správnou věc.	contradictory
Římský císař Gratianus ze čtvrtého století byl časným návštěvníkem, následovaný mnohem později takovými světly jako romantický básník Alphonse de Lamartine, královna Viktorie, Saint-Sa? «Ns, a Rachmaninov.	Gratianus byl římský vládce.	entailment
Šel jsem tedy k soudu sám a řekl jsem jim pravdu, ale neudělal mi nic dobrého.	Šla jsem a řekla pravdu u soudu, ale neudělala mi nic dobrého.	entailment
Klikněte na položku Další odkazy (na pravé straně pod položkou Různé) a dále	V sekci Různé nejsou žádné odkazy.	contradictory
a tak jsem to začal sledovat a najednou zůstal naladěný příští týden a já jsem šel co	Kdybych to věděl, nemohl bych to sledovat.	neutral
ne oh ne oh dobře postarat	Tak zatím ahoj .	entailment
"„Ahoj, Ben. """	Ignoroval jsem Ben	contradictory
jak to můžete dokázat	Můžete mi říct, jak to dokázat?	entailment
To zobrazuje všechny druhy vozidel, od trenéra, který nesl Napoleon do az Moskvy v roce 1812 do nádherné 4-koňské Renault auto z roku 1904 a další turn-of-the-století klasiky.	Výstava zobrazuje pouze auta z roku 2000.	contradictory
Podle této exekutivy, radnice setkání pomohla zlepšit jeho spokojenost zákazníků úrovně, protože veteráni identifikovali obavy, které byly pro ně nejdůležitější, získal přímý přístup k zaměstnancům VBA pracující na jejich nárok na dávky, a byli schopni lépe porozumět procesu nároků.	Vlastní schůze sálu pomohly zlepšit jeho spokojenost zákazníků, řekl výkonný ředitel.	entailment
dobře vidět, že to není příliš špatné pár hodin	Nechci čekat, ani 10 minut.	contradictory
Na východě, křesťanské síly byly na ústupu jako nová muslimská síla začala se zvedat.	Ačkoli křesťanské síly byly silnější, byli na ústupu.	neutral
Bylo nám řečeno o přiměřeně vysoké autoritě, že skutečná dobročinnost není sama o sobě	Bylo nám řečeno, že se vypravuje skutečná charita.	contradictory
Jo a co dělat, když jsou s tím konfrontováni	Budou čelit vzájemnému tlaku a budou muset říci ne.	neutral
The Advokáti s rokem z postgraduální školy čelí průměrný dluh jen méně než 90.000 dolarů a počáteční platy v organizacích právní pomoci v průměru v průměru 31.000 dolarů, nemohli si dovolit práci.	Noví právníci mají masivní právní dluh školy.	entailment
Uvidíte zde scvrklou hlavu, dvouhlavou kozu a sochu Marilyn Monroe z rozřezaných peněz.	Jednou ze zajímavostí je dvouhlavá koza.	entailment
Čtvrtek soudce, vážený Charles Adams z Coconino krajského vrchního soudu, souhlasil, ale velmi odrazoval self-reprezentace.	Vlastní zastoupení bylo povzbuzeno Čestným Charlesem Adamsem.	contradictory
Většinou visí se skupinou starších černošských mužů, kteří mu říkají Jumper a Black Cat.	Skupina chlapců, s nimiž má sklon viset, mu dala přezdívku Jumper.	entailment
Toto elegantní lázeňské město na okraji jezera Lac du Bourget nabízí léky na revmatismus a další onemocnění po staletí.	Město bylo založeno pouze za posledních padesát let.	contradictory
je to krásné město, ale problém je jako první příklad, když jsem byl mladý, že mě vzali do Las Vegas a to bylo nejnudnější místo na světě	Myslím, že Las Vegas je to nejnudnější místo, které znám.	entailment
„Méně hlasitě.	Prosím buď zticha .	entailment
budu schopen si vyrobit vlastní oblečení	Budu schopen vyrobit si vlastní oblečení.	entailment
Řeka hraje ústřední roli ve všech návštěvách Paříže.	Řeka je centrální pro všechny dovolené do Paříže.	entailment
mají být bilingvní	Měly by být dvojjazyčné	entailment
Czarek, ale stane se nám?	Czarek nebyl v ten den dotázán na žádné otázky.	contradictory
Ukázalo se, že jsem se nemýlil.	Byl jsem 100% špatný.	contradictory
Native 'Me win, me passum haldy velké právo ...	n / a	contradictory
"V každém případě - je u konce. """	To je u konce .	entailment
Bylinný extrakt vykazuje úspěch v léčbě mírné demence a prevenci ztráty paměti Alzheimerovy choroby.	Bylinný extrakt není vhodný při léčbě demence.	contradictory
Po bleskovém vítězství nad špatně připravenými francouzskými armádami, Němci pochodovali na Paříži a položili obležení do města, který nakonec v lednu 1871 kapituloval tváří v tvář zmenšujícím se zásobám potravin.	Paříž byla nešťastná, že se musela vzdát Němcům.	neutral
Proto mají ikony sílu, kterou mají.	Proto mě Bůh pohne.	contradictory
Rozhodující pro proces vývoje produktu byly aktivity, které umožnily zachytit specifické konstrukční a výrobní znalosti a přezkoumání rozhodnutí, aby se zjistilo, zda by získané znalosti podpořily zvýšené investice potřebné k přechodu na další vývojovou fázi nebo do výroby.	Zjištěné poznatky by určily, zda by dalším krokem byl další vývoj nebo výroba.	entailment
Řekl jsem, že jsem hrdě hrdý.	Moje pýcha byla pošetilá, ne dobře umístěná.	entailment
Slovo mu naplnilo hlavu, jako by dívka šeptala přímo do obou uší.	Dívka mluvila velmi tiše.	entailment
a mnoho jejich pravidel a předpisů není jasných, takže máme manažera životního prostředí, který pomáhá TACB, který se nachází v Austinu v písemné formě a hej, podívejte se, co jsme tady na TI dělali	Pravidla nejsou zcela jasná, proto žádáme našeho manažera o pomoc.	entailment
Mezi nimi jsou Červený cihlový královský palác, který nyní ubytuje Patan Museum (Nepál je nejlepší a nejmodernější muzeum), a, s výhledem na palác přes úzké cihlové náměstí, osm chrámů různých stylů a velikostí.	Muzeum Patan se nachází v ulici z červených cihel královského paláce.	contradictory
Jo, je to něco jako v Louisianě, kde ten uh chlap, který je jako člen Ku Klux Klan něco, co si zvolil druh děsivé, když si myslíte, že o tom	Člen Ku Klux Klan byl zvolen v Louisianě.	entailment
nebo se s tím alespoň snaží něco udělat	Mohli by s tím alespoň zkusit něco udělat.	entailment
Já nejsem opravdu ohromen tím, že jsem žil v Německu tři roky i já jsem nebyl ohromen lyžování teď jsem rád, že mám rád jiné, víte, zimní sporty, ale nejsem skutečný nadšený o nich	Nejsem velkým fanouškem zimních sportů.	entailment
Je to závazek k všeobecnému vzdělávání - sled kurzů určených k rozvoji kritického myšlení v nejrůznějších disciplínách - v opozici k rané specializaci.	Zaměření všeobecného vzdělávání je zaměřeno na rozvoj dovedností kritického myšlení studentů.	entailment
Teoreticky rozsáhlé ekonomiky v dodávkách nejsou specifické.	Míry ekonomiky jsou flexibilní.	neutral
Vnitrostátní úspory představují zdroje, které jsou k dispozici pro investice, které mají nahradit staré továrny a zařízení a nakupovat více a lepší kapitálové statky.	Staré továrny a zařízení nikdy nenahradily, a to ani v případě, že došlo k národním úsporám.	contradictory
Jiní si stěžují, že superhvězdy jsou nad kopcem, a kráčejí po průměrné práci.	Nikdo si nestěžuje na superhvězdy.	contradictory
Spolupráce s přísnými metodiky je důležitá, ale tato spolupráce se musí zaměřit na to, čeho lze konkrétně dosáhnout v nastavení ED.	Důležitá je práce s přísnými metodiky.	entailment
víte, že jejich demografické studie, které dělají, ukazují, že víte, že každý IQ dramaticky klesl nebo něco	Studie ukázaly, že jejich IQ se poměrně hodně zvýšil.	contradictory
Bez podpory federálních finančních organizací nemusí být programoví manažeři schopni určit nebo bránit náklady spojené s vládními aktivitami nebo z nich plynoucí výhody.	Federální finanční organizace jsou pro manažery programů nejlepším zdrojem informací.	neutral
Svaz má asi 4000 členů v Kanadě.	V Unii žije 100 členů, kteří žijí v Kanadě.	contradictory
ale pak jsme to začali sledovat a stejně jako ty nové jsou docela v pohodě, protože se jim to líbí, jako jsou zvláštní věci, jako jsou věci, které mají rádi srandu.	Ti noví mají věci, které dokáží šukat s vaší myslí.	entailment
V roce 2000 byl HNP nižší než HDP, protože příjmy ze zbytku světa byly nižší než platby USA do zbytku světa.	Spojené státy zaplatily zbytku světa více než zbytek světa, který obdržel příjem.	entailment
"Máte nějaké tipy, abyste nám dali dřív, než vyjdeme? """	Něco, co bychom měli vědět?	entailment
a stále si od nás berou více peněz, lidi a dostanou a nemají žádnou motivaci pracovat, pokud si z toho vezmeme padesát procent	Lidé mají mnoho podnětů k práci, protože si každý den vydělají domů.	contradictory
Příliš záviseli na druhém velkém principu nákazy a zdálo se, že je to zabaleno nějakým sdružením prostřednictvím značek a domů a chodů planet.	Značky, domy a kurzy planet mají velký vliv na každodenní život.	neutral
Myslím, že finanční plánovači školení teď jsme měli to asi čtyři roky tady dostal naše podniky a náš život v souladu, jak spravovat kreditní karty, jak odložit říci pro vás znát peněžní trhy a tento druh věcí	Finanční plánovači nepomáhají lidem s problémy souvisejícími s kreditními kartami.	contradictory
Richardsonova potřeba učinit Picassa vážným umělcem a čestným člověkem (namísto inspirovaného poetického darebáka, který vlastně byl) deformuje především jeho popis Picassových vztahů s ženami, píše.	Picasso byl gentleman a ne inspirovaný poetický darebák.	contradictory
"""Uh, ahoj,"" řekl Daniel pokorně."	Daniel pozdravil všechny, i když byl plachý.	neutral
Mluvil jsem s někým o San Antoniu	Mluvil jsem s někým o Dallasu.	contradictory
Mlhavé ráno dělá scénu ještě více evokující minulostí.	Mlhavé ráno v Paříži vzpomíná na staré evokující představy o časech pryč.	neutral
Vzhledem k této racionalizaci nákladů na dodávky v USA jsou poštovní hustoty nejvíce řídce osídlených oblastí vyšší než hustoty nejvíce řídce osídlených oblastí Francie.	Poštovní hustota označuje množství nevyžádané pošty doručené v dané oblasti.	contradictory
Od dubna do prosince se konají závody na Hippodrome Veliefendi u Bakerky, 15 km západně od Istanbulu.	Na Hippodrome Veliefendi se konají závody od dubna do prosince.	entailment
Produkce bezvodého amoniaku v USA v roce 2000 byla přibližně 17 400 000 tun (ekvivalentní bezvodý) se zdánlivou spotřebou 22 000 000 tun a přibližně 4 600 000 splněných prostřednictvím čistých dovozů, jak ukazuje vydání USA z roku 2001	USA neprodukují každý rok žádný bezvodý amoniak.	contradictory
ach jo dělají, že mám na mysli v v severním Texasu dělají, že docela dost, kde víte, jestli chcete jít do tohoto konkrétního filmu nebo koncertu nebo zlevněné věc, že velká věc, tady je rodeos uh, pokud jste	Snažím se získat zvýhodněné ceny, když můžu.	neutral
Během posledních osmi let získala škola více než 88 milionů dolarů v oblasti Allston v Bostonu, aniž by odhalila svou identitu potenciálním prodejcům.	Během posledních osmi let získala škola více než 88 milionů nemovitostí v sekci Allston v Bostonu, přičemž zůstala zcela anonymní i svým vlastním studentům.	neutral
Je to, ale pak je tu tolik lidí, že máte tolik různých názorů, jako jste vy, neměli byste to mít, nebo bych to nemusel dělat, a to všechno ostatní Nechci se zapojit a	Názory se liší.	entailment
um-hum, takže si jeden z těchto dnů budete chtít vrátit zpět do bytí inženýra je to, co si myslíte	Jeden z těchto dnů se vrátíte ke studiu.	neutral
Přímo na nábřeží; nabízí více formální atmosféru a skvělé místo pro zachycení západu slunce.	Má hrozný výhled na západ slunce.	contradictory
Chcete-li si být jisti, že jakýkoliv výrobek je pravý předmět (na rozdíl od nižšího nebo strojově vyrobeného kusu), hledejte olověné těsnění s písmenem M, znakem IBTAM, což znamená, že byl certifikován Institut de Bordado, Tapecaras e Arte? Sanato da Madeira (Institut Madeirské výšivky, gobelín a řemesla), oficiální ostrovní organizace, která má showroom / muzeum na Rua Visconde de Anadia, 44.	Tam je pečeť ukázat pravost.	entailment
Nicméně, moje důvěra v něj, který najednou měl poněkud ubývající, byl plně obnoven, protože jeho víra v nevinnost Alfreda Inglethorpa byla tak triumfálně potvrzena.	Cítil jsem, že teď by měl být snadnější určit skutečného vraha.	neutral
(Kohlerův slovník pro účetní) ORGÁN ZAKÁZKY - Smluvní orgán je podmnožinou rozpočtového orgánu.	Smluvní orgán musí být udělen finančním orgánem.	neutral
Společnost se jednou shromáždila, Poirot vstal ze svého sedadla se vzduchem populárního přednášejícího a zdvořile se poklonil svému publiku.	Poirot vstal ze svého sedadla, uklonil se a začal oslovovat publikum.	neutral
Bude to radostná oblékání Jane.	Oblékání Jane bude příjemné.	entailment
Engakuji je největší chrámový komplex Kamakury; často ohromen ohněm a zemětřesením, 17 z původních 46 budov přežilo.	Žádná z původních budov v Engakuji ještě nezůstala.	contradictory
Při uplatňování tohoto požadavku mohou mít na kontrolu auditorů vliv následující faktory	Je možný vliv následujících faktorů.	entailment
