premise	hypo	label
Ich will nicht vorschnell über ihre Sorgen reden , aber wenn ich sie wäre , könnte ich mir mehr sorgen um die langfristigen Auswirkungen dieser $ 1 machen .	Ich sorge mich mehr um ihre Probleme als um die Auswirkungen auf die kurz-und langfristigen Auswirkungen .	contradictory
Probleme in der Daten .	Probleme im Zusammenhang mit der Daten-Synthese .	entailment
Das sieht man auch im Fernsehen .	Das kann man auch im Fernsehen sehen .	entailment
Entschied und ich haben beide gegen ihn gekämpft , und er hat uns fast genommen .	Weder entschied noch ich haben jemals gegen ihn gekämpft .	contradictory
Diese Analyse gepoolten Schätzungen aus diesen beiden Studien zur Entwicklung einer C-R-Funktion , die PM mit chronischer Bronchitis verbindet .	Die Analyse zeigt , dass es keine Verbindung zwischen PM und Bronchitis gibt .	contradictory
Er drehte sich um und lächelte auf entschied .	Er lächelte entschied an , der mit ihrer Mutter langsam hinter sich ging .	neutral
Wir haben versucht , Praktiken zu identifizieren , die von den Agenturen in den letzten 5 Jahren häufig umgesetzt wurden .	Wir wollen die Praktiken identifizieren , die in den letzten 5 Jahren häufig von Agenturen verwendet werden .	entailment
Die anderen Männer sind gemischt .	Die anderen Männer wurden in die Gegend gemischt .	entailment
Die Staaten müssen einen angemessenen Fortschritt in ihren staatlichen Umsetzung gegenüber dem an Ziel der Rückkehr zu natürlichen Bedingungen in Nationalparks und Wildnis Gebieten zeigen .	Es ist nicht notwendig , dass es eine Verbesserung gibt .	contradictory
Nun , es war sehr interessant .	Es war sehr faszinierend .	entailment
Er fing langsam wieder in die Baracke an .	Er kehrte langsam in die Baracke zurück .	entailment
Und es ist ein bisschen , ich denke , sechs etwas ist der Staat , und der Rest des Kuchens geht woanders hin , aber wir sind in einem bestimmten Teil des Staates , der ziemlich gut ist , also ist es s als ob wir eine Menge davon zurück bekommen , soweit die lokale Besteuerung geht .	Ich weiß nicht genau , wo die lokalen Steuern sind .	neutral
Sie sind aus einem geheimen Rezept entstanden , das den heutigen Dorfbewohnern von ihren Mallorquinischen Vorfahren ausgehändigt wurde , die im frühen 17 Jahrhundert als Teil einer offiziellen Wiederbesiedlung-Regelung hierher kamen .	Das Rezept , das von Mallorquinischen Vorfahren verabschiedet wurde , ist allen bekannt .	contradictory
Ja gut du bist ein Student richtig	Nun , du bist ein Mechaniker-Student , richtig ?	neutral
Es ist wirklich so , dass ich etwas gehört habe , dass sie eine riesige Kampagne in New York starten sollen , wegen des Missbrauchs von Kindern und des Missbrauchs von Kindern , und es soll so sein , als würde es eine große Landesweite Kampagne sein , und sie wissen , dass es so ist , als ob sie also hoffentlich wird das abnehmen und wirklich etwas tun , was ich nicht weiß , dass es nur	Es ist bedauerlich , dass niemand eine Kampagne für Kinder-Mißbrauch organisiert .	contradictory
Der Postdienst sollte die Lieferung reduzieren .	Der Postdienst könnte weniger häufig liefern .	entailment
Und in einer weiteren Verlagerung der Wirtschaft wurde festgestellt , dass Lamb aufgrund der dort vorhandenen Reicheren , mehr weide Flächen in der Lage sein könnte , eine höhere Kosten-Nutzen-Belastung zu erreichen , so dass die Lakeland-Betriebe weniger rentabel sind .	Ein weiterer Wandel in der Wirtschaft wurde als mehr angesehen .	entailment
Die Regel enthält die Anforderungen an die Datenerhebung , die es dem Epa ermöglichen , zu bestimmen , dass Waschmittel Zusatzstoffe , die bei der Kontrolle von Einlagen wirksam sind , verwendet werden und dass die Emissions Kontrolle realisiert werden	Die Regel hat die Anforderungen an die Datenerhebung , die dem Epa helfen , ihre Emissions Kontrolle zu verwirklichen .	entailment
Fast jeder Berg hat im Nordosten eine maurischen Festung ; nicht weniger als vier zerstörte festungen bewachen den Hafen Eingang ; und zwei weitere , noch in guter Reparatur , die Atalaya und galeras Burgen schützen das Meer-Front-Arsenal , von entscheidender Bedeutung für Spanien ' s Militär .	Es gibt keine Schlösser Atalaya und Galeras .	contradictory
Waren sie da drin ?	Sollten sie da drin sein ?	neutral
Felicia ' Reise findet hinter den Augen eines jungen irischen Mädchens , Felicia , statt , das das Meer nach England überquert , um den Vater ihres ungeborenen Kindes zu finden ; und der fette , mittlere Catering-Manager , Hiditch , wer ein Väterliche Interesse an dem Mädchen hat , wenn es klar wird , dass ihr junger Mann ihr den Slip gegeben hat .	Der Frau war es egal , wo der Mann war , so lange es noch weit war .	contradictory
In der Krypta wurden die sterblichen Überreste von Voltaire und Rousseau , Hugo und Zola , ermordet , der sozialistische Führer Jean Jaurys und Louis Braille , der Erfinder des Alphabets für blinde .	Die sterblichen Überreste von Voltaire und Rousseau , Hugo und Zola , ermordeten den sozialistischen Führer Jean Jaurys und Louis Braille sind alle in der Krypta begraben .	entailment
Es gibt ein paar , das heißt " Oh , ich werde seinen Namen jetzt vergessen	Ich kann mich nicht an ihren Namen erinnern .	entailment
Poirot , ich rief mit Erleichterung an und packte ihn mit beiden Händen , ich schleppte ihn in den Raum .	Poirot war jetzt wieder da und es tut mir leid , dass er das übernehmen würde , was ich jetzt als meine eigene Untersuchung betrachtet habe .	contradictory
Das Wort Aswan bedeutet tatsächlich Handel oder Markt im alten Ägypten , was seine meisten Tätigkeit darstellt .	Die Bedeutung von Aswan hat sich im Laufe der Zeit nicht verändert .	contradictory
Gut , was der Markt tragen kann und	Der Markt kann nichts davon tragen .	contradictory
Und um zu zeigen , wie schnell die neuen Machthaber Japans waren , wurden zwei Bestrafung gegen Korea und China auf die große Art der Kanonenboot des 19 Jahrhunderts gestartet .	Die neuen Machthaber Japans haben schnell aufgeholt .	entailment
Wenn der Treuhandfonds im Jahr 2016 mit einem Geld beginnt , muss die Regierung als ganzes das Geld für die Finanzierung der sozialen Sicherheit in Anspruch nehmen , indem sie alle prognostizierten nicht-sozialen Sicherheit , die Kreditaufnahme der Öffentlichkeit und andere Steuern senkt . Oder die Reduzierung anderer Staatsausgaben .	Die Öffentlichkeit würde es im allgemeinen vorziehen , wenn die Regierung ihre Ausgaben in anderen Bereichen zur Finanzierung der sozialen Sicherheit reduzieren würde .	neutral
Diese Organisationen investieren die Zeit und den Aufwand , um ihre Prozesse zu verstehen und wie diese Prozesse einen Beitrag zur Erfüllung der Aufgaben leisten oder behindern .	Diese Organisationen investieren viel Zeit , um zu verstehen , wie manche Prozesse dazu beitragen können , zu einem oder mehreren Prozesse zu	entailment
Und es ist nett , mit dir zu reden , alles in Ordnung .	Ich rede jeden Tag mit dir .	neutral
Sie haben Zugang zu den Fakten .	Die Fakten sind für sie zugänglich .	entailment
Bau von Fertigungsanlagen für die Herstellung von Umwelt ( alle Rate ) ( erste Reihe von fertigungsanlagen )	Es handelt sich um die erste Reihe von Fertigungsanlagen für die Herstellung von Fertigungsanlagen .	entailment
So lange du deinen eigenen Haushalt in Ordnung hast , ist die Sorge um die Ausgaben deines Nachbarn sehr viel wie die Sorge um die Farbe seines Wohnzimmer-Teppich .	Du solltest dir sorgen um die Farbe deines Nachbarn machen .	contradictory
Ja so ähm natürlich auch die können sie auch mitmachen die können sich immer dem Militär Dienst anschließen sie gelten als Bürger , glaube ich .	Sie können sich nicht dem Militärdienst anschließen .	contradictory
Sie lächelte zurück .	Sie war so glücklich , dass sie nicht aufhören konnte , zu lächeln .	neutral
Nach Angaben des Amtes des Versicherungs Mathematikers bei der Verwaltung des Gesundheitswesens beträgt der geschätzte Netto-Wert künftiger zusätzlicher Mittel , die für die Finanzierung von hi-Leistungen allein in den 75 Jahren erforderlich sind , 4	Der Netto derzeitige Wert künftiger zusätzlicher Mittel für die Finanzierung von hi-Leistungen betrug 4	entailment
So gibt es in Bezug auf den Prozess der Rechtsstreitigkeiten , den der Kongress finanziert hat , keinen Alternativen Kanal für den Ausdruck des Advocacy-Kongresses zu beschränken .	Dies ist der einzige Kanal des Ausdrucks der Befürwortung , die der Kongress zu beschränken versucht .	entailment
Wie bringen wir das in Ordnung ? "	Können wir das reparieren ?	entailment
Aber das braucht zu viel Planung .	Es ist nicht viel geplant .	contradictory
Ich habe Monica in meinem Vortrag nicht erwähnt , aber die erste Frage , die ich gestellt habe , war die Frage , wie Präsident Clinton seine Arbeit mit all den durch die Monica-Lewinsky-Affäre verursachten Ablenkungen machen konnte .	Sie wollten den Vortrag ohne Probleme überstehen .	neutral
Bei der Analyse der Post-Service-Konten für Abschreibungen , Kraftstoff und Wartung für die Stadt haben wir die durchschnittlichen Kosten für die Stadt Lieferung pro Route geschätzt .	Die Schätzungen für die fahren können im Durchschnitt ausreichen .	neutral
Weil es auf meiner Kindheits Fantasie spielt .	Die Kunst spielt auf meiner jungen Fantasie .	neutral
Es ist langsam , es gibt viele bessere Maschinen auf dem Markt , gerade jetzt für	Das ist die schnellste Maschine , du hast keine bessere Maschine gefunden .	contradictory
Im Herzen des Heiligtum hielt ein kleiner Granit Schrein einst die Heilige Bark von Horus selbst .	Horus ist ein Gott .	neutral
Man denke an den Postdienst der Vereinigten Staaten .	Vergessen sie den Postdienst der Vereinigten Staaten .	contradictory
In voller Tracht .	Er trägt ein Maskottchen Kostüm .	neutral
Obwohl ihre Reise schwierig wird und manchmal werden sie sich selbst zweifeln , die Vorteile für die Kunden sind es wert , und die Zufriedenheit der Anhörung selbst die meisten der Gegner sagen , dass das neue System besser ist , als das , was vorher ging , ist tief lohnend .	Das neue System erscheint viel komplexer , aber letztlich einfacher und gründlicher .	neutral
Nehmen Sie eine bemerkenswerte Statistik , die von Shesol zitiert wird , die aber relativ nicht in Augenschein genommen werden	Sie hatten Daten , die sehr relevant , aber unter Verwendung waren .	entailment
Es könnte wie Manna vom Himmel ausgesehen haben - bis zu tausenden von Dollar , die in diesem Monat oft unerwartet in die Hände einer halben Million Kentucky-und Indiana-Bewohner fallen .	Ein neues Gesetz , das vom Kongress vorgeschlagen wurde , hat dazu geführt , dass tausende von Dollar von den Bewohnern von Kentucky beschlagnahmt wurden .	contradictory
Bringen sie Einzelpersonen dazu , ihre Zeit zu investieren , und die Finanzierung wird folgen .	Wenn Einzelpersonen ihre Zeit investieren , wird auch die Finanzierung kommen .	entailment
Ich denke oft , Gee , ich wünschte , ich hätte eine Videokamera , weil ich sicher tausend Dollar verwenden könnte , aber ich mag Dinge wie den Abend Schatten mit Burt Reynolds ich genieße das und äh	Videokameras , die ich brauche , sind sehr teuer .	neutral
Der Mann am Boden denkt für einen Moment und schreit zurück , du musst im Management arbeiten .	Es war niemand auf dem Boden , Mann oder Frau .	contradictory
Wenn jedoch die Frage der Bewertung von Gao zu berichten hat , wie zufriedenstellende Fortschritte oder die Gründe für die Probleme bei der Umsetzung sind , desto mehr Mitarbeiter , die im Laufe der Zeit vor Ort sein können , mit der Riche ' St oder dicksten Basis für die Untersuchung der Situation als die vielen , die in der die Beteiligten sehen es , die stabilere unsere Kausalen Schlussfolgerungen und die nachfolgenden Empfehlungen werden sein .	Wenn das Gao über den Fortschritt berichten muss , werden die Empfehlungen viel schlechtere Qualität sein .	contradictory
Die Wirtschaft könnte immer noch besser sein .	Die Wirtschaft ist noch nie besser gewesen .	contradictory
Die Berge und Berge sind besonders geheiligt im Kult von Jainismus .	Der Kult von Jainismus hasst die Natur .	contradictory
Die berühmten Wohnhäuser ( oder Ländereien ) begannen zu bauen .	Das Land blieb verlassen .	contradictory
Inmitten dieser erstaunlichen Mischung von Kulturen ist eine Leidenschaft für die Kontinuität .	Eine Leidenschaft für die Kontinuität ist nicht die wichtigste dieser Kulturen .	neutral
Neben der Bühne als Pferd , eine beliebte Feinkost , ein Teil einer Rakete , und eine Gelegenheit , gail sheehy zu verspotten ( wer scheint eine kostenlose Fahrt von den Nachrichten quiz Teilnehmern zu bekommen ) , hat diese Frage alles , aber die Erfindung eines ein gefordert . Gewaltsame Theater , und das ist nicht einfach .	Gail Sheehy ist ein beliebtes Ziel , um auf anderen Shows zu spotten .	neutral
Das Flehen an den Besitzer der Wohnung ist nirgendwo hin gegangen .	Der Besitzer der Wohnung ist sehr entgegenkommend .	contradictory
Mrs. Cavendish ist im Zimmer ihrer Schwiegermutter .	Mrs. Cavendish hat das Gebäude verlassen .	contradictory
Aber ich dachte , du hättest den Kaffee geschworen .	Ich dachte , du hast geschworen , mehr Kaffee zu trinken .	contradictory
Wir stinken ständig .	Wir stinken immer .	entailment
In einer zunehmend voneinander abhängigen Welt können viele dringende Probleme , die die Amerikaner betreffen , nur durch Zusammenarbeit mit anderen Ländern angegangen werden .	Wir sollten unabhängig sein und uns vom reden und der Zusammenarbeit mit anderen Nationen fernhalten .	contradictory
Ca ' daan ging weiter .	Ca ' daan weigerte sich , aufzuhören .	neutral
Die Regel verlangt , dass die Sender eine Datei für die öffentliche Inspektion , die einen Kinder-Programmierung enthält , beibehalten und Programme identifizieren , die speziell für die Erziehung und Information von Kindern zu Beginn dieser Programme konzipiert sind , und diese Informationen an die Herausgeber von Programm leitfäden zu übermitteln .	Die Regel lässt die Sender eine Datei über die Fernseh Programmierung von Kindern aufbewahren .	entailment
Na denn , wie heiß ich meine , wie in der Kälteste , dass es im Winter da unten ist , wie viel ist es ?	Es ist heiß , die ganze Zeit , wo ich lebe , einschließlich Winter .	neutral
Jeder der Männer trug Leder Rüstung und gekleidet im Stil von schweren Reitern .	Die Männer waren nackt .	contradictory
Der Mann hätte sofort sterben sollen .	Der Mann war völlig in Ordnung .	contradictory
Im Sommer bildet der Reis eine grüne samtig Decke und wird dann im Herbst golden , wenn er reift und geerntet wird .	Der Reis ist im Sommer Golden und erntereifen , wird aber im Herbst grün .	contradictory
So wie der tägliche Arbeiter und die neuen Massen , die sozialistischen Papiere aus den 1930 er Jahren , mit Zitaten von Marx und Engels gespickt waren , ist der Bildungs Befreier mit Bezug auf ihre libertären entsprechungen gespickt -- Friedrich Hayek und Ludwig von Mises .	Die Zitate von Marx wurden in den 30 er Jahren in sozialistischen Zeitungen verwendet .	entailment
Um sicher zu sein , dass jede Handarbeit der echte Artikel ist ( im Gegensatz zu einem minderwertigen Import oder einem Maschine Stück ) , suchen sie nach einem Blei Siegel mit einem m , dem Emblem von Ibtam , das bedeutet , dass es vom Instituto de bordado zertifiziert worden ist . Tapecaras e arte ? Sanato da Madeira ( Institut für Madeira Stickerei , Weberei und Kunsthandwerk ) , eine offizielle Insel Organisation , die einen Showroom / Museum auf der Rua Visconde de anadia , 44 hat .	Es gibt ein Siegel , das die Authentizität in Handarbeit in Italien zeigt .	neutral
Ich bin nicht auf dieses Multivista Zeug , denn was ist ein plumpen System im Vergleich zu einem schönen Überdehnung der Sonne irgendwo über Kuchara , im Vergleich zu der goldenen Farbe der Zwiebel gebraten mit den Kse-Fi-Wellen , im Vergleich zu der Anzahl der Teiler für Kredit membranen in einer Brieftasche eines reichen Mannes , im Vergleich zu dem herrlichen Geruch eines Briessante Roll in gesunder Milch , synthetisch angereichert mit Substanzen , die die Ausschüttung von Glücks Hormonen , die von vor zwei Jahren , nicht drei , ' Gonzo sagte , in einem Ton , der für einen Mann charakteristisch ist , der gerade eine Lösung für sein Leben entdeckt hat .	Er ist nicht auf dieses Multivista Zeug , denn was ist ein plumpen System im Vergleich zu dem herrlichen Geruch einer Zimt Rolle , getaucht in gesunder Milch .	entailment
Egal , was ich am Ende gemacht habe , ich glaube , ich hätte einen Weg in diesem Beruf gefunden , um öffentliche Arbeit zu leisten , denn das ist das , was ich gelernt habe , zelon sagte .	Das ist so , als würde man die Funktion als Bankier benutzen , um die Vorschriften für die Öffentlichkeit besser zu gestalten .	neutral
Clark äußerte auch die Hoffnung , dass er und redgrave ihre Ehe fortsetzen könnten .	Clark hoffte , dass er ihre Ehe fortsetzen könne .	entailment
Die Armut zum Beispiel schafft nicht das Gefühl der Schande , wie es für die Menschen , die in den westlichen Ländern leben , gilt .	Armut schafft in keinem Land ein Gefühl der Schande .	contradictory
Zurück auf der Straße nach Jaisalmer , ein letzter Spritzer Farbe genießen die Sinne , bevor sie in die Felder eintauchen , sind mit Hügeln von red hot Chili Peppers übersät .	Der Weg nach Jaisalmer ist holprig und unangenehm , um weiter zu fahren .	neutral
Sie lieferten ein paar , uh , sie wissen , dass es ein paar Gruppen sind , die Vicksburg , wenn sie jemals eine Chance haben , um das Schlachtfeld in Vicksburg zu erreichen , da ist ein Gebiet dort , wo es einige Texas-Gruppen gab und sie hatten eine interessante Zeit dort .	Es gab auch North Carolina Truppen in Vicksburg .	neutral
Was ich meine , ich denke , es sollte sowieso sein .	Ich glaube nicht , dass es so sein sollte .	contradictory
Darüber hinaus müssen die Entschädigung die Auswirkungen des Ausgleichs verstehen , um Anreize für das Management zu schaffen , das richtige für das Unternehmen und seine Aktionäre gegen sich selbst zu tun .	Die Auswirkungen von Ausgleichszahlungen , um Anreize für das Management zu schaffen , das richtige für das Unternehmen und seine Aktionäre gegen sich selbst zu tun , sollten immer von den Entschädigung ignoriert werden .	contradictory
Der Römische Kaiser Gratianus war ein früher Besucher , gefolgt von solchen Prominenten wie der romantische Dichter alphonse de Lamartine , Königin Victoria , Saint-Sa ? " NS und Rachmaninov .	Gratianus war ein römischer Empoeror .	entailment
Also ging ich selbst vor Gericht und sagte Ihnen die Wahrheit , aber es hat mir nichts gutes getan .	Ich habe die Wahrheit vor Gericht gesagt , aber es hat mir nicht gut getan .	entailment
Klicken Sie auf weitere Links ( auf der rechten Seite unter verschiedenes ) , und von	Es gibt keine links , um unter " Sonstiges " zu klicken .	contradictory
Und so fing ich an , es zu beobachten und ganz plötzlich bleiben sie nächste Woche dran und ich ging , was	Ich hätte nicht angefangen , es zu beobachten , wenn ich es gewusst hätte .	neutral
Nein oh nein oh gut take care	Auf Wiedersehen .	entailment
Hallo , Ben . "	Ich habe Ben ignoriert .	contradictory
Wie kannst du es beweisen ?	Können Sie mir sagen , wie ich es beweisen kann ?	entailment
Es zeigt alle Arten von Fahrzeugen , von dem Trainer , der Napoleon nach und von Moskau im Jahr 1812 zu einem herrlichen 4-PS-Renault-Auto von 1904 und andere Turn-of-The-Century-Klassiker .	Die Ausstellung zeigt nur Autos aus den 2000 er Jahren .	contradictory
Laut dieser Exekutive haben die Rathaus-Treffen dazu beigetragen , die Zufriedenheit der Kunden zu verbessern , da Veteranen die für sie wichtigsten Bedenken erkannten , direkten Zugang zu den Vba-Mitarbeitern erhielten , die an ihren nutzen arbeiten , und besser in der Lage waren , den Prozess der Forderungen zu verstehen .	Die eigenen Hallen treffen trugen dazu bei , seine Zufriedenheit der Kunden zu verbessern , sagte die Exekutive .	entailment
Sieh mal , das ist nicht so schlimm ein paar Stunden .	Ich mag es nicht , zu warten , nicht mal für 10 Minuten .	contradictory
Im Osten waren die christlichen Kräfte im Rückzug , als eine neue moslemische macht begann zu steigen .	Obwohl die christlichen Kräfte stärker waren , waren sie im Rückzug .	neutral
Man sagt uns , dass die wahre Nächstenliebe nicht sich selbst vaunteth .	Wahre Nächstenliebe innerlich selbst , hat man uns gesagt .	contradictory
Ja , und was zu tun ist , wenn sie damit konfrontiert sind .	Sie werden dem Peer-Druck ausgesetzt sein und müssen " Nein " sagen .	neutral
Die Anwälte , die ein Jahr außerhalb der Graduate School mit einer durchschnittlichen Verschuldung von knapp weniger als 90,000 $ und mit dem Beginn der Gehälter bei juristischen Hilfsorganisationen im Durchschnitt von 31,000 Dollar konfrontiert waren , konnten sich den Job nicht leisten .	Neue Anwälte haben eine massive Gesetz .	entailment
Hier sehen sie einen geschrumpften Kopf , eine zwei Ziege und eine Statue von Marilyn Monroe aus zerfetzt Geld , unter anderen Kuriositäten .	Eine der Kuriositäten ist eine zwei-Kopf-Ziege .	entailment
Der Richter am Donnerstag , der ehrenwerte Charles Adams vom " Coco Nino County Superior Court stimmte zu , aber stark entmutigt selbst .	Die selbst wurde durch den ehrenwerten Charles Adams gefördert .	contradictory
Er hängt meistens mit einer Gruppe von älteren , schwarzen Männern zusammen , die ihn jumper und schwarze Katze nennen .	Die Gruppe von Jungs , mit denen er sich neigt , gab ihm den Spitznamen Jumper .	entailment
Diese elegante Kurstadt am Rande des Lac du Bourget bietet seit Jahrhunderten Kuren für Rheuma und andere Krankheiten .	Die Stadt wurde erst in den letzten fünfzig Jahren gegründet .	contradictory
Genau richtig gut es ist eine schöne Stadt und aber das Problem ist wie das erste Beispiel als ich jung war sie haben mich nach Las Vegas mitgenommen und das war der meisten Ort auf der Erde .	Ich glaube , Las Vegas ist der meisten Ort , den ich kenne .	entailment
" weniger laut .	Bitte sei still .	entailment
Ich werde in der Lage sein , meine eigenen Kleider zu machen .	Ich werde in der Lage sein , meine eigene Kleidung zu machen .	entailment
Der Fluss spielt bei allen besuchen in Paris eine zentrale Rolle .	Der Fluss ist von zentraler Bedeutung für alle Ferien nach Paris .	entailment
Sie sollen zweisprachig sein .	Sie sollen zweisprachig sein .	entailment
Oh , Czarek , aber wird uns das passieren ?	Czarek wurde an diesem Tag keine Fragen gestellt .	contradictory
Es stellte sich heraus , dass ich nicht völlig falsch lag .	Ich war 100 Prozent falsch .	contradictory
Native ' me win , ich passum heap großes Gesetz ...	N / a	contradictory
Auf jeden Fall -- ist es vorbei . "	Es ist vorbei .	entailment
Der Kräuter Extrakt zeigt Erfolg bei der Behandlung leichter Demenz und der Verhinderung von Alzheimer-Gedächtnisverlust .	Der Pflanzliche Extrakt ist nicht sehr gut bei der Behandlung von Demenz .	contradictory
Nach einem Blitz Sieg über die schlecht vorbereiteten französischen Armeen marschierten die Deutschen nach Paris und belagerten die Stadt , die schließlich im Januar 1871 im Angesicht der schwindenden nahrungsmittelversorgung kapitulierte .	Paris war unglücklich , sich den Deutschen ergeben zu müssen .	neutral
Deshalb haben Symbole die macht , die Sie haben .	Darum bewegt mich Gott .	contradictory
Entscheidend für den Prozess der Produktentwicklung waren Aktivitäten , die die Erfassung spezifischer Design-und Fertigungs Kenntnisse und-Entscheidungen ermöglichten , um festzustellen , ob das erfasste wissen die erhöhten Investitionen unterstützen würde , die notwendig sind , um in die nächste Entwicklungsphase oder in die Produktion zu gelangen .	Das wissen , das gefangen wurde , würde bestimmen , ob der nächste Schritt eine weitere Entwicklung oder Produktion war .	entailment
Er sagte , ich sei närrisch stolz .	Mein Stolz war dumm , nicht gut platziert .	entailment
Das Wort hatte seinen Kopf gefüllt , als ob das Mädchen direkt in beide Ohren geflüstert hätte .	Das Mädchen sprach sehr leise .	entailment
Und viele Ihrer Regeln und Vorschriften sind nicht wirklich klar , also haben wir unseren Manager von Umwelt , der die Tacb unterstützt , die in Austin in schriftlicher Form und hey schaut , was wir hier bei ti gemacht haben .	Die Regeln sind nicht ganz klar , also bitten wir unseren Manager um Hilfe .	entailment
Darunter befindet sich der " Red Brick Royal Palace der heute das Patan Museum beherbergt ( das beste und modernste Museum Nepals ) und mit dem Palast über den schmalen Brick Plaza , acht Tempel verschiedener Stile und Größen .	Das Patan Museum befindet sich auf der Straße vom Red Brick Royal Palace .	contradictory
Ja , es ist irgendwie wie in Louisiana , wo der Typ , der wie ein KU-Klux-Klan-Mitglied ist , etwas gewählt wurde , wenn man darüber nachdenkt .	Ein KU-Klux-Klan-Mitglied wurde in Louisiana gewählt .	entailment
Oder zumindest versuchen sie , etwas dagegen zu tun .	Sie könnten wenigstens versuchen , etwas dagegen zu tun .	entailment
Ich bin nicht wirklich beeindruckt , ich meine , ich habe drei Jahre lang in Deutschland gelebt . Ich war nicht beeindruckt von Skifahren jetzt mag ich andere du kennst wintersport aber ich bin nicht wirklich begeistert von Ihnen .	Ich bin kein großer Fan von Wintersport .	entailment
Es ist eine Verpflichtung für die allgemeine Bildung -- eine Abfolge von Kursen , die das kritische denken in einer Vielzahl von Disziplinen entwickeln sollen -- im Gegensatz zu einer frühen Spezialisierung .	Der Schwerpunkt der allgemeinen Bildung liegt auf der Entwicklung von " kritischen denken " der Schüler .	entailment
Theoretisch sind größenvorteile bei der Lieferung nicht spezifisch .	Größenvorteile sind flexibel .	neutral
Die nationale Ersparnis stellt Mittel zur Verfügung , die für Investitionen zur Ersetzung von alten Fabriken und Ausrüstungen und zur Anschaffung von mehr und besseren Investitionsgüter zur Verfügung stehen .	Alte Fabriken und Geräte wurden nie ersetzt , selbst wenn es nationale Ersparnisse gab .	contradictory
Andere beschweren sich darüber , dass die Superstars über dem Hügel sind , und sind mittelmäßige Arbeit .	Niemand beschwert sich über die Superstars .	contradictory
Die Zusammenarbeit mit strengen Cronos ist wichtig , aber diese Kooperationen müssen sich auf das konzentrieren , was speziell in der ED-Umgebung erreicht werden kann .	Die Arbeit mit strengen Cronos ist wichtig .	entailment
Sie kennen ihre demografischen Studien , die Sie zeigen , dass sie wissen , dass der IQ von allen dramatisch gesunken ist oder so .	Die Studien zeigten , dass ihr IQ ziemlich viel zugenommen hat .	contradictory
Ohne die Unterstützung von Bundes können Programm die Kosten , die mit den Staatlichen Aktivitäten verbunden sind , nicht bestimmen oder verteidigen .	Die Federal Finance Organisationen sind die beste Informationsquelle für Programm Manager .	neutral
Die Union hat etwa 4000 Mitglieder in Kanada .	Es gibt 100 Mitglieder in der Union , die in Kanada Leben .	contradictory
Aber dann fingen wir an , es zu beobachten und wie die neuen sind ziemlich cool , weil sie wie ein besonderes , wie vor allem die Dinge , die ficken mit ihrem Geist .	Die neuen haben Dinge , die mit deinem Verstand ficken können .	entailment
